DEPARTMENT_ID,LAST_RANK,PREDICTED_LAST_RANK,FIRST_RANK,PREDICTED_FIRST_RANK,Mean_Actual,Mean_Predicted
107490302,44021,44124.652,15163,14949.032,29592.0,29536.842
107490303,44389,44710.324,14727,14933.157,29558.0,29821.74
107490306,304729,302172.7,174360,169807.42,239544.5,235990.06
107490307,195767,193916.12,121464,120485.29,158615.5,157200.7
107490308,231429,233456.86,159762,161940.33,195595.5,197698.6
107490370,69476,68464.59,34885,35247.78,52180.5,51856.188
107490372,501759,503352.7,143940,146073.0,322849.5,324712.84
107490373,1043943,1059172.2,392877,387174.9,718410.0,723173.56
107510011,272818,274012.38,29584,28812.342,151201.0,151412.36
107510029,127538,129642.29,73546,76143.63,100542.0,102892.96
107510038,157176,155984.53,91989,94148.805,124582.5,125066.67
107510047,14732,14794.247,2244,2271.0437,8488.0,8532.6455
107510056,198914,200655.1,81831,80875.32,140372.5,140765.2
107510065,16025,16599.133,5961,6165.2476,10993.0,11382.19
107510074,26290,26492.488,3269,3365.1206,14779.5,14928.805
107510083,7263,7343.0845,931,1009.5024,4097.0,4176.2935
107510092,74762,75501.37,43149,45233.223,58955.5,60367.297
107510108,185288,188656.39,133544,139777.67,159416.0,164217.03
107510117,271599,274533.94,81615,80346.33,176607.0,177440.12
107510135,217054,214851.92,154833,160565.2,185943.5,187708.56
107510144,105547,105023.18,75159,73364.0,90353.0,89193.59
107590293,90518,91855.71,43978,44670.176,67248.0,68262.945
107590295,398112,400208.34,243846,242279.62,320979.0,321244.0
107610019,35841,36464.566,20242,20251.254,28041.5,28357.91
107610037,13220,12987.553,7014,6994.5215,10117.0,9991.037
107610046,16974,17243.492,12109,12441.449,14541.5,14842.471
107610055,103305,105584.87,77967,77755.49,90636.0,91670.18
107610064,87444,85560.266,37972,38827.87,62708.0,62194.07
107610073,33146,32417.426,9902,10141.92,21524.0,21279.672
107610082,699914,706095.6,80766,78814.59,390340.0,392455.12
107610091,341308,346371.8,191915,202530.52,266611.5,274451.16
107610107,508494,510288.53,86674,85128.4,297584.0,297708.47
107610116,746875,761646.9,310798,327280.2,528836.5,544463.5
107610125,399029,402694.22,221957,232268.75,310493.0,317481.5
107610134,224898,228269.67,164310,170067.69,194604.0,199168.69
107610143,297119,297656.78,224946,229374.53,261032.5,263515.66
107610152,289127,295377.28,166398,173592.77,227762.5,234485.03
107610161,492225,492834.22,132435,136275.23,312330.0,314554.72
107610179,162725,164110.88,26013,26923.947,94369.0,95517.414
107610188,131618,130316.125,41786,42984.133,86702.0,86650.125
107610197,652274,662917.6,380768,373221.97,516521.0,518069.8
107610204,484017,501235.4,202485,212665.58,343251.0,356950.5
107610213,441368,440548.06,177808,186890.0,309588.0,313719.03
107610222,589730,604044.1,270073,268112.72,429901.5,436078.44
107610231,218076,220870.42,153998,160709.06,186037.0,190789.75
107610355,546461,554611.3,396184,399555.1,471322.5,477083.2
107610364,55925,55814.277,12242,12074.356,34083.5,33944.316
107610373,194534,197093.33,104506,110443.3,149520.0,153768.31
107610391,487005,501719.38,75911,75907.555,281458.0,288813.47
107610416,18333,19337.848,7802,7783.675,13067.5,13560.762
107610425,113506,114246.125,67624,66152.71,90565.0,90199.42
107610434,432702,438232.06,143617,149846.39,288159.5,294039.22
107610443,20365,20929.59,13924,13563.769,17144.5,17246.68
107610452,288658,286368.38,42323,43064.844,165490.5,164716.61
107610479,207670,210140.64,89660,90387.29,148665.0,150263.97
107610488,130330,130793.86,81572,81645.79,105951.0,106219.83
107610504,238489,243359.67,132177,137870.17,185333.0,190614.92
107610567,344626,352360.62,127076,125259.47,235851.0,238810.05
107610576,519974,521568.34,148481,150723.69,334227.5,336146.0
107610585,89159,90488.2,63952,65106.656,76555.5,77797.43
107610594,635314,649251.1,397586,403824.5,516450.0,526537.8
107610655,653713,659364.7,264065,274956.06,458889.0,467160.38
107610707,847709,882661.06,211722,218668.48,529715.5,550664.75
107610716,230628,233180.06,161348,165670.66,195988.0,199425.36
107610725,261988,261432.72,85643,86733.12,173815.5,174082.92
107610734,154762,156947.0,69542,73972.414,112152.0,115459.7
107610743,422414,424786.72,240724,253985.14,331569.0,339385.94
107610752,19442,20429.314,15579,15339.348,17510.5,17884.332
107610761,312974,312697.3,202724,213513.2,257849.0,263105.25
107610797,173811,174823.19,108999,112609.8,141405.0,143716.5
107610804,279847,275023.72,81647,82217.125,180747.0,178620.42
107690152,124866,123953.836,87239,87344.8,106052.5,105649.31
107690153,541702,540226.75,225399,227543.94,383550.5,383885.34
107690155,262293,264898.38,126365,129243.305,194329.0,197070.84
107690156,84699,85554.63,45321,44969.555,65010.0,65262.094
107690157,180824,181595.22,108004,115756.21,144414.0,148675.72
107690158,776895,803086.56,380551,372013.03,578723.0,587549.8
107690186,419199,420966.8,302109,315855.4,360654.0,368411.12
107690187,406632,409297.2,188367,205182.1,297499.5,307239.62
107690188,35417,35628.605,29769,29141.365,32593.0,32384.984
107690222,143837,144718.7,78659,78466.75,111248.0,111592.73
107690225,15283,15248.592,8334,8298.357,11808.5,11773.475
107690226,544925,554348.0,310461,326152.28,427693.0,440250.12
107690227,407217,418704.22,218164,231984.95,312690.5,325344.6
107690230,7645,8046.2896,2421,2391.062,5033.0,5218.676
107690285,188621,192822.75,84267,84888.76,136444.0,138855.75
107690287,68103,69024.35,37137,37000.824,52620.0,53012.586
107690288,116672,116081.12,62139,64008.19,89405.5,90044.66
107690289,575355,575589.2,255021,259680.89,415188.0,417635.03
107690290,1064141,1135156.2,633776,708803.1,848958.5,921979.7
107690291,297250,302547.25,144111,143745.67,220680.5,223146.47
107690293,54442,53340.504,13405,13586.698,33923.5,33463.6
107690294,32800,32814.582,17817,18334.303,25308.5,25574.441
107710018,26961,26436.936,8433,8427.357,17697.0,17432.146
107710027,132845,134742.81,82620,85393.48,107732.5,110068.14
107710036,45619,46170.984,15829,16286.225,30724.0,31228.605
107710045,1190211,1171099.5,393946,389831.03,792078.5,780465.25
107710054,568763,558063.2,201901,207425.19,385332.0,382744.2
107710072,469458,477812.97,342632,360841.53,406045.0,419327.25
107710081,379398,381666.25,13250,12748.411,196324.0,197207.33
107710099,1048076,1052210.4,417272,417270.38,732674.0,734740.4
107710106,796928,817785.8,283949,290762.38,540438.5,554274.1
107710169,26429,26866.209,15373,15488.501,20901.0,21177.355
107710178,209592,207927.86,81670,84123.13,145631.0,146025.5
107710196,676591,698576.5,469892,499753.8,573241.5,599165.1
107710239,182638,185756.69,68209,69943.445,125423.5,127850.06
107710284,346170,345773.78,207941,219233.53,277055.5,282503.66
107710309,353319,352188.6,197805,206887.83,275562.0,279538.22
107710336,632772,625199.75,264677,261180.78,448724.5,443190.25
107710345,471574,470979.75,268357,274109.34,369965.5,372544.56
107710354,693031,676328.44,499978,506622.22,596504.5,591475.3
107710381,352741,342768.3,69043,68040.78,210892.0,205404.55
107710406,9613,9900.441,3345,3477.837,6479.0,6689.139
107710433,656124,655633.8,354347,383391.06,505235.5,519512.44
107710442,510044,522583.53,301559,311377.84,405801.5,416980.7
107710451,780310,788139.5,187585,186194.6,483947.5,487167.06
107710469,42465,43826.758,34340,34336.508,38402.5,39081.633
107710478,887435,893969.7,271670,289403.5,579552.5,591686.6
107710487,163053,164429.38,97690,103571.88,130371.5,134000.62
107710503,38742,38955.5,5855,5927.62,22298.5,22441.56
107710521,870087,852239.8,105936,94773.91,488011.5,473506.88
107710539,248473,250899.03,155693,155988.55,202083.0,203443.78
107710548,975241,997177.44,316473,323447.53,645857.0,660312.5
107790209,957675,972529.56,517834,544606.1,737754.5,758567.9
107790241,125383,125339.53,44830,42022.277,85106.5,83680.91
107790242,288999,280572.5,60345,64338.25,174672.0,172455.38
107790272,76060,75868.11,24681,24561.225,50370.5,50214.668
107790274,989833,983611.56,469826,482573.78,729829.5,733092.7
107790275,326702,330943.94,154170,161299.44,240436.0,246121.69
107790313,768164,759795.44,116947,119247.27,442555.5,439521.34
107810017,25928,26094.11,11608,11361.651,18768.0,18727.88
107810026,53332,52993.832,19939,19538.639,36635.5,36266.234
107810035,199634,201409.31,85087,85129.62,142360.5,143269.47
107810071,138393,138600.52,67912,68944.94,103152.5,103772.73
107810105,1357283,1369670.1,767151,788629.75,1062217.0,1079150.0
107810114,198347,198493.53,81765,79944.82,140056.0,139219.17
107810123,683888,669011.5,176679,193100.25,430283.5,431055.88
107810141,844377,815365.5,80105,79341.22,462241.0,447353.38
107810159,1394315,1378227.6,351711,358543.25,873013.0,868385.44
107810186,1402384,1369183.0,680879,683295.94,1041631.5,1026239.5
107810195,684143,689605.4,71375,70000.5,377759.0,379802.94
107810202,1324339,1323065.6,496792,531455.3,910565.5,927260.5
107810238,1394117,1379872.9,416254,415880.7,905185.5,897876.75
107810247,983720,979316.3,116091,111593.95,549905.5,545455.1
107810265,831297,800537.94,87687,81831.32,459492.0,441184.62
107810274,859112,858843.75,246387,247423.66,552749.5,553133.7
107890016,180469,181820.67,31234,31443.008,105851.5,106631.84
107890017,605255,597562.2,319644,332270.25,462449.5,464916.22
107890018,866832,905190.1,535270,613068.06,701051.0,759129.1
107890021,867441,864283.06,37370,20105.209,452405.5,442194.12
107890022,949760,1034321.8,762721,776171.44,856240.5,905246.6
107890029,32328,32761.143,19674,19247.98,26001.0,26004.562
107890038,1369933,1445999.2,883234,918350.25,1126583.5,1182174.8
107890039,1047955,1042106.06,61638,57561.61,554796.5,549833.8
107890049,463937,461207.72,263082,268650.72,363509.5,364929.22
107890050,63947,63253.957,34667,34709.773,49307.0,48981.867
107890051,173760,174333.53,90664,98981.93,132212.0,136657.73
107890052,815534,823654.5,420276,417366.7,617905.0,620510.6
107890053,298379,300354.6,158028,160604.4,228203.5,230479.5
107890054,836384,840726.7,402369,406944.4,619376.5,623835.56
107890056,476158,484428.34,339202,357609.25,407680.0,421018.8
107910052,255773,260380.47,97877,101374.09,176825.0,180877.28
107910061,212455,215290.25,100009,102669.875,156232.0,158980.06
107910097,20037,20238.838,10848,10832.356,15442.5,15535.598
107910113,117149,121081.04,70172,71533.125,93660.5,96307.08
107910122,317976,315966.6,195711,207639.14,256843.5,261802.88
107910131,329601,330127.2,199158,208730.72,264379.5,269428.94
107910158,523231,529717.7,334712,338300.34,428971.5,434009.0
107910167,360499,357202.28,62384,60719.82,211441.5,208961.05
107910194,491942,498549.94,189000,192780.45,340471.0,345665.2
107910219,642636,628037.06,310610,306961.97,476623.0,467499.5
107910228,378871,388286.78,176243,186726.64,277557.0,287506.72
107910237,589816,596013.0,278205,280232.34,434010.5,438122.7
107910246,554206,556097.44,262590,270795.75,408398.0,413446.6
107910255,285355,288102.06,192440,204291.73,238897.5,246196.9
107910264,56834,58611.457,27659,27490.863,42246.5,43051.16
107910273,26828,26813.018,7153,6979.873,16990.5,16896.445
107910282,410885,412683.62,218418,218782.6,314651.5,315733.12
107910291,180350,183226.62,18730,19135.396,99540.0,101181.01
107910307,444219,447920.38,109719,113594.914,276969.0,280757.66
107910316,51796,52957.254,23181,22898.969,37488.5,37928.11
107910325,562572,557541.3,141363,138362.8,351967.5,347952.06
107910334,206957,213976.95,25791,25468.744,116374.0,119722.85
107910343,692701,711936.4,258324,263714.2,475512.5,487825.28
107910361,503762,518700.75,249366,260783.05,376564.0,389741.9
107910388,618504,620008.5,273731,276851.3,446117.5,448429.9
107910413,133070,135011.39,64710,66008.14,98890.0,100509.766
107910422,382198,373598.0,15831,15153.038,199014.5,194375.52
107910449,164172,164220.62,97979,104746.51,131075.5,134483.56
107910458,279816,276547.34,19621,19994.855,149718.5,148271.1
107910467,576209,591096.8,213689,220771.86,394949.0,405934.34
107990052,829680,827979.8,281990,304957.97,555835.0,566468.9
107990055,568271,574980.2,303142,298173.0,435706.5,436576.6
107990098,104830,104876.45,5473,5339.1333,55151.5,55107.793
107990099,562127,552964.06,195713,200835.23,378920.0,376899.66
107990101,46256,46645.664,10149,10110.676,28202.5,28378.17
107990102,446971,444337.12,224904,227163.64,335937.5,335750.38
107990130,387401,384976.78,198466,200849.42,292933.5,292913.1
107990136,177291,179998.6,103473,105752.555,140382.0,142875.58
108010013,915783,935269.8,538249,565984.44,727016.0,750627.1
108010022,767662,776315.06,250199,264552.25,508930.5,520433.66
108010031,53313,53931.92,11738,11613.961,32525.5,32772.94
108010058,169027,166456.5,95678,98571.02,132352.5,132513.77
108010067,233417,232982.89,62616,60614.344,148016.5,146798.62
108010094,439817,443784.06,163235,166073.88,301526.0,304928.97
108010119,396905,407267.4,297169,311006.88,347037.0,359137.12
108010137,87741,86670.195,27762,27337.678,57751.5,57003.938
108010146,828910,844601.75,390852,401568.25,609881.0,623085.0
108010164,880739,887801.5,322262,331559.94,601500.5,609680.75
108010173,1052254,1062073.1,254910,268628.44,653582.0,665350.75
108010216,861816,870821.7,421870,422562.03,641843.0,646691.9
108010252,109030,110533.7,72365,72795.63,90697.5,91664.67
108010261,422473,426514.78,254661,262953.75,338567.0,344734.25
108010288,19448,18699.805,10938,10551.602,15193.0,14625.703
108010322,100971,102647.555,44438,44572.766,72704.5,73610.16
108010331,38200,37880.938,28491,28083.72,33345.5,32982.33
108010349,445700,447449.88,64433,64561.43,255066.5,256005.66
108010358,1008429,1018457.06,168662,164346.28,588545.5,591401.7
108010367,271959,279432.0,175353,188413.66,223656.0,233922.83
108010385,652503,655936.5,50720,49610.094,351611.5,352773.3
108010394,976269,967104.2,491316,454583.3,733792.5,710843.75
108010419,55656,54741.29,19645,19939.744,37650.5,37340.516
108010437,19633,19308.084,11935,12183.79,15784.0,15745.9375
108010446,357295,360912.44,106267,105391.51,231781.0,233151.97
108010455,1081648,1102904.8,201237,218123.42,641442.5,660514.06
108010464,31687,31602.613,21081,20626.56,26384.0,26114.586
108010473,779881,817505.1,233238,241289.27,506559.5,529397.2
108010482,678048,702158.56,223679,230100.61,450863.5,466129.6
108010491,538566,552275.8,319251,323942.97,428908.5,438109.38
108090077,8294,8229.069,1390,1470.5831,4842.0,4849.826
108090078,139827,139859.81,113241,111165.14,126534.0,125512.48
108090082,385681,378799.03,118977,121764.13,252329.0,250281.58
108090086,839720,858623.44,325177,337029.62,582448.5,597826.5
108090087,119882,119520.64,78749,77431.0,99315.5,98475.82
108090088,165628,164872.48,95781,101005.26,130704.5,132938.88
108090090,41743,43409.527,36992,36748.047,39367.5,40078.79
108090091,507040,518291.3,351752,363223.12,429396.0,440757.22
108090092,36832,36968.023,9304,9630.124,23068.0,23299.074
108090093,60790,61472.44,31318,31791.186,46054.0,46631.812
108090094,564954,572646.8,122290,128072.4,343622.0,350359.6
108090095,520652,519955.75,266502,270903.47,393577.0,395429.62
108110021,119815,121600.98,55960,55390.324,87887.5,88495.65
108110039,123474,119976.99,27100,27185.477,75287.0,73581.234
108110048,45106,46550.117,20600,20218.773,32853.0,33384.445
108110118,1090217,1101214.8,191299,204241.48,640758.0,652728.1
108110127,862024,868141.7,283387,304767.84,572705.5,586454.75
108110136,1101896,1100071.6,307289,323211.0,704592.5,711641.3
108110145,285237,287368.03,101594,101958.26,193415.5,194663.14
108110172,296319,294369.7,69321,69165.625,182820.0,181767.66
108110312,1160556,1176527.6,398109,403138.8,779332.5,789833.25
108110321,870672,874349.2,284262,306214.34,577467.0,590281.75
108110339,155542,157003.12,18355,18177.152,86948.5,87590.14
108110418,801746,801598.3,219439,224011.27,510592.5,512804.78
108110472,1014701,1034298.1,356143,366142.12,685422.0,700220.1
108110499,563552,553513.3,196795,207999.45,380173.5,380756.38
108110506,440118,449135.2,291778,296534.22,365948.0,372834.7
108110524,757984,784564.6,514799,526698.3,636391.5,655631.5
108110533,535503,516070.34,44575,42771.74,290039.0,279421.03
108110551,23272,23344.908,1995,1952.714,12633.5,12648.812
108110569,25780,26827.828,16415,16363.028,21097.5,21595.428
108190120,942499,953209.0,185794,180511.39,564146.5,566860.2
108190127,1031734,1075381.0,350143,371191.56,690938.5,723286.25
108190128,765136,805677.1,285452,311282.22,525294.0,558479.7
108190137,1103823,1122202.0,244319,255110.31,674071.0,688656.1
108190138,631207,638191.94,380240,393117.53,505723.5,515654.75
108190144,325558,324361.88,225034,232526.95,275296.0,278444.4
108190145,23613,23703.44,13577,13817.927,18595.0,18760.684
108190146,617729,612859.4,143233,138607.27,380481.0,375733.3
108190148,194804,195941.48,51238,50610.4,123021.0,123275.94
108190149,530917,544735.44,310296,315748.8,420606.5,430242.12
108210011,31544,31983.016,15287,14935.109,23415.5,23459.062
108210029,40411,40634.453,21610,20971.129,31010.5,30802.791
108210083,49776,49093.59,39668,39261.34,44722.0,44177.465
108210092,225453,219471.17,51202,53144.2,138327.5,136307.69
108210108,10983,10579.031,2439,2511.0107,6711.0,6545.021
108210135,117869,120193.09,77659,77614.945,97764.0,98904.016
108210144,12826,12949.692,428,399.7912,6627.0,6674.7417
108210153,91146,93550.39,63075,63713.605,77110.5,78632.0
108210162,80949,82474.87,15349,15538.422,48149.0,49006.645
108210171,61451,62066.117,18684,18803.28,40067.5,40434.7
108210189,22080,21836.242,3333,3300.864,12706.5,12568.553
108210205,367592,372436.53,197544,209546.47,282568.0,290991.5
108210214,167874,171180.2,26626,27583.229,97250.0,99381.72
108210223,387785,388100.2,146740,150586.03,267262.5,269343.12
108210232,225581,228737.33,127519,134214.67,176550.0,181476.0
108210241,307100,307706.44,183694,194167.42,245397.0,250936.94
108210259,284768,290904.38,166462,170498.05,225615.0,230701.22
108210268,70324,70917.305,20924,20911.871,45624.0,45914.586
108210277,145753,144260.25,2530,2636.1846,74141.5,73448.22
108210286,102960,103433.89,20769,20710.357,61864.5,62072.125
108210295,356337,361974.1,140322,137989.34,248329.5,249981.72
108210302,191987,190181.2,5127,5436.228,98557.0,97808.72
108210338,291428,288997.5,224877,231764.27,258152.5,260380.88
108210347,245524,245122.92,113592,114799.97,179558.0,179961.44
108210365,11535,11573.522,3180,3195.7837,7357.5,7384.6533
108210374,91934,93849.836,54868,54473.71,73401.0,74161.77
108210665,69205,69308.12,28092,28034.99,48648.5,48671.555
108210674,147699,147514.5,91765,95969.67,119732.0,121742.086
108210683,230643,235883.5,165531,171119.98,198087.0,203501.75
108210692,741858,735848.2,264433,271177.97,503145.5,503513.06
108210708,412350,403282.62,137267,138607.39,274808.5,270945.0
108210717,323331,321204.16,123277,129006.87,223304.0,225105.52
108210726,478498,483305.62,245191,251870.2,361844.5,367587.9
108210753,459983,449418.38,334188,349133.4,397085.5,399275.88
108210762,527983,535008.94,365402,372694.84,446692.5,453851.88
108210771,581225,575516.2,286402,291356.94,433813.5,433436.56
108210798,328949,329779.47,118386,126125.65,223667.5,227952.56
108210805,287288,294239.47,146147,148064.89,216717.5,221152.19
108210814,516704,528898.44,263060,270596.97,389882.0,399747.7
108210823,107356,108567.61,52896,53050.977,80126.0,80809.3
108210841,41290,41706.543,6465,6337.808,23877.5,24022.176
108210859,419582,412143.62,152180,160877.28,285881.0,286510.44
108210868,13487,13617.249,10031,9882.865,11759.0,11750.057
108210877,161019,162494.94,106286,112158.36,133652.5,137326.66
108210895,776800,779627.0,187795,186864.88,482297.5,483245.94
108210902,340989,343596.03,42277,42467.586,191633.0,193031.81
108210929,522242,521436.53,118778,119408.08,320510.0,320422.3
108210938,470570,470937.06,126745,133258.88,298657.5,302097.97
108210956,718306,700017.0,336614,351135.88,527460.0,525576.44
108210965,175575,180009.6,92752,95142.85,134163.5,137576.22
108210974,277670,285566.56,143177,144213.75,210423.5,214890.16
108211063,273711,278179.38,101610,99033.96,187660.5,188606.67
108211072,413172,420567.94,311802,316352.84,362487.0,368460.38
108211106,5465,5283.562,1567,1465.162,3516.0,3374.362
108211115,206589,209476.94,111781,118372.89,159185.0,163924.9
108211124,205698,205740.14,124265,133042.11,164981.5,169391.12
108211133,116699,118973.97,48423,50363.344,82561.0,84668.66
108211142,353582,358029.7,132951,133856.25,243266.5,245942.97
108211151,320489,325820.88,160027,166914.8,240258.0,246367.84
108211187,172406,172034.02,79352,81853.484,125879.0,126943.75
108211196,53043,52599.18,34561,34938.57,43802.0,43768.875
108290230,84967,85827.34,58827,62608.9,71897.0,74218.125
108290232,397867,399285.78,310636,327076.44,354251.5,363181.12
108290235,379370,381084.3,10020,9774.332,194695.0,195429.33
108290236,958039,967145.7,310234,328212.6,634136.5,647679.1
108290278,368976,374284.16,252447,259868.44,310711.5,317076.3
108290284,249252,253631.27,157327,161667.52,203289.5,207649.39
108290285,310044,310621.8,220712,227313.6,265378.0,268967.7
108290343,208259,205798.42,42257,40392.7,125258.0,123095.56
108290345,463142,456301.6,15624,13917.4,239383.0,235109.5
108310028,376428,373100.6,159290,157414.83,267859.0,265257.72
108310037,290906,288964.44,23900,23546.262,157403.0,156255.34
108310046,227574,232620.78,77285,76972.016,152429.5,154796.4
108310073,879718,894795.4,415595,419574.03,647656.5,657184.7
108310082,766770,771249.1,318929,327812.5,542849.5,549530.8
108310091,789374,799880.1,351757,376089.28,570565.5,587984.7
108310107,551215,566566.06,339610,347777.22,445412.5,457171.62
108310143,422958,404964.53,31028,29997.703,226993.0,217481.12
108310152,1007095,1025160.44,491845,516460.78,749470.0,770810.6
108310161,23517,23983.592,14627,14818.79,19072.0,19401.191
108310179,809552,828085.6,289794,292707.7,549673.0,560396.6
108310188,38200,38133.508,30842,30413.47,34521.0,34273.49
108310222,105009,105066.16,34869,34399.668,69939.0,69732.914
108310249,639031,620294.75,126592,123880.336,382811.5,372087.53
108310258,493668,511701.78,283372,293891.16,388520.0,402796.47
108310267,20483,20465.12,9214,9199.703,14848.5,14832.411
108310294,151961,152942.27,105554,106284.28,128757.5,129613.27
108310301,771544,791980.7,245028,245618.31,508286.0,518799.5
108310328,137214,139477.8,25985,26337.43,81599.5,82907.61
108310337,158967,161839.98,62268,66546.734,110617.5,114193.36
108310346,34659,33958.836,9553,9259.254,22106.0,21609.045
108390117,325233,329910.97,110457,110200.46,217845.0,220055.72
108390125,493612,493766.66,85875,84011.21,289743.5,288888.94
108390133,97592,97874.56,34806,33553.24,66199.0,65713.9
108390135,542167,554400.9,296660,305205.0,419413.5,429802.94
108390152,109362,110830.945,29968,30937.805,69665.0,70884.375
108390153,33383,33028.492,17351,17809.09,25367.0,25418.791
108410018,66067,66525.92,27607,28060.963,46837.0,47293.44
108410027,113848,117629.48,76557,76575.62,95202.5,97102.55
108410036,83979,84168.555,38693,38823.02,61336.0,61495.79
108410045,68682,68714.336,48357,49724.77,58519.5,59219.555
108410054,3376,3342.957,1224,1258.6196,2300.0,2300.7883
108410063,21470,21328.592,6432,6722.9995,13951.0,14025.796
108410072,3423,3155.4802,3423,3221.0562,3423.0,3188.268
108410081,91656,89351.96,41507,41181.223,66581.5,65266.594
108410099,1878,1824.2076,276,270.6735,1077.0,1047.4406
108410106,37310,39047.82,15479,15725.39,26394.5,27386.605
108410115,35238,36334.906,6450,6384.454,20844.0,21359.68
108410124,15660,16401.621,2375,2348.7686,9017.5,9375.195
108410133,11527,11636.357,4050,4025.3298,7788.5,7830.8438
108410142,26383,26508.309,11970,12383.383,19176.5,19445.846
108410151,17018,17586.008,983,997.66254,9000.5,9291.835
108410169,13564,13676.809,2220,2148.7742,7892.0,7912.7915
108410178,2155,1993.3263,450,525.01733,1302.5,1259.1719
108410187,11567,11560.009,2219,2136.287,6893.0,6848.148
108410196,766,978.2458,109,163.71898,437.5,570.98236
108410203,1512,1337.861,126,129.74895,819.0,733.80493
108410212,1520,1826.9023,142,190.81534,831.0,1008.8588
108410221,80328,82956.3,8800,9245.875,44564.0,46101.086
108410239,1568,1546.1431,1568,1649.6235,1568.0,1597.8833
108410248,117887,117907.91,11892,12115.526,64889.5,65011.715
108410257,5778,5803.3105,5778,5659.8525,5778.0,5731.5815
108410266,3022,3270.1519,1612,1858.1124,2317.0,2564.132
108410275,2149,1939.0248,148,136.14288,1148.5,1037.5839
108410318,32334,33886.594,6282,5956.0938,19308.0,19921.344
108410327,63811,65384.99,45132,46651.0,54471.5,56017.992
108410336,945,1013.7965,16,13.323055,480.5,513.55975
108410345,44960,46667.38,18803,18241.775,31881.5,32454.578
108410354,1603,1219.5288,37,35.083897,820.0,627.30634
108410363,2408,2059.5657,85,106.37329,1246.5,1082.9695
108410372,40479,41333.535,13999,13512.16,27239.0,27422.848
108410381,2792,2765.124,1151,1041.2144,1971.5,1903.1692
108410399,37839,39036.91,6647,6532.9824,22243.0,22784.945
108410406,53956,56276.082,28404,28525.582,41180.0,42400.832
108410415,9610,9518.118,3347,3306.761,6478.5,6412.4395
108410424,47612,50012.55,28624,28594.44,38118.0,39303.496
108410433,3659,3901.598,123,106.684166,1891.0,2004.141
108410442,7310,7497.9604,1814,1842.4198,4562.0,4670.19
108410451,28565,29643.627,11597,11449.874,20081.0,20546.75
108410478,38550,38450.6,461,357.7188,19505.5,19404.16
108410496,54591,56752.96,34055,34573.99,44323.0,45663.477
108410539,21315,21252.387,7043,6890.448,14179.0,14071.418
108410557,148356,152173.34,126330,126716.18,137343.0,139444.77
108410575,82471,83663.89,8207,8668.058,45339.0,46165.973
108410636,59411,58976.99,49262,50197.43,54336.5,54587.21
108410672,114306,114855.82,4475,4486.016,59390.5,59670.918
108410699,88757,91922.49,77589,79415.93,83173.0,85669.21
108410945,672528,678139.44,166258,167643.69,419393.0,422891.56
108411025,894629,913498.9,116441,118264.45,505535.0,515881.66
108411079,1514564,1454784.0,469623,481864.66,992093.5,968324.3
108411113,44442,45571.7,18032,17984.95,31237.0,31778.324
108411149,48400,49932.2,21721,21584.074,35060.5,35758.137
108411219,364068,352066.03,364068,344928.3,364068.0,348497.2
108470058,27750,28934.963,1933,2052.3008,14841.5,15493.632
108470064,149637,151394.14,32200,32409.42,90918.5,91901.78
108470071,58944,60985.734,43656,43185.188,51300.0,52085.46
108470072,242821,243266.86,94089,99096.98,168455.0,171181.92
108470074,82296,82409.84,49970,50053.11,66133.0,66231.48
108510053,997561,966690.1,510532,535148.75,754046.5,750919.44
108510089,309498,309100.56,203323,214611.72,256410.5,261856.14
108510141,1216025,1187149.2,750677,772479.9,983351.0,979814.56
108510168,1129962,1128248.9,349193,360949.6,739577.5,744599.25
108510202,360623,357973.0,13198,11555.191,186910.5,184764.1
108510211,968543,970178.5,229709,237663.97,599126.0,603921.25
108510229,183907,185384.86,113706,116520.445,148806.5,150952.66
108510247,1160387,1162125.6,232339,234704.53,696363.0,698415.06
108510256,351795,357044.6,145714,152257.98,248754.5,254651.28
108570491,1158650,1167173.6,518595,536927.25,838622.5,852050.44
108570494,614460,621441.06,301021,311013.38,457740.5,466227.22
108570501,525802,520904.22,122738,122544.08,324270.0,321724.16
108570505,243649,246102.03,186901,189813.56,215275.0,217957.8
108570512,589330,587648.5,285182,291148.62,437256.0,439398.56
108570517,532792,529615.7,313289,318129.7,423040.5,423872.7
108570526,178829,176409.39,40659,39887.656,109744.0,108148.52
108570528,1354668,1331315.5,318588,334671.0,836628.0,832993.25
108570529,1038413,1032452.25,196711,189141.36,617562.0,610796.8
108610025,13832,13650.446,5953,5992.2896,9892.5,9821.368
108610034,15220,15434.84,1754,1737.0032,8487.0,8585.922
108610043,104472,104813.26,16996,17711.0,60734.0,61262.13
108610052,89431,91215.055,15999,15635.138,52715.0,53425.098
108610061,81092,79664.516,36048,36585.37,58570.0,58124.945
108610079,30217,30252.166,6238,6513.079,18227.5,18382.623
108610088,682128,665687.4,328411,337211.28,505269.5,501449.3
108610097,345226,351241.03,195423,203946.6,270324.5,277593.8
108610104,785272,775264.44,135243,133908.98,460257.5,454586.72
108610113,432329,432219.94,147702,157402.38,290015.5,294811.16
108610122,23095,22669.418,4815,4784.664,13955.0,13727.041
108610131,313531,312681.8,205074,215901.94,259302.5,264291.88
108610149,292790,295068.7,126099,131160.72,209444.5,213114.7
108610158,364782,361205.8,30239,30192.012,197510.5,195698.9
