DEPARTMENT_ID,SUM_CAPACITY,SUM_ENROLLMENT,FIELD_RATE,LAST_SCORE,LAST_RANK,FIRST_SCORE,FIRST_RANK,DEPARTMENT_POPULARITY,SCORE_DIFFERENCE,SCORE_RANGE_RATIO,SCORE_STABILITY,RANK_RANGE,RANK_RANGE_RATIO,RANK_STABILITY,AVERAGE_FIELD_RATE,FIELD_RATE_STABILITY,FIELD_RATE_TREND,CAPACITY_CHANGE_RATE,ENROLLMENT_CHANGE_RATE,UNIVERSITY_POPULARITY,UNIVERSITY_SCORE_AVG,UNIVERSITY_RANK_AVG,FIELD_RATE_CHANGE,LAST_RANK_CHANGE,FIRST_RANK_CHANGE,ROLLING_FIELD_RATE,ROLLING_SCORE_DIFF,ROLLING_RANK_RANGE,SCORE_EFFICIENCY,RANK_EFFICIENCY,SCORE_TREND,RANK_TREND
103610225,52,52,1.0,336.37533,168099,362.08345,96081,1.0,25.708120000000008,0.07100053868797374,8.906516496441045,72018,0.7495550629156649,15294.054779554048,1.0,0.0,0.0,-0.2777777777777778,-0.2777777777777778,0.9406703691666667,369.82912625,160240.4375,0.0,-0.0416139294632778,0.4229162964279367,1.0,33.84169000000001,90831.33333333333,0.0021539893158198445,0.5715738939553477,0.025687532832068816,0.19510607544605105
103610261,69,69,1.0,257.36112,740988,382.46504,57809,1.0,125.10391999999996,0.32709896831354823,30.186935925048356,683179,11.817865730249615,206075.28613882838,1.0,0.0,0.0,0.078125,0.078125,0.9406703691666667,369.82912625,160240.4375,0.0,-0.12691513265567023,-0.7675384627757538,1.0,89.61334999999997,561868.6666666666,0.0005161555112903313,0.07801610822307514,0.11298856040642646,-0.189249764641477
103610279,82,82,1.0,424.69146,58946,459.01721,32283,1.0,34.32574999999997,0.07478096518429009,10.228000242830275,26663,0.825914568038906,8071.71570361593,1.0,0.0,0.0,-0.11827956989247312,-0.11827956989247312,0.9406703691666667,369.82912625,160240.4375,0.0,-0.010856979846626258,-0.3624118657792349,1.0,22.700363333333314,18599.333333333332,0.007787079869711261,0.547670749499542,0.043726651921951354,-0.006089466880679202
103610288,52,52,1.0,406.08363,25330,436.25623,6648,1.0,30.17259999999999,0.06916256531167472,10.243901667627915,18682,2.8101684717208184,3180.0316612679603,1.0,0.0,0.0,-0.16129032258064513,-0.16129032258064513,0.9406703691666667,369.82912625,160240.4375,0.0,-0.06772175193227825,1.436950146627566,1.0,38.75273666666667,22150.333333333332,0.017222906829846032,0.2624555862613502,0.03497388613769351,0.48574200425030895
103610313,54,54,1.0,276.46885,590532,338.24732,183872,0.9936708860759494,61.77847000000003,0.18264289573676454,14.027415833952338,406660,2.21164723285764,89466.7112856322,0.9938271666666667,0.015120291933910098,0.00028489970414233843,0.0,0.03846153846153855,0.9406703691666667,369.82912625,160240.4375,0.03846149852071168,0.10876165263187532,1.7768095806212907,0.9876543333333334,69.38173,411834.3333333333,0.0005727840658931269,0.31136669985707804,0.044877502441291815,0.5390848902832642
103610331,64,64,1.0,254.0592,781005,304.87051,318429,0.8776595744680852,50.81131000000002,0.1666652179641777,11.938896830424076,462576,1.4526817595131096,107958.02530983975,0.8763441666666667,0.3028936953853062,0.42661154687772457,0.0,0.0,0.9406703691666667,369.82912625,160240.4375,0.0,-0.11776666489693977,0.07517794195108118,1.0,62.56270333333334,540887.0,0.0003903566686512891,0.4077169800449421,0.05369803231427069,0.028088493068293936
103610349,62,62,1.0,271.13733,655130,326.38812,256978,0.9166666666666667,55.250789999999995,0.16927941494929408,14.384925758908867,398152,1.5493622022118625,120620.32253051997,0.9166666666666666,0.2041241452319315,0.1,0.0,0.0,0.9406703691666667,369.82912625,160240.4375,0.0,0.0,0.0,1.0,64.58870999999999,445444.3333333333,0.0004982035931799795,0.39225497229557493,0.09582130676903011,-0.024570882921436204
103610358,42,42,1.0,219.37718,1255652,248.18804,854774,0.8576923076923076,28.81085999999999,0.1160848040864499,22.97695665644814,400878,0.46898712408192106,260281.27147427775,0.850572,0.3570267879747961,1.264463036875423,-0.2222222222222222,-0.2075471698113207,0.9406703691666667,369.82912625,160240.4375,0.018868424350547697,-0.05570053199249769,1.3171640172626922,0.993827,70.57910666666665,749354.6666666666,0.00019765670743167692,0.6807411607674738,-0.026849134160758625,0.6173325575980512
103610367,32,32,1.0,273.74927,372368,323.7244,199636,1.0,49.97512999999998,0.15437554290007172,25.175753262870547,172732,0.8652347272035104,34408.38856877782,1.0,0.0,0.0,-0.5675675675675675,-0.5675675675675675,0.9406703691666667,369.82912625,160240.4375,0.0,-0.04712577792335404,0.19206310346268896,1.0,78.61677333333334,208015.66666666666,0.0008693668628883256,0.5361255532161733,0.04185414202962182,0.12988508288316922
103610376,116,116,1.0,323.75211,199564,424.76885,58882,0.9984709480122324,101.01673999999997,0.2378157908707288,22.72074645747157,140682,2.3892191161984986,27397.645553343933,0.9985631666666667,0.0035195085120889678,1.4993587921452445e-05,0.0,0.008695652173912993,0.9406703691666667,369.82912625,160240.4375,0.008695967939607252,-0.006956539047183075,-0.09110274141763397,0.9971263333333334,90.90150666666666,126276.0,0.002128484345874005,0.2950532160109038,0.09028967563223995,-0.18908989836698217
