DEPARTMENT_ID,PREDICTED_LAST_RANK,PREDICTED_FIRST_RANK,Mean_Predicted
109410633,460757.1,282994.0,371875.56
109410651,156540.4,91193.13,123866.766
109410669,49067.24,29270.467,39168.85
109410678,455188.94,39606.01,247397.47
109410687,940285.25,440291.88,690288.56
109410703,569553.2,164250.08,366901.62
109410721,132622.81,25315.188,78969.0
109410793,34721.227,21294.607,28007.918
109410818,210391.1,161343.6,185867.34
109410845,13981.953,3315.2134,8648.583
109410854,42117.242,23598.959,32858.1
109410863,18050.367,7099.53,12574.948
109490180,302611.6,192556.84,247584.22
109490230,625956.8,227186.6,426571.7
109490278,318991.56,28851.855,173921.7
109490279,168660.55,66591.805,117626.17
109490281,44871.92,8387.216,26629.568
109490282,92998.875,32419.25,62709.062
109490283,21588.828,9569.43,15579.129
109490284,869570.2,454407.78,661989.0
109490285,733076.56,210305.83,471691.2
109490286,732178.06,409413.12,570795.6
109490287,734219.8,492984.66,613602.25
109490288,318034.12,166579.89,242307.0
109490336,836709.75,483771.38,660240.56
109490337,557996.6,384733.8,471365.22
109490338,531861.44,90808.67,311335.06
109490339,286025.56,161434.88,223730.22
109510111,1094475.2,470746.7,782611.0
109510138,182150.95,124257.78,153204.38
109510147,666097.6,144617.7,405357.66
109510165,865647.44,92236.164,478941.8
109510174,904784.5,196370.06,550577.25
109510192,1370647.5,539642.3,955144.9
109510208,1015795.3,391170.22,703482.75
109590016,49685.617,28431.635,39058.625
109590020,631126.8,172291.3,401709.06
109590022,864978.2,299041.56,582009.9
109590024,321245.22,209925.9,265585.56
109590025,235768.36,202453.66,219111.0
109590035,973284.8,231385.73,602335.25
109590037,388329.75,248830.2,318579.97
109590038,1379704.5,453199.03,916451.75
109590044,183447.28,111019.14,147233.22
109590045,1095467.2,406838.06,751152.6
109590046,787196.8,320569.78,553883.3
109590048,553223.56,216601.69,384912.62
109610013,10140.827,1591.1869,5866.007
109610022,6762.417,2714.5667,4738.4917
109610049,73888.305,11552.866,42720.586
109610058,60190.49,9551.302,34870.895
109610076,17119.332,5071.7246,11095.528
109610085,36907.57,23048.133,29977.852
109610119,5109.9556,825.98126,2967.9685
109610128,71001.35,35956.68,53479.016
109610137,8311.332,2366.2937,5338.813
109610146,21133.922,5915.527,13524.725
109610155,195326.9,66380.16,130853.53
109610164,48071.48,17612.494,32841.99
109610173,11445.89,3456.243,7451.0664
109610182,13655.081,6244.7793,9949.93
109610191,154549.84,69251.234,111900.54
109610207,21416.3,10444.855,15930.578
109610216,51362.13,9848.934,30605.531
109610217,59624.418,25081.74,42353.08
109610218,19063.553,9870.789,14467.171
109610219,35499.92,18767.287,27133.605
109610220,190138.05,12357.084,101247.56
109610221,76495.55,52583.03,64539.29
109610222,121373.89,61133.0,91253.445
109610223,44862.637,28471.496,36667.066
109610224,43953.125,30122.123,37037.625
109610225,20273.05,10280.3,15276.676
109610228,67699.67,28907.959,48303.816
109610229,157017.66,76816.04,116916.84
109610230,88494.67,16004.839,52249.754
109610231,260883.05,195672.58,228277.81
109710012,28957.572,9575.272,19266.422
109710021,296006.4,193855.3,244930.84
109710057,34192.984,11569.075,22881.03
109710066,11761.3125,4653.9805,8207.646
109710075,13874.42,2356.0605,8115.24
109710084,78603.88,8656.738,43630.312
109710093,78336.5,12831.299,45583.9
109710109,19447.969,1469.881,10458.925
109710118,313454.78,154324.66,233889.72
109710127,549610.3,162536.48,356073.4
109710136,350586.12,164249.44,257417.78
109710145,301965.28,145823.02,223894.16
109710154,201162.45,82949.1,142055.78
109710163,40775.332,7562.9624,24169.146
109710172,243160.16,12523.774,127841.97
109710181,317759.44,138229.33,227994.38
109710199,109258.02,8281.421,58769.723
109710206,84993.336,2316.1907,43654.76
109710215,19551.426,5219.52,12385.473
109710224,487168.72,195410.2,341289.47
109710233,585861.75,162982.73,374422.25
109710242,412569.9,118789.62,265679.75
109710251,320211.97,86615.0,203413.48
109710278,383765.66,145790.34,264778.0
109710287,237279.42,77944.96,157612.19
109710296,54238.67,454.78653,27346.729
109710312,64641.4,39143.94,51892.67
109710321,60029.914,33306.95,46668.43
109710339,81024.01,45838.723,63431.367
109710348,110533.07,60279.184,85406.125
109710357,201192.0,82318.414,141755.2
109710366,9095.356,1420.9198,5258.138
109710375,72569.875,28684.492,50627.184
109710384,215609.34,127463.15,171536.25
109710463,51304.85,14049.19,32677.021
109710472,637671.8,120986.05,379328.94
109710481,81296.23,36717.22,59006.723
109710499,376939.22,157468.73,267203.97
109710506,267247.3,126362.95,196805.12
109710515,437281.88,212588.92,324935.4
109710533,401589.3,215990.48,308789.9
109710542,442963.34,325233.5,384098.44
109710551,445994.56,184743.84,315369.2
109710569,348804.6,202903.25,275853.94
109710587,129414.01,73927.984,101671.0
109710596,206028.77,107978.94,157003.84
109710603,527917.8,212674.3,370296.06
109710621,140927.72,71984.73,106456.22
109710675,363514.56,288088.88,325801.72
109710684,128596.59,63591.164,96093.875
109710693,45321.312,16052.596,30686.953
109710709,239137.25,78229.29,158683.27
109710718,7644.661,1556.1532,4600.407
109710727,155240.73,55800.12,105520.43
109710736,133504.64,28547.164,81025.91
109710745,123623.05,50307.85,86965.45
109790300,144484.95,50596.836,97540.89
109790301,328985.06,212900.97,270943.0
109790463,192296.44,73208.695,132752.56
109790468,443227.44,185308.67,314268.06
109790473,30152.014,18752.902,24452.457
109790533,84775.66,10026.371,47401.016
109810011,124734.6,43547.19,84140.9
109810029,96386.555,27837.3,62111.93
109810038,39781.133,6516.055,23148.594
109810083,878753.8,223438.19,551096.0
109810092,744101.94,275838.0,509969.97
109810108,860593.4,335451.0,598022.2
109810117,845603.56,378008.0,611805.75
109810259,146776.23,51601.383,99188.81
109810347,363230.4,234683.94,298957.2
109810356,434979.75,305885.1,370432.44
109810365,532345.06,236601.08,384473.06
109810374,445665.47,247288.48,346476.97
109810383,499205.06,130782.51,314993.78
109810417,690464.2,303917.4,497190.8
109810426,26302.012,8486.959,17394.484
109810453,530871.25,29149.01,280010.12
109810532,36852.316,22878.973,29865.645
109810541,516454.84,232641.64,374548.25
109810568,560937.56,334549.44,447743.5
109810577,22535.426,12711.018,17623.223
109890110,517625.94,186642.95,352134.44
109890112,229046.64,35173.973,132110.31
109890113,662607.25,290046.44,476326.84
109890125,13868.851,1780.8456,7824.848
109890136,453593.38,23700.096,238646.73
109890146,775527.7,193288.19,484407.94
109890149,183255.11,62675.57,122965.34
109890150,592037.8,352310.22,472174.0
109890152,719184.9,124090.57,421637.72
109890153,1061005.1,313170.62,687087.9
109890154,984064.75,428968.88,706516.8
109890155,969148.3,396605.3,682876.8
109890156,894574.4,269748.5,582161.44
109910019,412924.2,230968.83,321946.5
109910028,91739.89,61641.105,76690.5
109910037,144276.48,105091.62,124684.05
109910064,417347.6,202241.58,309794.6
109910073,363920.06,110450.56,237185.31
109910082,697333.8,375926.84,536630.3
109910091,36691.07,8000.2827,22345.676
109910125,657777.56,434551.44,546164.5
109910179,384208.4,12778.967,198493.69
109970291,584770.5,192219.61,388495.06
109970294,180972.31,117913.19,149442.75
109970296,249557.17,32611.512,141084.34
109970297,290165.4,207915.95,249040.69
109970298,563560.1,203346.1,383453.12
109970299,292521.28,159718.5,226119.89
109970300,234225.34,168187.03,201206.19
109970307,173366.6,117848.44,145607.52
109970309,292703.78,189593.75,241148.77
109970311,583340.1,235193.0,409266.56
109970313,219241.47,146921.33,183081.4
109970318,112291.93,18352.55,65322.242
109970319,320084.03,58198.996,189141.52
109970320,271543.66,45248.5,158396.08
109970321,425265.84,225195.14,325230.5
109970322,605932.0,219747.2,412839.6
109970323,20386.865,15166.977,17776.922
110010014,10035.642,5735.349,7885.495
110010023,12588.43,4810.0156,8699.223
110010032,30220.07,12276.569,21248.32
110010059,68063.5,43837.625,55950.562
110010077,207762.34,105112.06,156437.2
110010086,161017.72,88445.91,124731.81
110010095,258859.25,139928.92,199394.1
110010102,153237.19,78727.3,115982.24
110010111,126938.125,81248.25,104093.19
110010129,582742.94,295770.5,439256.72
110010138,340492.6,194587.48,267540.03
110010147,128470.336,21258.469,74864.41
110010156,110648.555,40037.63,75343.09
110010174,7867.3745,4272.317,6069.8457
110010183,183834.5,75226.95,129530.73
110010192,225889.69,108396.28,167142.98
110010217,83155.27,28690.184,55922.727
110010226,443725.25,76771.95,260248.6
110010244,49716.9,16744.46,33230.68
110010253,47448.07,29457.875,38452.973
110010289,28046.275,22899.035,25472.656
110010298,177887.47,118431.04,148159.25
110010305,267245.28,166812.47,217028.88
110010314,173144.86,110703.97,141924.4
110010341,213998.98,140573.34,177286.16
110010368,141837.98,105707.28,123772.63
110010377,154773.75,82785.91,118779.83
110010386,61074.027,41037.613,51055.82
110090032,106516.35,75106.664,90811.51
110090035,152950.88,88048.75,120499.81
110090036,188396.77,91521.69,139959.22
110090037,363768.78,35691.457,199730.12
110090073,175665.33,134225.3,154945.31
110090074,65228.098,51838.14,58533.117
110090077,105755.68,21116.174,63435.926
110090078,37384.258,15545.597,26464.928
110090091,297441.1,184080.45,240760.78
110090092,551719.4,254858.88,403289.12
110090093,54809.566,12511.775,33660.67
110090094,13690.564,6004.253,9847.408
110090095,496272.97,188117.6,342195.28
110090116,33145.75,19580.441,26363.096
110110013,172573.66,48924.3,110748.98
110110022,7173.9717,3962.6958,5568.334
110110031,6934.4575,2434.636,4684.547
110110049,40793.535,19240.217,30016.875
110110058,18953.096,7678.766,13315.931
110110067,170701.58,30399.117,100550.34
110110076,90262.555,38587.586,64425.07
110110085,115311.84,73873.79,94592.81
110110094,81796.91,12381.186,47089.047
110110119,37764.17,11227.474,24495.822
110110137,57067.703,15814.579,36441.14
110110146,109330.875,39584.902,74457.89
110110155,116281.664,75208.234,95744.95
110110164,86224.586,60057.633,73141.11
110110182,78396.664,49837.19,64116.93
110110191,45172.83,28973.955,37073.39
110110207,24443.076,15552.433,19997.754
110110216,58774.96,34581.043,46678.0
110110225,16641.375,9841.422,13241.398
110110234,45764.51,24673.988,35219.25
110110243,31088.354,12172.198,21630.275
110110252,61656.8,40775.062,51215.93
110110261,189537.34,117358.54,153447.94
110110279,28033.76,13921.21,20977.484
110110288,71687.81,43167.562,57427.688
110110297,158882.03,94723.85,126802.94
110110304,27890.129,18116.404,23003.266
110110313,63812.543,13414.584,38613.562
110110322,73853.78,43245.523,58549.652
110110331,68320.12,41548.58,54934.348
110110349,17804.25,11724.241,14764.246
110110358,168638.52,97957.766,133298.14
110110367,10539.312,1288.768,5914.0396
110110376,73769.59,16344.701,45057.15
110110385,35511.47,5829.4077,20670.438
110110394,11665.949,973.36444,6319.6567
110110401,95599.164,59478.742,77538.95
110110419,58830.65,27294.668,43062.656
110110428,23233.031,12907.065,18070.049
110110437,69463.83,46840.695,58152.26
110110446,82942.77,54600.203,68771.484
110110455,41963.285,26601.178,34282.23
110110464,11359.409,5897.859,8628.634
110110473,21838.303,10502.475,16170.389
110110482,48502.375,33951.613,41226.992
110110491,35841.78,23412.355,29627.068
110110507,16569.508,4308.1704,10438.839
110110597,49715.19,7011.1533,28363.172
110190084,19119.379,7154.5923,13136.985
110190085,71731.65,78543.64,75137.64
110190088,284841.44,75492.73,180167.08
110190089,71442.04,32454.053,51948.047
110190094,72920.71,6414.712,39667.71
110190095,11861.12,4897.027,8379.073
110190096,8941.025,1006.78986,4973.9077
110210084,18321.002,1334.9752,9827.988
110210093,99030.27,26408.006,62719.14
110210109,68416.555,19073.338,43744.945
110210118,91500.04,19814.494,55657.266
110210127,62377.477,19182.117,40779.797
110210136,24790.865,4221.6006,14506.232
110210145,462200.2,241662.11,351931.16
110210154,258998.03,32468.727,145733.38
110210172,35488.074,20280.787,27884.43
110210181,443035.6,283936.12,363485.88
110210199,374290.22,168694.0,271492.12
110210206,779314.8,35400.324,407357.56
110210215,786485.44,94426.3,440455.88
110210224,464118.06,25278.973,244698.52
110210233,311596.47,39777.605,175687.03
110210242,879924.5,354600.7,617262.6
110210269,22266.2,3423.2722,12844.735
110210278,163638.73,74633.484,119136.11
110210321,221346.14,104117.87,162732.0
110210339,126181.35,54912.742,90547.05
110210384,883340.6,242031.6,562686.1
110210393,599411.44,239440.3,419425.88
110210409,764898.44,261526.23,513212.34
110210418,977845.5,407984.25,692914.9
110210427,536954.9,273826.62,405390.75
110210436,427152.66,243369.89,335261.28
110210445,536367.9,232344.97,384356.44
110210463,586812.94,314477.3,450645.12
110210481,620375.8,335627.3,478001.56
110210542,296400.75,172892.73,234646.75
110210551,36916.973,22961.646,29939.309
110210578,22642.799,9396.259,16019.529
110210587,53686.473,36422.266,45054.367
110210603,906761.75,189722.7,548242.25
110210612,197603.19,12048.875,104826.03
110210639,444499.47,204466.97,324483.22
110210675,873188.44,264638.56,568913.5
110210709,152280.48,37445.312,94862.9
110210718,245990.58,134971.61,190481.1
110210727,959528.7,391411.66,675470.2
110290123,144085.62,30043.914,87064.766
110290124,532667.56,298205.44,415436.5
110290125,591932.25,316814.16,454373.2
110290126,559938.6,270918.97,415428.8
110290155,747082.7,101199.35,424141.03
110290157,870718.7,413823.8,642271.25
110290166,556037.0,354853.06,455445.03
110290205,690522.75,206387.08,448454.9
110290206,642070.3,194827.58,418448.94
110290207,194974.05,82376.21,138675.12
110290208,292632.6,167324.88,229978.73
110290209,89181.09,9613.083,49397.09
110310011,424862.5,311610.44,368236.47
110310029,468611.88,342925.25,405768.56
110310038,373298.12,239791.08,306544.6
110310047,367944.47,260533.97,314239.22
110310065,825011.4,274943.72,549977.56
110310074,818210.2,320477.47,569343.8
110310092,225935.58,139974.03,182954.81
110310135,285263.62,167973.84,226618.73
110310144,21685.363,9574.441,15629.902
110310189,132844.7,85893.09,109368.9
110310198,106637.0,44745.94,75691.47
110310205,40673.03,10202.021,25437.527
110310356,874802.1,411353.56,643077.9
110310365,779094.1,334725.9,556910.0
110310383,36407.055,26743.781,31575.418
110310408,28507.035,7191.75,17849.393
110310435,33400.5,10877.952,22139.227
110310444,332746.56,56759.457,194753.02
110310462,753360.1,223546.45,488453.28
110310471,500926.7,63874.22,282400.44
110310498,359354.88,226000.88,292677.88
110310523,450820.38,39716.688,245268.53
110310532,730265.25,238219.47,484242.38
110310559,155799.0,82033.23,118916.11
110310568,658761.25,175224.45,416992.84
110310611,51955.938,37757.51,44856.727
110310629,125860.586,76376.36,101118.47
110310638,119335.78,64107.344,91721.56
110310647,15049.01,2425.4375,8737.224
110310656,300170.2,202070.77,251120.47
110310665,196769.17,90364.016,143566.6
110310674,905456.06,534750.3,720103.2
110390137,63055.2,29143.56,46099.38
110390138,476902.5,83948.586,280425.53
110390169,512352.22,220991.56,366671.88
110390172,964755.2,464986.84,714871.0
110390220,939397.0,408324.47,673860.75
110390221,775674.2,225280.0,500477.1
110390223,1025993.75,353174.78,689584.25
110410019,155371.52,86522.37,120946.94
110410028,248231.73,88238.9,168235.31
110410037,221665.75,118102.26,169884.0
110410046,289516.94,215087.28,252302.11
110410064,287923.78,141969.66,214946.72
110410073,229611.12,144757.22,187184.17
110410179,278176.47,276974.9,277575.7
110410213,592171.6,276839.44,434505.53
110410222,593178.9,290969.03,442073.94
110410223,143446.58,75446.805,109446.69
110410224,247231.19,169567.6,208399.39
110410225,296513.84,177994.55,237254.19
110410226,565175.3,226240.23,395707.78
110410227,30289.234,8399.424,19344.328
110410228,545005.7,237959.27,391482.47
110510018,20453.197,11716.138,16084.668
110510045,192835.98,133624.11,163230.05
110510081,629454.6,236555.5,433005.06
110510133,123066.06,68577.38,95821.72
110510142,16689.887,8923.399,12806.643
110510151,288155.62,206789.6,247472.61
110510169,53159.105,13974.501,33566.805
110590018,22537.273,5933.418,14235.346
110590019,170046.12,101153.04,135599.58
110590020,292026.25,189680.92,240853.6
110590022,81854.97,51379.72,66617.34
110590031,111189.1,66224.414,88706.76
110590032,279611.12,126621.836,203116.48
110590033,218599.89,156468.45,187534.17
110590034,157446.81,86209.54,121828.17
110590035,34883.633,26740.135,30811.883
110590037,31694.129,8409.203,20051.666
110590038,301588.25,118970.79,210279.52
110590039,225948.08,152206.58,189077.33
110590040,262627.97,147118.45,204873.22
110590067,468881.44,235954.83,352418.12
110590068,249440.34,161165.05,205302.69
110610017,162894.78,103679.11,133286.94
110610044,708443.56,394733.3,551588.44
110610053,628235.4,241845.86,435040.62
110610062,686446.7,339883.94,513165.3
110610071,608580.3,247172.48,427876.4
110610089,548455.25,237116.78,392786.0
110610105,409985.16,162990.52,286487.84
110610114,449115.9,224348.0,336731.94
110610123,719907.44,498256.7,609082.06
110670125,165841.86,89896.42,127869.14
110670127,389383.3,57876.582,223629.95
110670129,262087.27,92248.484,177167.88
110670131,270205.78,190160.72,230183.25
110670132,511878.47,173610.31,342744.38
110670133,222051.67,144020.78,183036.22
110670135,136046.17,75801.57,105923.875
110670136,520010.3,67791.805,293901.06
110670137,277920.06,152955.55,215437.81
110670146,103774.97,78287.95,91031.46
110670154,423471.75,189928.72,306700.25
110670156,193835.7,112626.445,153231.08
110670157,640808.94,342773.22,491791.06
110670168,87041.62,40299.273,63670.445
110670169,93513.99,63667.258,78590.625
110670170,16115.167,7593.2114,11854.189
110670172,595417.6,285715.03,440566.3
110710025,274680.88,169430.52,222055.69
110710034,184974.44,95099.04,140036.73
110710113,449815.44,212686.47,331250.94
110710122,582506.8,328165.3,455336.06
110710131,203607.1,131119.2,167363.16
110790015,859026.4,304657.12,581841.75
110790018,533770.5,328401.38,431085.94
110790020,633268.4,248685.95,440977.16
110790021,298490.25,186027.39,242258.81
110790024,595728.3,303069.94,449399.12
110790025,102665.37,16820.842,59743.105
110790030,897579.0,502503.75,700041.4
110790031,773599.75,374784.56,574192.1
110790032,68027.22,39148.61,53587.914
110790035,359475.88,226226.86,292851.38
110790036,226901.22,151172.11,189036.66
110790037,270654.25,155940.52,213297.38
110790038,298575.66,188636.25,243605.95
110790039,835096.25,439382.9,637239.56
110910014,14806.951,8806.986,11806.969
110910023,109780.67,39191.195,74485.94
110910086,196673.86,59429.13,128051.49
110910095,162397.66,83106.83,122752.24
110910096,14462.643,6479.279,10470.961
110910097,478869.97,513652.6,496261.28
110910098,121128.05,55980.867,88554.45
110910100,232453.8,98445.05,165449.42
110910102,31615.426,3003.5842,17309.506
110910103,39103.31,9451.32,24277.314
111010011,128634.62,73921.01,101277.81
111010029,208418.03,135778.25,172098.14
111010038,134034.19,90711.21,112372.7
111010047,219459.23,115387.195,167423.22
111010056,186139.02,74418.336,130278.67
111010065,336011.0,217612.5,276811.75
111010074,339801.3,129239.61,234520.47
111010083,7644.9746,3560.1143,5602.5444
111010092,27936.37,24026.428,25981.398
111010108,45483.125,22934.332,34208.727
111010117,246799.61,109662.01,178230.81
111010126,81220.125,51316.008,66268.06
111010135,379553.38,183419.98,281486.7
111010144,263714.7,137752.67,200733.69
111010171,28187.914,21051.145,24619.53
111010223,8733.184,5356.0986,7044.641
111010232,39390.094,12077.961,25734.027
111010241,22560.973,10482.72,16521.846
111010259,31828.742,20569.004,26198.873
111091158,127584.04,78811.51,103197.77
111091159,44378.035,40625.543,42501.79
111091160,152780.45,95515.055,124147.75
111091161,207199.0,143436.05,175317.53
111091162,195990.64,127060.94,161525.78
111091163,212405.92,130566.29,171486.11
111091165,244598.22,161467.81,203033.02
111091166,405803.84,48198.5,227001.17
111091167,310922.34,190816.7,250869.53
111091170,11157.298,6420.656,8788.977
111091171,63447.594,21797.664,42622.63
111091322,38259.547,31432.094,34845.82
111091382,44935.13,28669.014,36802.07
111091383,47339.5,45379.484,46359.492
111091391,15468.793,11040.864,13254.828
111091392,24415.047,18343.818,21379.434
111091393,326907.12,236366.3,281636.72
111091394,359699.8,229639.38,294669.6
111091395,14224.764,10220.565,12222.664
111091396,24762.203,14868.382,19815.293
111091397,11058.728,6607.5825,8833.155
111091426,19292.953,14825.364,17059.158
111091430,24855.852,10795.814,17825.832
111091432,205302.27,118094.15,161698.2
111110047,468564.53,230891.3,349727.9
111110048,358808.34,235401.69,297105.0
111110050,32393.072,26113.453,29253.262
111110051,19810.223,11581.429,15695.826
111110052,10046.924,4001.4941,7024.209
111110054,172875.42,78360.7,125618.06
111110055,483612.22,275535.12,379573.7
111110060,150116.3,113316.3,131716.3
111110061,175361.86,112359.52,143860.69
111110062,24266.523,8455.029,16360.776
111110063,539806.0,288212.25,414009.12
111110065,676794.94,341733.66,509264.3
111110066,240437.28,76362.664,158399.97
111110071,13996.736,9048.744,11522.74
111110074,143857.3,96477.05,120167.17
111110075,400465.7,152143.6,276304.62
111110076,285056.12,139334.61,212195.38
111110078,270989.0,190156.17,230572.6
111110081,120337.38,71380.0,95858.69
111110084,207056.39,126476.766,166766.58
111110086,93110.95,54646.98,73878.97
111110090,21484.139,12126.902,16805.52
111110091,98740.945,33147.902,65944.42
111210011,296041.12,166124.25,231082.69
111210012,203117.39,93743.12,148430.25
111210016,225878.92,191493.22,208686.06
111210017,167427.19,142700.77,155063.97
111210018,572205.7,119339.195,345772.44
111210020,1098749.5,599091.44,848920.5
111310579,71812.07,36785.39,54298.73
111310597,116525.78,60924.754,88725.266
111310604,160763.17,66484.695,113623.94
111310613,299312.62,138408.6,218860.61
111310649,244940.19,106550.99,175745.6
111310667,191156.77,86684.91,138920.84
111310694,182446.84,61411.617,121929.234
111310701,495668.97,329313.72,412491.34
111310949,298625.2,182385.27,240505.22
111372223,77439.64,46747.023,62093.332
111410265,228909.5,183618.98,206264.25
111410274,296095.9,193394.58,244745.25
111410283,177056.27,57422.453,117239.36
111410405,22176.85,4157.761,13167.306
111490170,37758.664,27094.729,32426.695
111490202,118190.71,61906.684,90048.695
111490203,272938.38,124654.33,198796.34
111490229,208700.06,95867.586,152283.83
111490231,136940.56,82158.96,109549.766
111490232,263963.56,177813.17,220888.38
111490233,595255.2,182215.06,388735.12
111510497,551376.94,266314.84,408845.88
111510628,454562.94,208352.84,331457.88
111570286,204968.12,141219.94,173094.03
111570306,596368.94,229077.22,412723.06
111570309,24897.275,18748.86,21823.066
111570311,150037.3,107458.914,128748.11
111570312,342500.38,196600.92,269550.66
111570313,170402.95,111670.81,141036.88
111570314,1105891.8,428349.12,767120.44
111570315,1283389.2,527776.8,905583.0
111570316,1320821.6,741911.0,1031366.3
111570317,1214752.5,587134.25,900943.4
111570318,309331.44,180153.84,244742.64
111570322,469207.1,184886.08,327046.6
111610016,2590.9458,167.71292,1379.3293
111610025,628.64465,38.402184,333.5234
111610397,33626.664,14430.401,24028.533
111610413,222190.84,128488.1,175339.47
111610422,29861.52,14889.299,22375.41
111610431,93774.33,61149.68,77462.0
111610449,8935.561,5139.8975,7037.729
111610458,64282.38,22466.37,43374.375
111610467,80566.85,21219.941,50893.4
111610476,49051.797,11960.405,30506.102
111610485,15078.765,2450.418,8764.592
111610661,24844.547,12142.399,18493.473
111610679,212711.62,133516.34,173113.98
111610688,114828.766,73865.125,94346.945
111610697,54168.367,34219.15,44193.758
111610704,47359.324,28140.371,37749.848
111610713,143929.34,71603.695,107766.516
111610722,291506.75,90682.49,191094.62
111610731,286742.22,123262.1,205002.16
111610749,178096.25,100575.88,139336.06
111610758,82765.14,29533.574,56149.36
111610767,291215.53,107931.88,199573.7
111610776,67509.086,45697.215,56603.15
111610785,111659.84,79050.51,95355.17
111610794,371388.44,161515.25,266451.84
111610801,323987.78,152752.19,238369.98
111610819,281845.0,152874.31,217359.66
111610864,71145.12,31515.51,51330.312
111610952,240555.64,171792.84,206174.25
111611129,193593.5,84306.414,138949.95
111611138,138643.22,65681.54,102162.375
111611165,191958.56,96703.016,144330.78
111611192,101138.086,44708.617,72923.35
111611217,281704.47,141142.11,211423.28
111611226,267844.88,100567.54,184206.2
111611474,424387.06,191112.83,307749.94
111611517,13916.511,1880.2225,7898.3667
111611553,6742.882,1529.5013,4136.1914
111690549,158992.38,98320.07,128656.22
111690609,74539.945,47179.184,60859.562
111690693,26955.652,16324.013,21639.832
111710087,271210.03,150736.77,210973.4
111710096,504364.66,210490.64,357427.66
111710148,34363.766,3816.8008,19090.283
111710157,222419.61,17445.135,119932.375
111710166,65704.34,9271.847,37488.094
111710175,75481.78,24442.096,49961.938
111710184,318902.75,29873.682,174388.22
111710412,8839.107,4045.8674,6442.4873
111710421,356507.0,226842.16,291674.56
111710439,457063.75,203307.7,330185.72
111710448,261427.73,101230.05,181328.89
111710457,262408.4,80583.91,171496.16
111710475,232614.12,90595.7,161604.9
111710484,202814.45,102808.81,152811.62
111710493,125608.055,37180.49,81394.27
111710509,120167.766,36041.48,78104.625
111711437,34775.01,6651.3965,20713.203
111711455,333846.34,86402.23,210124.28
111711473,586650.1,243428.84,415039.5
111711507,349399.2,257273.06,303336.12
111711525,331136.5,244655.14,287895.8
111711534,300676.44,166941.22,233808.83
111711543,219130.47,41767.004,130448.734
111711552,168691.44,65625.5,117158.47
111711597,299946.7,185509.72,242728.2
111711613,579456.1,166564.0,373010.06
111711631,32145.547,10299.516,21222.531
111711667,266357.53,97427.64,181892.6
111711755,191186.11,40142.008,115664.06
111711764,665924.25,338507.22,502215.75
111711816,100839.81,39636.43,70238.125
111711825,917124.06,372128.72,644626.4
111711985,79429.19,8315.884,43872.535
111711994,168746.45,53118.207,110932.33
111712056,386492.4,219438.52,302965.47
111712117,129464.37,23482.348,76473.36
111712126,147593.6,77515.23,112554.41
111712214,934396.1,378384.9,656390.5
111712268,742985.8,412204.16,577595.0
111712277,1037024.1,707765.56,872394.9
111790315,272936.8,21589.756,147263.28
111790316,572952.1,233323.98,403138.06
111790317,361527.7,125188.055,243357.88
111790318,547793.5,310799.6,429296.56
111790325,54295.496,16290.574,35293.035
111790327,284365.9,95264.79,189815.34
111790328,396055.72,286727.16,341391.44
111790330,55580.344,12602.136,34091.24
111790331,17638.096,11909.943,14774.02
111810598,129731.336,83658.305,106694.82
111810605,205433.11,156176.11,180804.61
111810614,292235.47,197351.39,244793.44
111810632,163769.89,117421.34,140595.62
111810641,262736.2,181311.94,222024.06
111810659,140630.47,92113.98,116372.22
111810668,236743.5,158809.47,197776.48
111810677,260551.61,148875.38,204713.5
111810844,494578.22,234122.62,364350.44
111810932,537638.44,112256.92,324947.7
111810995,747168.9,333419.66,540294.25
111890177,51939.19,21510.053,36724.62
111890179,69961.52,9218.648,39590.086
111890193,493642.38,226499.08,360070.72
111890200,185889.78,139080.38,162485.08
111890201,588879.4,351905.6,470392.5
111890202,285509.1,158829.9,222169.5
111890206,71185.5,46482.73,58834.117
111890207,563713.9,285816.4,424765.12
111890209,161815.44,107764.95,134790.19
111890210,485240.28,333782.66,409511.47
111890212,543364.1,170680.9,357022.5
111890213,413534.62,261904.62,337719.62
111890214,436694.28,295334.47,366014.38
112010621,621273.94,250875.1,436074.5
112070670,183418.77,77945.93,130682.34
112070677,703489.06,361738.4,532613.75
112070678,649402.8,288952.6,469177.7
112070679,277181.56,167575.6,222378.58
112070680,279487.97,200530.55,240009.25
112070683,133700.34,79375.42,106537.88
112070684,260939.78,162546.56,211743.17
112070685,254993.56,176929.17,215961.38
112070686,223147.72,173815.23,198481.47
112070687,153286.3,93530.586,123408.44
112070688,502233.03,184163.88,343198.44
112070689,527163.1,197186.2,362174.66
112110098,95259.79,57946.78,76603.28
112110105,23309.69,3458.3835,13384.036
112110114,124725.44,29819.457,77272.445
112110123,113575.52,25385.518,69480.52
112110132,75128.375,13346.145,44237.258
112110141,33191.746,2046.011,17618.879
112110317,420595.22,62350.06,241472.64
112110777,42960.035,6005.96,24482.998
112110838,238143.16,3892.8987,121018.03
112110883,535836.6,23790.385,279813.5
112110998,19551.648,5815.568,12683.608
112111087,12993.004,1535.6212,7264.3125
112190120,465264.1,122174.516,293719.3
112270818,48252.45,21509.541,34880.996
112270819,164961.98,49164.62,107063.305
112270830,888054.7,129055.97,508555.3
112270831,955672.06,459034.3,707353.2
112310932,687510.6,356519.94,522015.28
