"DEPARTMENT_ID";"DEPARTMENT_NAME";"UNIVERSITY_TYPE";"UNIVERSITY_NAME";"UNIVERSITY_ID";"FACULTY_NAME";"SCORE_TYPE";"SCHOLARSHIP_TYPE";"GENERAL_CAPACITY";"SCHOOL_CAPACITY";"GENERAL_ENROLLMENT";"SCHOOL_ENROLLMENT";"SUM_CAPACITY";"SUM_ENROLLMENT";"FIELD_RATE";"LAST_SCORE_12";"LAST_RANK_12";"LAST_SCORE_18";"LAST_RANK_18"
103271769;"Saðlýk Kurumlarý Ýþletmeciliði (ÝÖ)";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Emet Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"35";"1";"36";"---";"36";"36";"";"191,16230";"1.689.492";"219,74218";"1.689.492"
103271778;"Biyomedikal Cihaz Teknolojisi (ÝÖ)";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Simav Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"50";"2";"52";"---";"52";"52";"";"221,94414";"1.274.498";"222,45873";"1.583.852"
103271787;"Ýç Mekan Tasarýmý (ÝÖ)";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Simav Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"40";"1";"16";"---";"41";"16";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103290170;"Grafik Tasarýmý";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Gediz Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"218,03000";"1.326.954";"217,82347";"1.612.900"
103290171;"Saðlýk Kurumlarý Ýþletmeciliði (ÝÖ)";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Gediz Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"50";"2";"29";"---";"52";"29";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103290173;"Çaðrý Merkezi Hizmetleri";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Kütahya Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"196,55991";"1.626.886";"217,39039";"1.626.886"
103290175;"Çini Sanatý ve Tasarýmý";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Kütahya Güzel Sanatlar Meslek Yüksekokulu";"TYT";"Ücretsiz";"15";"1";"15";"---";"16";"15";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103290181;"Biyomedikal Cihaz Teknolojisi";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Tavþanlý Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"238,84119";"1.059.154";"238,28419";"1.393.352"
103290183;"Posta Hizmetleri";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Altýntaþ Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"48";"---";"52";"48";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103290184;"Turist Rehberliði";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Kütahya Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"57";"---";"62";"57";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103290186;"Saðlýk Turizmi Ýþletmeciliði";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Simav Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"14";"---";"31";"14";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103290189;"Sosyal Hizmetler";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Þaphane Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"229,84663";"1.170.264";"229,74714";"1.490.028"
103290190;"Sosyal Hizmetler";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Emet Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"236,22322";"1.090.812";"236,53968";"1.366.400"
103290193;"Sosyal Güvenlik";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Domaniç Hayme Ana Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"195,33058";"1.642.841";"207,06282";"1.698.785"
103290194;"Nüfus ve Vatandaþlýk";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Altýntaþ Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"248,38337";"946.314";"---";"---"
103290196;"Ceza Ýnfaz ve Güvenlik Hizmetleri";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Hisarcýk Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"262,49812";"790.760";"262,58472";"1.026.050"
103290197;"Saðlýk Kurumlarý Ýþletmeciliði";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Pazarlar Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"203,36801";"1.530.921";"205,61743";"1.712.801"
103290198;"Saðlýk Bilgi Sistemleri Teknikerliði";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Pazarlar Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"212,60836";"1.400.601";"213,91911";"1.661.304"
103290199;"Týbbi Laboratuvar Teknikleri";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Gediz Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"284,55997";"589.124";"284,65658";"844.669"
103290200;"Makine Resim ve Konstrüksiyonu";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Pazarlar Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"22";"---";"31";"22";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103290201;"Emlak Yönetimi";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Kütahya Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"34";"---";"52";"34";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103290202;"Turist Rehberliði";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Çavdarhisar Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"6";"---";"31";"6";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103290203;"Sivil Savunma ve Ýtfaiyecilik (ÝÖ)";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Kütahya Teknik Bilimler Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"40";"1";"41";"---";"41";"41";"";"236,74146";"1.084.461";"237,70566";"1.271.943"
103290204;"Bankacýlýk ve Sigortacýlýk (ÝÖ)";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Simav Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"40";"1";"12";"---";"41";"12";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103290212;"Adalet";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Gediz Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"40";"1";"41";"41";"";"247,82898";"952.762";"248,91938";"1.522.643"
103290213;"Tapu ve Kadastro";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Hisarcýk Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"234,72683";"1.108.985";"235,37175";"1.388.503"
103290214;"Acil Durum ve Afet Yönetimi";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Þaphane Meslek Yüksekokulu";"TYT";"Ücretsiz";"45";"2";"47";"---";"47";"47";"";"260,14838";"815.489";"260,18399";"1.136.878"
103290215;"Alternatif Enerji Kaynaklarý Teknolojisi";"Devlet";"KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ ";1032;"Dumlupýnar Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"39";"---";"41";"39";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103350024;"Elektrik";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"227,50870";"1.200.463";"227,59078";"1.517.092"
103350096;"Makine";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"Ücretsiz";"45";"2";"47";"---";"47";"47";"";"222,29092";"1.269.755";"222,41446";"1.586.872"
103350166;"Turizm ve Otel Ýþletmeciliði";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Akçakoca Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"190,99091";"1.691.157";"206,26476";"1.715.302"
103350184;"Dýþ Ticaret";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Akçakoca Meslek Yüksekokulu";"TYT";"Ücretsiz";"45";"2";"47";"---";"47";"47";"";"193,77584";"1.661.707";"207,37295";"1.696.242"
103350193;"Turizm ve Otel Ýþletmeciliði";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Gölyaka Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"14";"---";"21";"14";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103350236;"Ýþ Saðlýðý ve Güvenliði";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Gümüþova Meslek Yüksekokulu";"TYT";"Ücretsiz";"70";"2";"72";"---";"72";"72";"";"226,77523";"1.210.145";"226,74266";"1.504.485"
103350254;"Yapý Ressamlýðý";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Kaynaþlý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"179,42725";"1.737.188";"208,42943";"1.737.188"
103350272;"Harita ve Kadastro";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Kaynaþlý Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"230,62950";"1.160.178";"233,46353";"1.414.708"
103350306;"Makine";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Dr. Engin Pak Cumayeri Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"209,34797";"1.445.843";"209,25001";"1.695.224"
103350342;"Muhasebe ve Vergi Uygulamalarý";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"208,64094";"1.455.863";"211,97137";"1.680.060"
103350351;"Muhasebe ve Vergi Uygulamalarý";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Akçakoca Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"195,41226";"1.641.756";"205,56656";"1.716.820"
103350369;"Muhasebe ve Vergi Uygulamalarý";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Çilimli Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"15";"---";"31";"15";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103350378;"Otomotiv Teknolojisi";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"222,30664";"1.269.543";"221,99611";"1.569.326"
103350387;"Ýþletme Yönetimi";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"55";"2";"57";"---";"57";"57";"";"200,83424";"1.567.592";"205,43095";"1.717.598"
103350396;"Ýþletme Yönetimi";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Akçakoca Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"192,16923";"1.679.383";"210,73392";"1.679.383"
103350403;"Ýklimlendirme ve Soðutma Teknolojisi";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"20";"---";"31";"20";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103350412;"Elektronik Haberleþme Teknolojisi";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"Ücretsiz";"35";"1";"36";"---";"36";"36";"";"208,46038";"1.458.396";"209,25235";"1.694.540"
103350421;"Elektronik Teknolojisi";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"Ücretsiz";"35";"1";"36";"---";"36";"36";"";"216,75622";"1.343.939";"216,68764";"1.612.320"
103350439;"Kontrol ve Otomasyon Teknolojisi";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"Ücretsiz";"35";"1";"36";"---";"36";"36";"";"214,95068";"1.368.520";"213,49043";"1.656.711"
103350448;"Lojistik";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Kaynaþlý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"199,85356";"1.581.454";"209,23283";"1.702.190"
103350457;"Bilgisayar Programcýlýðý";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Gölyaka Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"241,15110";"1.031.481";"241,83287";"1.293.130"
103350493;"Ýnþaat Teknolojisi";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"205,55288";"1.499.839";"212,41640";"1.666.322"
103350509;"Metalurji";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Gümüþova Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"17";"---";"31";"17";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103350518;"Bilgisayar Programcýlýðý";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"260,36727";"813.199";"259,41061";"1.105.876"
103350527;"Sosyal Güvenlik";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"70";"2";"72";"---";"72";"72";"";"223,38878";"1.255.081";"224,89395";"1.511.429"
103350536;"Grafik Tasarýmý";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Gölyaka Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"235,71300";"1.097.014";"235,77058";"1.397.118"
103350545;"Çevre Koruma ve Kontrol";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Kaynaþlý Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"26";"---";"26";"26";"";"224,46761";"1.240.803";"225,99882";"1.567.266"
103350554;"Dýþ Ticaret";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Kaynaþlý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"21";"---";"31";"21";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103350563;"Geleneksel El Sanatlarý";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Kaynaþlý Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"16";"---";"21";"16";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103350581;"Endüstriyel Kalýpçýlýk";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Dr. Engin Pak Cumayeri Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"6";"---";"21";"6";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103350599;"Çocuk Geliþimi";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"70";"2";"70";"2";"72";"72";"";"259,96373";"817.514";"259,96269";"1.459.320"
103350624;"Üretimde Kalite Kontrol";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Gümüþova Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"21";"21";"";"207,68703";"1.469.421";"213,07341";"1.666.726"
103350633;"Halkla Ýliþkiler ve Tanýtým";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Gölyaka Meslek Yüksekokulu";"TYT";"Ücretsiz";"55";"2";"57";"---";"57";"57";"";"194,25805";"1.655.952";"214,29706";"1.660.712"
103350642;"Gýda Teknolojisi";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Akçakoca Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"227,17956";"1.204.792";"227,05610";"1.516.765"
103350669;"Týbbi ve Aromatik Bitkiler";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Çilimli Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"20";"---";"26";"20";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103350678;"Mekatronik";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Dr. Engin Pak Cumayeri Meslek Yüksekokulu";"TYT";"Ücretsiz";"35";"1";"36";"---";"36";"36";"";"231,92986";"1.143.809";"231,90423";"1.452.373"
103350687;"Yaþlý Bakýmý";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"238,61284";"1.061.830";"238,62917";"1.390.739"
103350696;"Çaðrý Merkezi Hizmetleri";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"75";"2";"58";"---";"77";"58";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103350703;"Bilgisayar Programcýlýðý";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Akçakoca Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"247,05417";"961.724";"247,12386";"1.262.549"
103350712;"Alternatif Enerji Kaynaklarý Teknolojisi";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Gölyaka Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"25";"---";"31";"25";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103350721;"Ýlk ve Acil Yardým";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"70";"2";"70";"2";"72";"72";"";"312,42432";"399.812";"312,19568";"1.016.878"
103350739;"Moda Tasarýmý";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"199,99989";"1.579.452";"203,69749";"1.724.804"
103350757;"Arýcýlýk";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"21";"21";"";"191,66619";"1.684.606";"---";"---"
103350766;"Büro Yönetimi ve Yönetici Asistanlýðý";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Dr. Engin Pak Cumayeri Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"187,66017";"1.716.538";"205,30767";"1.716.538"
103350775;"Adalet";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Akçakoca Meslek Yüksekokulu";"TYT";"Ücretsiz";"75";"2";"77";"---";"77";"77";"";"258,08453";"837.642";"258,73230";"1.141.278"
103350784;"Ormancýlýk ve Orman Ürünleri";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Ormancýlýk Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"242,26782";"1.018.177";"251,21870";"1.135.060"
103370082;"Makine (ÝÖ)";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"40";"1";"41";"---";"41";"41";"";"206,46248";"1.486.709";"207,10231";"1.710.722"
103370267;"Ýnþaat Teknolojisi (ÝÖ)";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"40";"1";"41";"---";"41";"41";"";"194,85610";"1.648.815";"205,23210";"1.705.608"
103370285;"Sosyal Güvenlik (ÝÖ)";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"70";"2";"72";"---";"72";"72";"";"197,10488";"1.619.691";"207,48233";"1.702.498"
103390114;"Adalet (ÝÖ)";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Akçakoca Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"75";"2";"77";"---";"77";"77";"";"241,01838";"1.033.023";"241,15824";"1.332.633"
103390123;"Ýç Mekan Tasarýmý";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"236,59187";"1.086.224";"236,59579";"1.376.611"
103390124;"Nüfus ve Vatandaþlýk";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"267,29083";"742.795";"---";"---"
103390148;"Laborant ve Veteriner Saðlýk";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Çilimli Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"258,35548";"834.760";"262,07624";"1.053.716"
103390149;"Acil Durum ve Afet Yönetimi";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Kaynaþlý Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"269,38871";"722.480";"268,93395";"1.044.605"
103390160;"Makine Resim ve Konstrüksiyonu";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Gümüþova Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"29";"---";"41";"29";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
103390161;"Bilgisayar Programcýlýðý (ÝÖ)";"Devlet";"DÜZCE ÜNÝVERSÝTESÝ  ";1033;"Akçakoca Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"50";"2";"52";"---";"52";"52";"";"224,18020";"1.244.640";"224,10543";"1.509.953"
103450023;"Anestezi";"Devlet";"EGE ÜNÝVERSÝTESÝ ";1034;"Atatürk Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"65";"2";"65";"2";"67";"67";"";"353,30591";"226.883";"353,91613";"446.966"
103450041;"Diyaliz";"Devlet";"EGE ÜNÝVERSÝTESÝ ";1034;"Atatürk Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"65";"2";"65";"2";"67";"67";"";"313,68927";"392.729";"313,25399";"942.212"
103450059;"Odyometri";"Devlet";"EGE ÜNÝVERSÝTESÝ ";1034;"Atatürk Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"65";"2";"65";"2";"67";"67";"";"315,61727";"382.133";"316,47321";"1.245.130"
103450086;"Týbbi Dokümantasyon ve Sekreterlik";"Devlet";"EGE ÜNÝVERSÝTESÝ ";1034;"Atatürk Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"51";"1";"52";"52";"";"296,74877";"497.781";"297,62543";"910.101"
103450129;"Biyomedikal Cihaz Teknolojisi";"Devlet";"EGE ÜNÝVERSÝTESÝ ";1034;"Ege Meslek Yüksekokulu";"TYT";"Ücretsiz";"80";"2";"81";"1";"82";"82";"";"282,29250";"607.757";"282,27338";"1.002.679"
103450147;"Çocuk Geliþimi";"Devlet";"EGE ÜNÝVERSÝTESÝ ";1034;"Atatürk Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"65";"2";"65";"2";"67";"67";"";"303,00468";"455.993";"303,23287";"766.785"
103450156;"Elektrik";"Devlet";"EGE ÜNÝVERSÝTESÝ ";1034;"Ege Meslek Yüksekokulu";"TYT";"Ücretsiz";"80";"2";"80";"2";"82";"82";"";"291,58389";"534.625";"291,42198";"1.161.804"
103450183;"Endüstriyel Kalýpçýlýk";"Devlet";"EGE ÜNÝVERSÝTESÝ ";1034;"Ege Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"231,89373";"1.144.255";"230,07903";"1.454.921"
103450226;"Gýda Teknolojisi";"Devlet";"EGE ÜNÝVERSÝTESÝ ";1034;"Ege Meslek Yüksekokulu";"TYT";"Ücretsiz";"55";"2";"57";"---";"57";"57";"";"280,38191";"623.778";"281,62238";"847.215"
103450271;"Makine";"Devlet";"EGE ÜNÝVERSÝTESÝ ";1034;"Ege Meslek Yüksekokulu";"TYT";"Ücretsiz";"80";"2";"80";"2";"82";"82";"";"292,56439";"527.350";"293,09095";"874.397"
103450314;"Mobilya ve Dekorasyon";"Devlet";"EGE ÜNÝVERSÝTESÝ ";1034;"Ege Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"236,91306";"1.082.299";"236,73730";"1.388.647"
103450456;"Bilgisayar Programcýlýðý";"Devlet";"EGE ÜNÝVERSÝTESÝ ";1034;"Ege Meslek Yüksekokulu";"TYT";"Ücretsiz";"80";"2";"80";"2";"82";"82";"";"335,74287";"289.179";"339,23541";"737.296"
103450526;"Seracýlýk";"Devlet";"EGE ÜNÝVERSÝTESÝ ";1034;"Bayýndýr Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"21";"21";"";"189,40416";"1.704.708";"---";"---"
