"DEPARTMENT_ID";"DEPARTMENT_NAME";"UNIVERSITY_TYPE";"UNIVERSITY_NAME";"UNIVERSITY_ID";"FACULTY_NAME";"SCORE_TYPE";"SCHOLARSHIP_TYPE";"GENERAL_CAPACITY";"SCHOOL_CAPACITY";"GENERAL_ENROLLMENT";"SCHOOL_ENROLLMENT";"SUM_CAPACITY";"SUM_ENROLLMENT";"FIELD_RATE";"LAST_SCORE";"LAST_RANK";"FIRST_SCORE";"FIRST_RANK"
111830503;"Makine Mühendisliði(ÝÖ)";"Devlet";"SAKARYA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1118;"Teknoloji Fakültesi";"SAY";"ÝÖ-Ücretli";"56";"2";"58";"---";"58";"58";"% 100,0";"291,49258";"207.980";"308,79876";"171.563"
111830512;"Makine Mühendisliði(M.T.O.K.)(ÝÖ)";"Devlet";"SAKARYA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1118;"Teknoloji Fakültesi";"SAY";"ÝÖ-Ücretli";"14";"1";"15";"---";"15";"15";"% 100,0";"262,74629";"292.100";"288,45053";"215.350"
111830521;"Mekatronik Mühendisliði(ÝÖ)";"Devlet";"SAKARYA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1118;"Teknoloji Fakültesi";"SAY";"ÝÖ-Ücretli";"56";"2";"58";"---";"58";"58";"% 100,0";"296,09673";"197.498";"333,47188";"132.052"
111830539;"Mekatronik Mühendisliði(M.T.O.K.)(ÝÖ)";"Devlet";"SAKARYA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1118;"Teknoloji Fakültesi";"SAY";"ÝÖ-Ücretli";"14";"1";"15";"---";"15";"15";"% 100,0";"266,90183";"277.618";"283,31164";"228.573"
111890177;"Turizm Rehberliði(Fakülte)";"Devlet";"SAKARYA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1118;"Turizm Fakültesi";"DÝL";"Ücretsiz";"60";"2";"62";"---";"62";"62";"% 100,0";"288,60773";"48.796";"392,13564";"16.726"
111890178;"Turizm Rehberliði(Fakülte)(ÝÖ)";"Devlet";"SAKARYA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1118;"Turizm Fakültesi";"DÝL";"ÝÖ-Ücretli";"40";"1";"41";"---";"41";"41";"% 100,0";"268,88335";"55.880";"292,61226";"47.421"
111890179;"Gastronomi ve Mutfak Sanatlarý(Fakülte)";"Devlet";"SAKARYA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1118;"Turizm Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"50";"2";"52";"52";"% 100,0";"354,69424";"72.131";"409,65663";"9.863"
112010603;"Otomotiv Mühendisliði";"Devlet";"TARSUS ÜNÝVERSÝTESÝ ";1120;"Teknoloji Fakültesi";"SAY";"Ücretsiz";"40";"1";"7";"---";"41";"7";"% 17,1";"Dolmadý";"Dolmadý";"288,25496";"215.864"
112010621;"Uluslararasý Ticaret ve Lojistik(Fakülte)";"Devlet";"TARSUS ÜNÝVERSÝTESÝ ";1120;"Uygulamalý Bilimler Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"62";"62";"% 100,0";"233,22728";"687.344";"291,84960";"269.286"
112010772;"Enerji Sistemleri Mühendisliði";"Devlet";"TARSUS ÜNÝVERSÝTESÝ ";1120;"Teknoloji Fakültesi";"SAY";"Ücretsiz";"30";"1";"4";"---";"31";"4";"% 12,9";"Dolmadý";"Dolmadý";"293,16278";"204.067"
112070670;"Havacýlýk ve Uzay Mühendisliði";"Devlet";"TARSUS ÜNÝVERSÝTESÝ ";1120;"Havacýlýk ve Uzay Bilimleri Fakültesi";"SAY";"Ücretsiz";"40";"1";"40";"1";"41";"41";"% 100,0";"307,46613";"174.146";"407,72634";"58.833"
112070671;"Bankacýlýk ve Finans(Fakülte)";"Devlet";"TARSUS ÜNÝVERSÝTESÝ ";1120;"Uygulamalý Bilimler Fakültesi";"EA";"Ücretsiz";"40";"1";"41";"---";"41";"41";"% 100,0";"228,36216";"735.448";"265,23557";"414.238"
112110035;"Biyoloji Öðretmenliði";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Fatih Eðitim Fakültesi";"SAY";"Ücretsiz";"20";"1";"1";"---";"21";"1";"% 4,8";"Dolmadý";"Dolmadý";"261,47493";"296.727"
112110044;"Fen Bilgisi Öðretmenliði";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Fatih Eðitim Fakültesi";"SAY";"Ücretsiz";"40";"1";"41";"---";"41";"41";"% 100,0";"262,26181";"293.814";"327,45197";"140.617"
112110062;"Ýlköðretim Matematik Öðretmenliði";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Fatih Eðitim Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"358,65979";"101.897";"424,99286";"46.388"
112110098;"Matematik Öðretmenliði";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Fatih Eðitim Fakültesi";"SAY";"Ücretsiz";"20";"1";"20";"1";"21";"21";"% 100,0";"374,35066";"86.299";"422,28168";"48.260"
112110105;"Okul Öncesi Öðretmenliði";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Fatih Eðitim Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"388,61179";"23.429";"424,25644";"5.207"
112110114;"Rehberlik ve Psikolojik Danýþmanlýk";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Fatih Eðitim Fakültesi";"EA";"Ücretsiz";"70";"2";"70";"2";"72";"72";"% 100,0";"354,24467";"88.215";"389,90395";"35.803"
112110123;"Sýnýf Öðretmenliði";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Fatih Eðitim Fakültesi";"EA";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"339,67272";"117.544";"377,51150";"50.968"
112110132;"Sosyal Bilgiler Öðretmenliði";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Fatih Eðitim Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"61";"1";"62";"62";"% 100,0";"350,71688";"81.014";"382,15172";"29.706"
112110141;"Türkçe Öðretmenliði";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Fatih Eðitim Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"382,38298";"29.474";"445,83903";"1.972"
112110317;"Halkla Ýliþkiler ve Reklamcýlýk(Fakülte)";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"70";"2";"71";"1";"72";"72";"% 100,0";"291,94061";"313.244";"378,48307";"33.776"
112110777;"Hukuk";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Hukuk Fakültesi";"EA";"Ücretsiz";"240";"6";"240";"6";"246";"246";"% 100,0";"390,63413";"34.949";"503,87207";"349"
112110838;"Ýlahiyat";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Ýlahiyat Fakültesi";"SÖZ";"Ücretsiz";"170";"5";"170";"5";"175";"175";"% 100,0";"341,21874";"104.708";"424,90361";"5.054"
112110883;"Gazetecilik";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"70";"2";"72";"---";"72";"72";"% 100,0";"279,97302";"386.880";"335,63564";"120.952"
112110998;"Ýngilizce Öðretmenliði";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Fatih Eðitim Fakültesi";"DÝL";"Ücretsiz";"40";"1";"40";"1";"41";"41";"% 100,0";"397,43438";"15.479";"427,38323";"8.685"
112111087;"Özel Eðitim Öðretmenliði";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Fatih Eðitim Fakültesi";"SÖZ";"Ücretsiz";"90";"3";"90";"3";"93";"93";"% 100,0";"397,76756";"16.334";"435,66593";"3.155"
112130375;"Ýlahiyat(ÝÖ)";"Devlet";"TRABZON ÜNÝVERSÝTESÝ ";1121;"Ýlahiyat Fakültesi ";"SÖZ";"ÝÖ-Ücretli";"70";"2";"70";"2";"72";"72";"% 100,0";"325,87386";"153.630";"438,14211";"2.808"
112310932;"Muhasebe ve Finans Yönetimi(Fakülte)";"Devlet";"KAYSERÝ ÜNÝVERSÝTESÝ ";1123;"Uygulamalý Bilimler Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"62";"62";"% 100,0";"232,46042";"695.249";"271,22091";"376.094"
112310941;"Uluslararasý Ticaret ve Lojistik(Fakülte)";"Devlet";"KAYSERÝ ÜNÝVERSÝTESÝ ";1123;"Uygulamalý Bilimler Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"62";"62";"% 100,0";"244,06967";"580.593";"289,11572";"281.584"
112310959;"Ýnsan Kaynaklarý Yönetimi(Fakülte)";"Devlet";"KAYSERÝ ÜNÝVERSÝTESÝ ";1123;"Uygulamalý Bilimler Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"62";"62";"% 100,0";"222,38634";"780.441";"272,33768";"369.435"
112330478;"Muhasebe ve Finans Yönetimi(Fakülte)(ÝÖ)";"Devlet";"KAYSERÝ ÜNÝVERSÝTESÝ ";1123;"Uygulamalý Bilimler Fakültesi";"EA";"ÝÖ-Ücretli";"30";"1";"31";"---";"31";"31";"% 100,0";"217,99582";"799.198";"296,71704";"248.610"
112330487;"Uluslararasý Ticaret ve Lojistik(Fakülte)(ÝÖ)";"Devlet";"KAYSERÝ ÜNÝVERSÝTESÝ ";1123;"Uygulamalý Bilimler Fakültesi";"EA";"ÝÖ-Ücretli";"40";"1";"41";"---";"41";"41";"% 100,0";"222,99177";"776.881";"283,75613";"307.225"
112370742;"Saðlýk Yönetimi(Fakülte)";"Devlet";"KAYSERÝ ÜNÝVERSÝTESÝ ";1123;"Develi Sosyal ve Beþeri Bilimler Fakültesi";"EA";"Ücretsiz";"40";"1";"41";"---";"41";"41";"% 100,0";"248,27888";"543.122";"285,28761";"299.682"
112370752;"Ýslami Ýlimler";"Devlet";"KAYSERÝ ÜNÝVERSÝTESÝ ";1123;"Develi Ýslami Ýlimler Fakültesi";"SÖZ";"Ücretsiz";"70";"2";"70";"2";"72";"72";"% 100,0";"314,70760";"198.026";"372,54687";"41.441"
112410201;"Biyoloji";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Fen Fakültesi";"SAY";"Ücretsiz";"50";"2";"52";"---";"52";"52";"% 100,0";"245,59868";"363.466";"262,65498";"292.421"
112410219;"Fizik";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Fen Fakültesi";"SAY";"Ücretsiz";"30";"1";"31";"---";"31";"31";"% 100,0";"239,29626";"395.122";"387,65997";"74.736"
112410228;"Ýstatistik";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Fen Fakültesi";"SAY";"Ücretsiz";"60";"2";"62";"---";"62";"62";"% 100,0";"243,40027";"374.218";"263,33990";"289.935"
112410237;"Kimya";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Fen Fakültesi";"SAY";"Ücretsiz";"70";"2";"72";"---";"72";"72";"% 100,0";"246,97404";"356.981";"271,86071";"261.460"
112410246;"Matematik";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Fen Fakültesi";"SAY";"Ücretsiz";"80";"2";"82";"---";"82";"82";"% 100,0";"275,98053";"248.982";"393,63435";"69.784"
112410379;"Bilgisayar Mühendisliði(Ýngilizce)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"80";"2";"80";"2";"82";"82";"% 100,0";"431,62251";"41.867";"450,48899";"29.951"
112410388;"Çevre Mühendisliði";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"70";"2";"62";"---";"72";"62";"% 86,1";"Dolmadý";"Dolmadý";"316,72840";"157.479"
112410397;"Elektrik-Elektronik Mühendisliði(Ýngilizce)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"80";"2";"80";"2";"82";"82";"% 100,0";"422,29964";"48.251";"441,66511";"35.361"
112410431;"Malzeme Bilimi ve Mühendisliði(Ýngilizce)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"70";"2";"72";"---";"72";"72";"% 100,0";"300,98114";"187.022";"375,60086";"85.207"
112410449;"Mimarlýk";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mimarlýk ve Tasarým Fakültesi";"SAY";"Ücretsiz";"100";"3";"100";"3";"103";"103";"% 100,0";"400,80479";"64.082";"436,63567";"38.523"
112410467;"Endüstriyel Tasarým";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mimarlýk ve Tasarým Fakültesi";"SAY";"Ücretsiz";"70";"2";"70";"2";"72";"72";"% 100,0";"306,84388";"175.283";"404,10228";"61.544"
112410934;"Ýç Mimarlýk";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mimarlýk ve Tasarým Fakültesi";"SAY";"Ücretsiz";"70";"2";"70";"2";"72";"72";"% 100,0";"326,40301";"142.206";"382,85825";"78.826"
112410952;"Pilotaj(Fakülte)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Havacýlýk ve Uzay Bilimleri Fakültesi";"SAY";"Ücretsiz";"15";"1";"15";"1";"16";"16";"% 100,0";"503,27408";"6.051";"544,89949";"157"
112410979;"Havacýlýk Elektrik ve Elektroniði(Fakülte)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Havacýlýk ve Uzay Bilimleri Fakültesi";"SAY";"Ücretsiz";"40";"1";"40";"1";"41";"41";"% 100,0";"373,75159";"86.876";"415,63243";"52.960"
112410988;"Uçak Gövde-Motor Bakým(Fakülte)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Havacýlýk ve Uzay Bilimleri Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"388,15461";"74.350";"430,59957";"42.580"
112411032;"Endüstri Mühendisliði";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"70";"2";"70";"2";"72";"72";"% 100,0";"402,02627";"63.096";"448,05690";"31.429"
112411041;"Ýnþaat Mühendisliði";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"70";"2";"72";"---";"72";"72";"% 100,0";"322,75619";"147.741";"398,89295";"65.537"
112411059;"Kimya Mühendisliði";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"70";"2";"72";"---";"72";"72";"% 100,0";"304,77107";"179.151";"354,76465";"106.139"
112411077;"Spor Yöneticiliði(Fakülte)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Spor Bilimleri Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"62";"62";"% 100,0";"268,72830";"391.520";"305,58470";"214.519"
112411147;"Ýnþaat Mühendisliði(KKTC Uyruklu)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"1";"---";"";"---";"1";"---";"% 0,0";"---";"Dolmadý";"---";"---"
112411174;"Endüstriyel Tasarým(KKTC Uyruklu)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mimarlýk ve Tasarým Fakültesi";"SAY";"Ücretsiz";"1";"---";"";"---";"1";"---";"% 0,0";"---";"Dolmadý";"---";"---"
112411183;"Çevre Mühendisliði(KKTC Uyruklu)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"1";"---";"";"---";"1";"---";"% 0,0";"---";"Dolmadý";"---";"---"
112411289;"Havacýlýk Elektrik ve Elektroniði(Fakülte)(KKTC Uyruklu)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Havacýlýk ve Uzay Bilimleri Fakültesi";"SAY";"Ücretsiz";"1";"---";"1";"---";"1";"1";"% 100,0";"323,51679";"146.617";"323,51679";"146.617"
112411298;"Makine Mühendisliði";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"388,38693";"74.146";"412,16537";"55.489"
112411314;"Havacýlýk Yönetimi(Fakülte)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Havacýlýk ve Uzay Bilimleri Fakültesi";"EA";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"344,29168";"107.625";"392,75833";"32.783"
112411341;"Pilotaj(Fakülte)(KKTC Uyruklu)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Havacýlýk ve Uzay Bilimleri Fakültesi";"SAY";"Ücretsiz";"2";"---";"";"---";"2";"---";"% 0,0";"---";"Dolmadý";"---";"---"
112490439;"Uçak Gövde-Motor Bakým(Fakülte)(KKTC Uyruklu)";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Havacýlýk ve Uzay Bilimleri Fakültesi";"SAY";"Ücretsiz";"1";"---";"1";"---";"1";"1";"% 100,0";"372,00378";"88.606";"372,00378";"88.606"
112490440;"Moda ve Tekstil Tasarýmý";"Devlet";"ESKÝÞEHÝR TEKNÝK ÜNÝVERSÝTESÝ ";1124;"Mimarlýk ve Tasarým Fakültesi";"EA";"Ücretsiz";"65";"2";"67";"---";"67";"67";"% 100,0";"257,41104";"469.985";"326,11134";"150.709"
112510335;"Orman Mühendisliði";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Orman Fakültesi";"SAY";"Ücretsiz";"40";"1";"41";"---";"41";"41";"% 100,0";"234,10610";"423.547";"295,36925";"199.107"
112510344;"Orman Endüstrisi Mühendisliði";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Orman Fakültesi";"SAY";"Ücretsiz";"15";"1";"16";"---";"16";"16";"% 100,0";"222,40411";"470.076";"241,09483";"385.805"
112510635;"Su Ürünleri Mühendisliði";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Eðirdir Su Ürünleri Fakültesi";"SAY";"Ücretsiz";"15";"1";"2";"---";"16";"2";"% 12,5";"Dolmadý";"Dolmadý";"225,90428";"461.574"
112510671;"Bahçe Bitkileri";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Tarým Bilimleri ve Teknolojileri Fakültesi";"SAY";"Ücretsiz";"20";"1";"21";"---";"21";"21";"% 100,0";"240,27269";"390.087";"266,41501";"279.229"
112510689;"Bitki Koruma";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Tarým Bilimleri ve Teknolojileri Fakültesi";"SAY";"Ücretsiz";"20";"1";"20";"1";"21";"21";"% 100,0";"255,77024";"318.979";"328,90023";"138.434"
112510698;"Tarým Ekonomisi";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Tarým Bilimleri ve Teknolojileri Fakültesi";"EA";"Ücretsiz";"20";"1";"21";"---";"21";"21";"% 100,0";"248,35853";"542.398";"286,15744";"295.528"
112510714;"Tarýmsal Yapýlar ve Sulama";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Tarým Bilimleri ve Teknolojileri Fakültesi";"SAY";"Ücretsiz";"11";"1";"5";"---";"12";"5";"% 41,7";"Dolmadý";"Dolmadý";"235,56397";"415.556"
112510723;"Tarla Bitkileri";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Tarým Bilimleri ve Teknolojileri Fakültesi";"SAY";"Ücretsiz";"20";"1";"21";"---";"21";"21";"% 100,0";"231,74773";"436.298";"267,76705";"274.701"
112510732;"Toprak Bilimi ve Bitki Besleme";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Tarým Bilimleri ve Teknolojileri Fakültesi";"SAY";"Ücretsiz";"11";"1";"12";"---";"12";"12";"% 100,0";"225,64942";"462.355";"239,40147";"394.581"
112510741;"Zootekni";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Tarým Bilimleri ve Teknolojileri Fakültesi";"SAY";"Ücretsiz";"11";"1";"12";"---";"12";"12";"% 100,0";"225,60705";"462.501";"252,46914";"332.489"
112510777;"Elektrik-Elektronik Mühendisliði";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Teknoloji Fakültesi";"SAY";"Ücretsiz";"60";"2";"62";"---";"62";"62";"% 100,0";"289,71860";"212.307";"332,93285";"132.818"
112510786;"Elektrik-Elektronik Mühendisliði(M.T.O.K.)";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Teknoloji Fakültesi";"SAY";"Ücretsiz";"14";"1";"13";"---";"15";"13";"% 86,7";"Dolmadý";"Dolmadý";"280,95512";"234.859"
112510847;"Tarýmsal Biyoteknoloji";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Tarým Bilimleri ve Teknolojileri Fakültesi";"SAY";"Ücretsiz";"20";"1";"20";"---";"21";"20";"% 95,2";"Dolmadý";"Dolmadý";"255,02721";"321.890"
112510962;"Ýnþaat Mühendisliði";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Teknoloji Fakültesi";"SAY";"Ücretsiz";"60";"2";"31";"---";"62";"31";"% 50,0";"Dolmadý";"Dolmadý";"289,38578";"213.117"
112510971;"Ýnþaat Mühendisliði(M.T.O.K.)";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Teknoloji Fakültesi";"SAY";"Ücretsiz";"14";"1";"";"---";"15";"---";"% 0,0";"---";"Dolmadý";"---";"---"
112510998;"Bankacýlýk ve Sigortacýlýk(Yüksekokul)";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Yalvaç Büyükkutlu Uygulamalý Bilimler Yüksekokulu";"EA";"Ücretsiz";"40";"1";"19";"---";"41";"19";"% 46,3";"Dolmadý";"Dolmadý";"263,52091";"425.955"
112511051;"Mekatronik Mühendisliði";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Teknoloji Fakültesi";"SAY";"Ücretsiz";"60";"2";"62";"---";"62";"62";"% 100,0";"263,96346";"287.736";"341,08949";"121.995"
112511112;"Tarým Makineleri ve Teknolojileri Mühendisliði";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Tarým Bilimleri ve Teknolojileri Fakültesi";"SAY";"Ücretsiz";"11";"1";"12";"---";"12";"12";"% 100,0";"235,10790";"418.102";"250,33607";"341.745"
112530366;"Elektrik-Elektronik Mühendisliði(ÝÖ)";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Teknoloji Fakültesi";"SAY";"ÝÖ-Ücretli";"60";"2";"62";"---";"62";"62";"% 100,0";"271,99411";"261.097";"288,82434";"214.413"
112530506;"Ýnþaat Mühendisliði(ÝÖ)";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Teknoloji Fakültesi";"SAY";"ÝÖ-Ücretli";"60";"2";"12";"---";"62";"12";"% 19,4";"Dolmadý";"Dolmadý";"291,22191";"208.621"
112530569;"Mekatronik Mühendisliði(ÝÖ)";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Teknoloji Fakültesi";"SAY";"ÝÖ-Ücretli";"40";"1";"11";"---";"41";"11";"% 26,8";"Dolmadý";"Dolmadý";"271,55103";"262.388"
112572409;"Turizm Ýþletmeciliði(Fakülte)";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Turizm Fakültesi";"EA";"Ücretsiz";"40";"1";"13";"---";"41";"13";"% 31,7";"Dolmadý";"Dolmadý";"232,11083";"698.768"
112572410;"Makine Mühendisliði";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Teknoloji Fakültesi";"SAY";"Ücretsiz";"32";"1";"33";"---";"33";"33";"% 100,0";"265,78572";"281.344";"286,93016";"219.180"
112572411;"Uluslararasý Ýþletmecilik ve Ticaret(Yüksekokul)";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Yalvaç Büyükkutlu Uygulamalý Bilimler Yüksekokulu";"EA";"Ücretsiz";"40";"1";"13";"---";"41";"13";"% 31,7";"Dolmadý";"Dolmadý";"261,12572";"442.720"
112572412;"Turizm Rehberliði(Fakülte)";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Turizm Fakültesi";"DÝL";"Ücretsiz";"40";"1";"41";"---";"41";"41";"% 100,0";"279,98384";"51.823";"352,19424";"27.930"
112572414;"Makine Mühendisliði(M.T.O.K.)";"Devlet";"ISPARTA UYGULAMALI BÝLÝMLER ÜNÝVERSÝTESÝ ";1125;"Teknoloji Fakültesi";"SAY";"Ücretsiz";"8";"1";"2";"---";"9";"2";"% 22,2";"Dolmadý";"Dolmadý";"262,84432";"291.738"
112610315;"Týp";"Devlet";"AFYONKARAHÝSAR SAÐLIK BÝLÝMLERÝ ÜNÝVERSÝTESÝ ";1126;"Týp Fakültesi";"SAY";"Ücretsiz";"180";"5";"180";"5";"185";"185";"% 100,0";"476,48980";"15.914";"517,62146";"2.850"
112610333;"Hemþirelik(Fakülte)";"Devlet";"AFYONKARAHÝSAR SAÐLIK BÝLÝMLERÝ ÜNÝVERSÝTESÝ ";1126;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"110";"3";"110";"3";"113";"113";"% 100,0";"302,01796";"184.811";"414,79117";"53.553"
