"DEPARTMENT_ID";"DEPARTMENT_NAME";"UNIVERSITY_TYPE";"UNIVERSITY_NAME";"UNIVERSITY_ID";"FACULTY_NAME";"SCORE_TYPE";"SCHOLARSHIP_TYPE";"GENERAL_CAPACITY";"SCHOOL_CAPACITY";"GENERAL_ENROLLMENT";"SCHOOL_ENROLLMENT";"SUM_CAPACITY";"SUM_ENROLLMENT";"FIELD_RATE";"LAST_SCORE";"LAST_RANK";"FIRST_SCORE";"FIRST_RANK"
109370166;"Sosyal Hizmet";"Devlet";"ÞIRNAK ÜNÝVERSÝTESÝ ";1093;"Saðlýk Bilimleri Fakültesi";"EA";"Ücretsiz";"45";"2";"47";"---";"49";"49";"%100,0";"251,58975";"811.556";"329,04611";"195.637"
109370188;"Hemþirelik";"Devlet";"ÞIRNAK ÜNÝVERSÝTESÝ ";1093;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"40";"1";"40";"1";"42";"42";"%100,0";"320,01808";"208.470";"369,93016";"118.094"
109410024;"Fen Bilgisi Öðretmenliði";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Eðitim Fakültesi";"SAY";"Ücretsiz";"40";"1";"5";"---";"41";"5";"%12,2";"Dolmadý";"Dolmadý";"310,07538";"234.645"
109410042;"Okul Öncesi Öðretmenliði";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"50";"2";"52";"52";"%100,0";"410,39820";"21.368";"426,01190";"10.816"
109410051;"Sýnýf Öðretmenliði";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Eðitim Fakültesi";"EA";"Ücretsiz";"50";"2";"50";"2";"52";"52";"%100,0";"351,92141";"121.036";"370,40576";"78.675"
109410069;"Sosyal Bilgiler Öðretmenliði";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"40";"1";"40";"1";"41";"41";"%100,0";"365,04611";"95.569";"410,23353";"21.509"
109410078;"Arkeoloji";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Edebiyat Fakültesi";"EA";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"244,79138";"899.153";"297,38499";"367.538"
109410087;"Biyoloji";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Fen Fakültesi";"SAY";"Ücretsiz";"25";"1";"26";"---";"27";"26";"%96,3";"270,71122";"388.226";"283,04453";"328.813"
109410096;"Fizik";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Fen Fakültesi";"SAY";"Ücretsiz";"20";"1";"21";"---";"22";"21";"%95,5";"266,21004";"414.449";"281,87136";"333.902"
109410103;"Kimya";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Fen Fakültesi";"SAY";"Ücretsiz";"30";"1";"31";"---";"32";"31";"%96,9";"286,62995";"313.842";"321,81534";"204.136"
109410112;"Matematik";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Fen Fakültesi";"SAY";"Ücretsiz";"50";"2";"52";"---";"54";"52";"%96,3";"282,97106";"329.132";"320,76154";"206.650"
109410121;"Sanat Tarihi";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"299,18001";"401.696";"357,55164";"116.103"
109410139;"Tarih";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"30";"1";"30";"1";"32";"32";"%100,0";"324,45469";"246.595";"381,97843";"58.975"
109410148;"Türk Dili ve Edebiyatý";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"335,20865";"196.626";"400,39302";"31.457"
109410157;"Ýktisat";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"80";"2";"82";"---";"84";"84";"%100,0";"266,84205";"634.538";"306,59382";"308.009"
109410166;"Ýþletme";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"90";"3";"93";"---";"96";"95";"%99,0";"277,61013";"527.846";"324,70839";"213.945"
109410184;"Uluslararasý Ýliþkiler";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"75";"2";"76";"1";"79";"78";"%98,7";"284,14526";"469.835";"332,85048";"180.908"
109410193;"Bilgisayar Mühendisliði";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"100";"3";"100";"3";"103";"103";"%100,0";"388,71581";"95.008";"434,46756";"50.525"
109410209;"Makine Mühendisliði";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"95";"3";"97";"1";"98";"98";"%100,0";"333,96236";"177.358";"388,53731";"95.236"
109410218;"Mimarlýk";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Mimarlýk Fakültesi";"SAY";"Ücretsiz";"80";"2";"82";"---";"82";"82";"%100,0";"311,91099";"229.453";"381,53421";"103.416"
109410227;"Týp";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Týp Fakültesi";"SAY";"Ücretsiz";"230";"6";"230";"6";"236";"236";"%100,0";"482,15298";"18.600";"512,14697";"6.380"
109410254;"Arnavut Dili ve Edebiyatý";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"20";"1";"21";"---";"22";"21";"%95,5";"234,73147";"114.640";"282,99416";"82.798"
109410263;"Boþnak Dili ve Edebiyatý";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"20";"1";"21";"---";"22";"21";"%95,5";"213,85669";"130.173";"315,03122";"64.758"
109410306;"Çaðdaþ Yunan Dili ve Edebiyatý";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"35";"1";"36";"---";"37";"36";"%97,3";"278,30402";"85.592";"377,78584";"33.967"
109410475;"Türkçe Öðretmenliði";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"51";"1";"52";"52";"%100,0";"395,28513";"37.788";"425,13273";"11.239"
109410484;"Gýda Mühendisliði";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"20";"1";"21";"---";"21";"21";"%100,0";"290,24369";"299.668";"333,08149";"179.150"
109410509;"Maliye";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"70";"2";"72";"---";"74";"72";"%97,3";"264,15954";"663.160";"310,07736";"287.329"
109410518;"Ekonometri";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"50";"2";"52";"---";"54";"54";"%100,0";"248,88302";"845.726";"282,88207";"480.528"
109410536;"Çalýþma Ekonomisi ve Endüstri Ýliþkileri";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"80";"2";"82";"---";"84";"84";"%100,0";"255,81823";"759.375";"314,72491";"261.731"
109410554;"Fizyoterapi ve Rehabilitasyon";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"85";"3";"85";"3";"91";"91";"%100,0";"288,06942";"307.975";"328,87941";"188.148"
109410563;"Hemþirelik";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"130";"4";"130";"4";"138";"138";"%100,0";"332,09029";"181.256";"400,37821";"82.248"
109410572;"Beslenme ve Diyetetik";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"30";"1";"30";"1";"32";"32";"%100,0";"303,78880";"252.895";"372,81562";"114.322"
109410581;"Bankacýlýk ve Sigortacýlýk";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Keþan Yusuf Çapraz Uygulamalý Bilimler Yüksekokulu";"EA";"Ücretsiz";"40";"1";"40";"---";"42";"42";"%100,0";"245,90429";"935.910";"297,53131";"430.119"
109410606;"Gümrük Ýþletme";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Keþan Yusuf Çapraz Uygulamalý Bilimler Yüksekokulu";"EA";"Ücretsiz";"60";"2";"60";"---";"64";"64";"%100,0";"260,12564";"769.723";"351,14177";"157.534"
109410633;"Peyzaj Mimarlýðý";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Mimarlýk Fakültesi";"SAY";"Ücretsiz";"75";"2";"77";"---";"79";"79";"%100,0";"256,33723";"479.906";"287,67694";"309.539"
109410651;"Elektrik-Elektronik Mühendisliði";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"70";"2";"71";"1";"72";"72";"%100,0";"350,17486";"147.815";"394,01805";"89.007"
109410669;"Eczacýlýk";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Eczacýlýk Fakültesi";"SAY";"Ücretsiz";"40";"1";"40";"1";"41";"41";"%100,0";"433,35985";"51.511";"449,35832";"39.050"
109410678;"Ýlahiyat";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Ýlahiyat Fakültesi";"SÖZ";"Ücretsiz";"99";"3";"101";"1";"105";"105";"%100,0";"280,18980";"555.900";"391,60361";"42.997"
109410687;"Bankacýlýk ve Sigortacýlýk";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Uzunköprü Uygulamalý Bilimler Yüksekokulu";"EA";"Ücretsiz";"65";"2";"65";"1";"69";"69";"%100,0";"234,35279";"1.085.349";"303,50063";"388.467"
109410696;"Ýlköðretim Matematik Öðretmenliði";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Eðitim Fakültesi";"SAY";"Ücretsiz";"45";"2";"16";"---";"47";"16";"%34,0";"Dolmadý";"Dolmadý";"387,32924";"96.602"
109410703;"Saðlýk Yönetimi";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Saðlýk Bilimleri Fakültesi";"EA";"Ücretsiz";"70";"2";"71";"1";"74";"74";"%100,0";"275,50033";"547.695";"323,08627";"221.163"
109410721;"Rehberlik ve Psikolojik Danýþmanlýk";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Eðitim Fakültesi";"EA";"Ücretsiz";"50";"2";"52";"---";"52";"52";"%100,0";"345,93648";"137.690";"376,56683";"67.424"
109410784;"Bankacýlýk ve Sigortacýlýk (KKTC Uyruklu)";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Keþan Yusuf Çapraz Uygulamalý Bilimler Yüksekokulu";"EA";"Ücretsiz";"1";"---";"---";"---";"1";"---";"---";"Dolmadý";"Dolmadý";"---";""
109410793;"Diþ Hekimliði";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Diþ Hekimliði Fakültesi";"SAY";"Ücretsiz";"85";"3";"85";"3";"88";"88";"%100,0";"450,68756";"38.057";"471,56397";"24.385"
109410809;"Genetik ve Biyomühendislik";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"50";"2";"46";"---";"52";"46";"%88,5";"Dolmadý";"Dolmadý";"342,62931";"160.854"
109410818;"Hemþirelik";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Keþan Hakký Yörük Saðlýk Yüksekokulu";"SAY";"Ücretsiz";"100";"3";"100";"3";"106";"106";"%100,0";"336,24204";"218.699";"374,12740";"146.363"
109410845;"Özel Eðitim Öðretmenliði";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"50";"2";"52";"52";"%100,0";"426,39943";"10.603";"444,82854";"4.403"
109410854;"Almanca Öðretmenliði (Almanca)";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Eðitim Fakültesi";"DÝL";"Ücretsiz";"50";"2";"52";"---";"52";"52";"%100,0";"355,41924";"44.352";"392,70332";"27.549"
109410863;"Ýngilizce Öðretmenliði (Ýngilizce)";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Eðitim Fakültesi";"DÝL";"Ücretsiz";"50";"2";"50";"2";"52";"52";"%100,0";"419,36495";"17.350";"456,50868";"7.362"
109490180;"Odyoloji";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"40";"1";"41";"---";"42";"42";"%100,0";"278,34934";"349.813";"306,24283";"245.541"
109490230;"Siyaset Bilimi ve Kamu Yönetimi";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"80";"2";"82";"---";"84";"84";"%100,0";"265,93039";"644.245";"324,19071";"216.243"
109490232;"Mimarlýk (Ýngilizce) (UOLP-Uluslararasý Balkan Üniversitesi) (Ücretli)";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Mimarlýk Fakültesi";"SAY";"Ücretli";"10";"---";"---";"---";"10";"---";"---";"Dolmadý";"Dolmadý";"---";""
109490278;"Ýletiþim ve Tasarýmý";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Güzel Sanatlar Fakültesi";"SÖZ";"Ücretsiz";"65";"2";"67";"---";"69";"69";"%100,0";"314,41442";"301.472";"376,59260";"69.346"
109490279;"Yönetim Biliþim Sistemleri";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Uygulamalý Bilimler Fakültesi";"EA";"Ücretsiz";"55";"2";"55";"2";"59";"58";"%98,3";"345,09152";"140.217";"380,74480";"60.549"
109490281;"Almanca Mütercim ve Tercümanlýk";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"65";"2";"67";"---";"69";"67";"%97,1";"363,69535";"40.412";"476,51962";"4.185"
109490282;"Bulgarca Mütercim ve Tercümanlýk";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"30";"1";"31";"---";"32";"31";"%96,9";"264,98347";"93.924";"385,83178";"30.399"
109490283;"Ýngilizce Mütercim ve Tercümanlýk";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"60";"2";"61";"1";"64";"64";"%100,0";"407,96206";"21.382";"440,44507";"10.986"
109490284;"Muhasebe ve Finans Yönetimi";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Uzunköprü Uygulamalý Bilimler Yüksekokulu";"EA";"Ücretsiz";"40";"1";"40";"---";"42";"42";"%100,0";"238,75084";"1.027.133";"286,84973";"513.108"
109490285;"Finans ve Bankacýlýk";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Uygulamalý Bilimler Fakültesi";"EA";"Ücretsiz";"80";"2";"81";"1";"84";"82";"%97,6";"261,64910";"691.456";"331,15720";"187.363"
109490286;"Uluslararasý Ticaret ve Finansman";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Keþan Yusuf Çapraz Uygulamalý Bilimler Yüksekokulu";"EA";"Ücretsiz";"60";"2";"60";"---";"64";"64";"%100,0";"252,37162";"857.577";"294,49805";"452.439"
109490287;"Turizm Ýþletmeciliði";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Uygulamalý Bilimler Fakültesi";"EA";"Ücretsiz";"35";"1";"36";"---";"37";"37";"%100,0";"258,94308";"722.617";"291,51268";"410.554"
109490288;"Biliþim Sistemleri ve Teknolojileri";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Keþan Yusuf Çapraz Uygulamalý Bilimler Yüksekokulu";"SAY";"Ücretsiz";"70";"2";"70";"2";"74";"74";"%100,0";"305,11772";"308.920";"387,20467";"127.339"
109490335;"Genetik ve Biyomühendislik (KKTC Uyruklu)";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"2";"---";"---";"---";"2";"---";"---";"Dolmadý";"Dolmadý";"---";""
109490336;"Ýlahiyat (M.T.O.K.)";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Ýlahiyat Fakültesi";"SÖZ";"Ücretsiz";"11";"---";"11";"---";"12";"11";"%91,7";"268,50474";"667.311";"288,61549";"482.996"
109490337;"Acil Yardým ve Afet Yönetimi";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Keþan Hakký Yörük Saðlýk Yüksekokulu";"SAY";"Ücretsiz";"30";"1";"30";"---";"32";"32";"%100,0";"255,51895";"566.942";"277,83472";"426.166"
109490338;"Halkla Ýliþkiler ve Reklamcýlýk";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Keþan Yusuf Çapraz Uygulamalý Bilimler Yüksekokulu";"SÖZ";"Ücretsiz";"40";"1";"40";"1";"42";"42";"%100,0";"274,90786";"554.885";"340,51669";"140.995"
109490339;"Ýç Mimarlýk";"Devlet";"TRAKYA ÜNÝVERSÝTESÝ ";1094;"Mimarlýk Fakültesi";"SAY";"Ücretsiz";"30";"1";"30";"1";"32";"32";"%100,0";"294,86158";"282.722";"312,74864";"227.245"
109510014;"Su Ürünleri Mühendisliði";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Su Ürünleri Fakültesi";"SAY";"Ücretsiz";"15";"1";"16";"---";"17";"17";"%100,0";"218,11052";"899.029";"280,43288";"340.333"
109510041;"Elektrik-Elektronik Mühendisliði";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"20";"1";"---";"---";"21";"---";"---";"Dolmadý";"Dolmadý";"---";""
109510086;"Makine Mühendisliði";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"15";"1";"1";"---";"16";"1";"%6,2";"Dolmadý";"Dolmadý";"297,06696";"275.043"
109510095;"Ýnþaat Mühendisliði";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"20";"1";"4";"---";"21";"4";"%19,0";"Dolmadý";"Dolmadý";"369,08972";"119.269"
109510111;"Sosyoloji";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Edebiyat Fakültesi";"EA";"Ücretsiz";"40";"1";"41";"---";"42";"42";"%100,0";"214,78051";"1.320.183";"294,48806";"388.446"
109510138;"Hemþirelik";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"64";"64";"%100,0";"329,87817";"185.941";"371,84065";"115.566"
109510147;"Türk Dili ve Edebiyatý";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"266,87996";"683.496";"321,39560";"262.573"
109510156;"Bilgisayar Mühendisliði";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"55";"2";"37";"---";"57";"37";"%64,9";"Dolmadý";"Dolmadý";"312,21476";"228.675"
109510165;"Zaza Dili ve Edebiyatý";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"35";"1";"36";"---";"37";"37";"%100,0";"229,21947";"1.076.661";"410,71519";"21.063"
109510174;"Tarih";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"248,95175";"871.263";"302,07942";"380.901"
109510192;"Felsefe";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Edebiyat Fakültesi";"EA";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"212,74155";"1.348.378";"274,71028";"555.195"
109510208;"Siyaset Bilimi ve Kamu Yönetimi";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"50";"2";"52";"---";"54";"54";"%100,0";"212,37013";"1.353.511";"298,11703";"362.479"
109590016;"Ýngiliz Dili ve Edebiyatý (Ýngilizce)";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"60";"2";"62";"---";"64";"62";"%96,9";"327,51019";"58.290";"393,51496";"27.247"
109590020;"Coðrafya";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"55";"2";"57";"---";"59";"57";"%96,6";"254,62158";"810.794";"330,07949";"219.389"
109590022;"Saðlýk Yönetimi";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"55";"2";"57";"---";"59";"59";"%100,0";"240,36658";"958.743";"283,63845";"473.994"
109590024;"Çocuk Geliþimi";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Saðlýk Bilimleri Fakültesi";"EA";"Ücretsiz";"40";"1";"40";"1";"42";"42";"%100,0";"305,32202";"315.696";"324,79765";"213.546"
109590025;"Ebelik";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"65";"2";"65";"2";"69";"69";"%100,0";"305,63445";"247.343";"325,61042";"195.339"
109590035;"Halkla Ýliþkiler ve Tanýtým";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"55";"2";"57";"---";"59";"59";"%100,0";"233,58654";"1.032.655";"322,98868";"254.328"
109590037;"Beslenme ve Diyetetik";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"30";"1";"31";"---";"32";"32";"%100,0";"266,02623";"415.563";"316,23194";"218.004"
109590038;"Uluslararasý Ticaret ve Ýþletmecilik";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"40";"1";"41";"---";"42";"42";"%100,0";"212,97395";"1.345.160";"284,79573";"464.482"
109590044;"Psikoloji";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Edebiyat Fakültesi";"EA";"Ücretsiz";"30";"1";"30";"1";"32";"32";"%100,0";"337,70285";"163.507";"345,96373";"137.606"
109590045;"Finans ve Bankacýlýk";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"50";"2";"52";"---";"54";"54";"%100,0";"216,48410";"1.296.356";"318,61170";"241.961"
109590046;"Sosyal Hizmet";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Saðlýk Bilimleri Fakültesi";"EA";"Ücretsiz";"50";"2";"52";"---";"54";"54";"%100,0";"245,84778";"885.205";"301,88491";"337.178"
109590048;"Acil Yardým ve Afet Yönetimi";"Devlet";"MUNZUR ÜNÝVERSÝTESÝ ";1095;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"30";"1";"30";"1";"32";"31";"%96,9";"237,00384";"661.702";"307,49483";"242.007"
109610013;"Hukuk";"Devlet";"TÜRK-ALMAN ÜNÝVERSÝTESÝ ";1096;"Hukuk Fakültesi";"EA";"Ücretsiz";"110";"3";"110";"3";"113";"113";"%100,0";"429,47532";"11.385";"472,53920";"1.834"
109610022;"Ýþletme (Almanca)";"Devlet";"TÜRK-ALMAN ÜNÝVERSÝTESÝ ";1096;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"45";"2";"45";"2";"49";"49";"%100,0";"452,15997";"3.831";"475,58558";"1.631"
109610049;"Hukuk";"Devlet";"TÜRK-ALMAN ÜNÝVERSÝTESÝ ";1096;"Hukuk Fakültesi";"EA";"Ücretsiz";"30";"---";"30";"---";"30";"30";"%100,0";"373,00680";"73.821";"427,09243";"12.601"
109610058;"Ýþletme (Almanca)";"Devlet";"TÜRK-ALMAN ÜNÝVERSÝTESÝ ";1096;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"10";"---";"10";"---";"10";"10";"%100,0";"405,18297";"29.016";"442,53004";"6.129"
109610076;"Endüstri Mühendisliði (Almanca)";"Devlet";"TÜRK-ALMAN ÜNÝVERSÝTESÝ ";1096;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"55";"2";"55";"2";"57";"57";"%100,0";"489,10346";"15.094";"510,37633";"6.914"
109610085;"Endüstri Mühendisliði (Almanca)";"Devlet";"TÜRK-ALMAN ÜNÝVERSÝTESÝ ";1096;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"10";"---";"10";"---";"10";"10";"%100,0";"469,98097";"25.282";"484,80020";"17.250"
109610119;"Kültür ve Ýletiþim Bilimleri";"Devlet";"TÜRK-ALMAN ÜNÝVERSÝTESÝ ";1096;"Kültür ve Sosyal Bilimler Fakültesi";"SÖZ";"Ücretsiz";"45";"2";"46";"1";"49";"49";"%100,0";"443,40322";"4.722";"480,50154";"737"
109610128;"Malzeme Bilimi ve Teknolojileri (Almanca)";"Devlet";"TÜRK-ALMAN ÜNÝVERSÝTESÝ ";1096;"Fen Fakültesi";"SAY";"Ücretsiz";"45";"2";"45";"2";"49";"49";"%100,0";"414,20855";"68.439";"463,15818";"29.542"
109610137;"Bilgisayar Mühendisliði (Almanca)";"Devlet";"TÜRK-ALMAN ÜNÝVERSÝTESÝ ";1096;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"55";"2";"55";"2";"57";"57";"%100,0";"506,22268";"8.262";"529,35356";"2.401"
109610146;"Siyaset Bilimi ve Uluslararasý Ýliþkiler (Almanca)";"Devlet";"TÜRK-ALMAN ÜNÝVERSÝTESÝ ";1096;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"45";"2";"45";"2";"49";"49";"%100,0";"420,21616";"16.634";"458,58877";"2.956"
