"DEPARTMENT_ID";"DEPARTMENT_NAME";"UNIVERSITY_TYPE";"UNIVERSITY_NAME";"UNIVERSITY_ID";"FACULTY_NAME";"SCORE_TYPE";"SCHOLARSHIP_TYPE";"GENERAL_CAPACITY";"SCHOOL_CAPACITY";"GENERAL_ENROLLMENT";"SCHOOL_ENROLLMENT";"SUM_CAPACITY";"SUM_ENROLLMENT";"FIELD_RATE";"LAST_SCORE_12";"LAST_RANK_12";"LAST_SCORE_18";"LAST_RANK_18"
104350966;"Ýnþaat Teknolojisi";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"1";"64";"64";"";"241,71824";"1.798.415";"258,81631";"1.501.688"
104350975;"Makine";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"41";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
104350984;"Elektronik Teknolojisi";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"41";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
104351001;"Halkla Ýliþkiler ve Tanýtým";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Erbaa Meslek Yüksekokulu";"TYT";"Ücretsiz";"35";"1";"31";"---";"37";"37";"";"236,69199";"1.889.022";"---";"---"
104351064;"Lojistik";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Zile Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"22";"22";"";"238,89917";"1.849.230";"239,62481";"1.836.150"
104351073;"Büro Yönetimi ve Yönetici Asistanlýðý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Meslek Yüksekokulu";"TYT";"Ücretsiz";"80";"2";"82";"---";"84";"84";"";"261,01930";"1.464.846";"260,97826";"1.465.556"
104351082;"Büro Yönetimi ve Yönetici Asistanlýðý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Erbaa Meslek Yüksekokulu";"TYT";"Ücretsiz";"35";"1";"31";"---";"37";"37";"";"248,07788";"1.686.138";"254,87594";"1.568.834"
104351091;"Bilgisayar Programcýlýðý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"60";"---";"64";"63";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
104351125;"Grafik Tasarýmý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Erbaa Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"64";"63";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
104351134;"Ormancýlýk ve Orman Ürünleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Almus Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"54";"54";"";"283,16724";"1.115.710";"284,79445";"1.091.707"
104351143;"Mekatronik";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Niksar Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"32";"31";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
104351152;"Bankacýlýk ve Sigortacýlýk";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Niksar Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"42";"";"238,67683";"1.853.203";"239,00418";"1.847.325"
104351179;"Gýda Teknolojisi";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Zile Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"42";"";"233,60786";"1.945.353";"234,32135";"1.932.166"
104351249;"Moda Tasarýmý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Erbaa Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"1";"22";"22";"";"244,83901";"1.743.115";"245,33521";"1.734.405"
104351258;"Büro Yönetimi ve Yönetici Asistanlýðý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Almus Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"22";"22";"";"242,58005";"1.783.190";"249,26439";"1.665.464"
104351267;"Bilgisayar Programcýlýðý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Pazar Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"41";"---";"54";"52";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
104351276;"Maliye";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Artova Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"21";"---";"32";"32";"";"232,08335";"1.973.384";"234,57137";"1.927.646"
104351294;"Dýþ Ticaret";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Reþadiye Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"22";"22";"";"235,78551";"1.905.422";"236,35398";"1.895.042"
104351301;"Saðlýk Kurumlarý Ýþletmeciliði";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Reþadiye Meslek Yüksekokulu";"TYT";"Ücretsiz";"45";"2";"47";"---";"49";"49";"";"243,54445";"1.766.159";"242,95875";"1.776.663"
104351319;"Týbbi Tanýtým ve Pazarlama";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Turhal Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"42";"";"238,09667";"1.863.758";"238,61243";"1.854.365"
104351328;"Bankacýlýk ve Sigortacýlýk";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Pazar Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"21";"---";"42";"42";"";"235,67422";"1.907.508";"236,88536";"1.885.506"
104351337;"Çocuk Geliþimi";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Pazar Meslek Yüksekokulu";"TYT";"Ücretsiz";"65";"2";"67";"1";"69";"69";"";"265,51456";"1.391.010";"265,45389";"1.392.008"
104351346;"Laboratuvar Teknolojisi";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Almus Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"32";"31";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
104351355;"Ýþ Saðlýðý ve Güvenliði";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Artova Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"42";"";"248,51431";"1.678.578";"249,13019";"1.667.886"
104351364;"Avcýlýk ve Yaban Hayatý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Almus Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"31";"---";"42";"42";"";"263,03414";"1.431.297";"---";"---"
104351373;"Sosyal Güvenlik";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Almus Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"64";"64";"";"238,27934";"1.860.434";"241,91474";"1.795.022"
104351382;"Ýlk ve Acil Yardým";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Erbaa Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"65";"2";"66";"2";"69";"69";"";"331,39084";"548.671";"331,73090";"545.814"
104351391;"Ormancýlýk ve Orman Ürünleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Niksar Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"1";"42";"42";"";"295,40981";"943.200";"---";"---"
104351407;"Evde Hasta Bakýmý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Pazar Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"42";"";"299,77785";"885.417";"300,58274";"875.144"
104351416;"Sosyal Hizmetler";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Pazar Meslek Yüksekokulu";"TYT";"Ücretsiz";"55";"2";"57";"1";"59";"59";"";"254,18572";"1.580.781";"254,51562";"1.575.073"
104351425;"Çocuk Geliþimi";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Reþadiye Meslek Yüksekokulu";"TYT";"Ücretsiz";"65";"2";"67";"---";"69";"69";"";"263,98376";"1.415.803";"263,96559";"1.416.125"
104351452;"Posta Hizmetleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Almus Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"54";"54";"";"230,89935";"1.995.248";"---";"---"
104351461;"Çaðrý Merkezi Hizmetleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Artova Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"21";"---";"32";"32";"";"237,94402";"1.866.507";"241,27689";"1.806.549"
104351479;"Yaþlý Bakýmý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Reþadiye Meslek Yüksekokulu";"TYT";"Ücretsiz";"55";"2";"57";"---";"59";"59";"";"281,40377";"1.141.967";"281,45955";"1.141.110"
104351488;"Grafik Tasarýmý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Turhal Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"54";"54";"";"246,12045";"1.720.692";"245,96730";"1.723.283"
104351497;"Maliye";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Zile Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"26";"---";"27";"27";"";"234,44049";"1.930.017";"241,53409";"1.801.822"
104351504;"Özel Güvenlik ve Koruma";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Erbaa Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"42";"";"269,58486";"1.325.311";"271,54090";"1.293.957"
104351513;"Engelli Bakýmý ve Rehabilitasyon";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Artova Meslek Yüksekokulu";"TYT";"Ücretsiz";"65";"2";"67";"---";"69";"68";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
104351522;"Mimari Restorasyon";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Zile Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"32";"32";"";"232,47785";"1.966.108";"236,11575";"1.899.416"
104390071;"Laborant ve Veteriner Saðlýk";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Artova Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"64";"62";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
104390072;"Halkla Ýliþkiler ve Tanýtým";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Niksar Meslek Yüksekokulu";"TYT";"Ücretsiz";"35";"1";"36";"---";"37";"37";"";"233,14869";"1.953.780";"244,28232";"1.753.093"
104390073;"Sivil Savunma ve Ýtfaiyecilik";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Niksar Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"41";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
104390074;"Tapu ve Kadastro";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Zile Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"40";"---";"42";"42";"";"262,43787";"1.441.330";"263,24808";"1.427.822"
104390078;"Çaðrý Merkezi Hizmetleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Reþadiye Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"22";"22";"";"242,04334";"1.792.771";"---";"---"
104390079;"Aðýz ve Diþ Saðlýðý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"2";"64";"64";"";"333,76520";"528.717";"333,88207";"527.765"
104390080;"Ameliyathane Hizmetleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"64";"64";"";"321,43732";"640.050";"321,75747";"636.848"
104390081;"Patoloji Laboratuvar Teknikleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"54";"54";"";"311,52256";"744.520";"311,47532";"745.044"
104390082;"Týbbi Laboratuvar Teknikleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"2";"54";"54";"";"325,20611";"603.637";"327,15246";"585.734"
104390084;"Fizyoterapi";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Reþadiye Meslek Yüksekokulu";"TYT";"Ücretsiz";"55";"2";"57";"1";"59";"59";"";"307,61778";"789.331";"308,03997";"784.390"
104390096;"Ýç Mekan Tasarýmý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"64";"64";"";"252,65914";"1.606.816";"253,59460";"1.590.727"
104390103;"Doðalgaz ve Tesisatý Teknolojisi";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"21";"---";"32";"32";"";"237,84070";"1.868.398";"238,87097";"1.849.741"
104390104;"Uygulamalý Ýngilizce Çevirmenlik (Ýngilizce)";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"64";"64";"";"298,38026";"903.648";"---";"---"
104390106;"Çocuk Koruma ve Bakým Hizmetleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Artova Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"64";"64";"";"256,02209";"1.549.242";"255,97820";"1.549.984"
104390107;"Sivil Havacýlýk Kabin Hizmetleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Pazar Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"42";"";"298,75511";"898.683";"---";"---"
104390108;"Saðlýk Turizmi Ýþletmeciliði";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Reþadiye Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"22";"22";"";"240,03608";"1.828.774";"240,47743";"1.820.875"
104390109;"Eczane Hizmetleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"1";"64";"64";"";"309,29161";"770.001";"309,24387";"770.595"
104390110;"Saç Bakýmý ve Güzellik Hizmetleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"1";"42";"42";"";"275,41275";"1.233.286";"275,18731";"1.236.867"
104390165;"Radyo ve Televizyon Programcýlýðý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Erbaa Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"42";"";"234,49731";"1.928.975";"237,55286";"1.873.478"
104390166;"Evde Hasta Bakýmý";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Erbaa Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"42";"";"304,68505";"824.247";"305,92080";"809.451"
104390167;"Optisyenlik";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Erbaa Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"40";"---";"42";"42";"";"297,52127";"914.903";"300,22222";"879.833"
104390168;"Kimya Teknolojisi";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"42";"";"250,50324";"1.643.832";"252,15591";"1.615.405"
104390169;"Hibrid ve Elektrikli Taþýtlar Teknolojisi";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Turhal Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"40";"---";"42";"42";"";"280,97597";"1.148.268";"282,24505";"1.129.391"
104390176;"Aþçýlýk";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"21";"1";"27";"27";"";"292,28095";"985.364";"291,55230";"995.400"
104390183;"Ceza Ýnfaz ve Güvenlik Hizmetleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"---";"1";"32";"32";"";"303,01522";"844.731";"---";"---"
104390190;"Mahkeme Büro Hizmetleri";"Devlet";"TOKAT GAZÝOSMANPAÞA ÜNÝVERSÝTESÝ ";1043;"Tokat Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"---";"1";"32";"32";"";"292,94585";"976.263";"291,95610";"989.857"
104410217;"Siber Güvenlik Analistliði ve Operatörlüðü";"Devlet";"GEBZE TEKNÝK ÜNÝVERSÝTESÝ ";1044;"Siber Güvenlik Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"25";"1";"26";"26";"";"425,37719";"127.718";"431,05953";"116.021"
104410231;"Siber Güvenlik Analistliði ve Operatörlüðü (KKTC UYRUKLU)";"Devlet";"GEBZE TEKNÝK ÜNÝVERSÝTESÝ ";1044;"Siber Güvenlik Meslek Yüksekokulu";"TYT";"Ücretsiz";"1";"---";"---";"---";"1";"1";"";"354,17102";"386.718";"---";"---"
104550082;"Bankacýlýk ve Sigortacýlýk";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Tirebolu Mehmet Bayrak Meslek Yüksekokulu";"TYT";"Ücretsiz";"70";"2";"72";"---";"74";"72";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
104550425;"Bankacýlýk ve Sigortacýlýk";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Alucra Turan Bulutçu Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"41";"---";"54";"54";"";"237,92648";"1.866.829";"238,96885";"1.847.952"
104550434;"Maliye";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Alucra Turan Bulutçu Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"31";"---";"42";"42";"";"235,20713";"1.916.019";"235,32036";"1.914.001"
104550497;"Çocuk Geliþimi";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Eynesil Kamil Nalbant Meslek Yüksekokulu";"TYT";"Ücretsiz";"80";"2";"82";"1";"84";"84";"";"272,93706";"1.271.754";"273,06856";"1.269.658"
104550558;"Halkla Ýliþkiler ve Tanýtým";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Alucra Turan Bulutçu Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"31";"---";"42";"42";"";"233,60289";"1.945.443";"234,43519";"1.930.106"
104550601;"Muhasebe ve Vergi Uygulamalarý";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Tirebolu Mehmet Bayrak Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"41";"---";"54";"54";"";"238,60778";"1.854.448";"238,51931";"1.856.065"
104550691;"Turizm ve Seyahat Hizmetleri";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Tirebolu Mehmet Bayrak Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"26";"---";"32";"32";"";"240,75860";"1.815.829";"241,90886";"1.795.137"
104550734;"Bilgisayar Programcýlýðý";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Tirebolu Mehmet Bayrak Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"64";"62";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
104550831;"Týbbi Laboratuvar Teknikleri";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"64";"64";"";"323,91522";"615.976";"324,03484";"614.751"
104550849;"Özel Güvenlik ve Koruma";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Espiye Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"54";"54";"";"264,80116";"1.402.658";"286,16273";"1.071.688"
104550858;"Maliye";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Tirebolu Mehmet Bayrak Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"64";"64";"";"234,66878";"1.925.801";"240,22102";"1.825.542"
104550885;"Sivil Savunma ve Ýtfaiyecilik";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Espiye Meslek Yüksekokulu";"TYT";"Ücretsiz";"75";"2";"77";"1";"79";"79";"";"286,21081";"1.071.031";"286,67495";"1.064.306"
104550894;"Dýþ Ticaret";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Keþap Meslek Yüksekokulu";"TYT";"Ücretsiz";"35";"1";"36";"---";"37";"37";"";"238,05358";"1.864.495";"239,36251";"1.840.853"
104550901;"Gýda Kalite Kontrolü ve Analizi";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Espiye Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"42";"";"239,75748";"1.833.805";"240,01512";"1.829.147"
104550919;"Turizm ve Otel Ýþletmeciliði";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Dereli Meslek Yüksekokulu (Keþap)";"TYT";"Ücretsiz";"40";"1";"35";"---";"42";"42";"";"241,65217";"1.799.639";"241,62659";"1.800.083"
104550937;"Týbbi ve Aromatik Bitkiler";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Espiye Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"21";"---";"32";"32";"";"233,14965";"1.953.763";"251,60835";"1.624.791"
104550946;"Optisyenlik";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"61";"---";"64";"64";"";"312,64240";"732.140";"313,07312";"727.434"
104550955;"Medya ve Ýletiþim";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Alucra Turan Bulutçu Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"---";"---";"32";"32";"";"230,67617";"1.999.408";"232,67365";"1.962.394"
104550964;"Çaðrý Merkezi Hizmetleri";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Dereli Meslek Yüksekokulu (Keþap)";"TYT";"Ücretsiz";"30";"1";"26";"---";"32";"32";"";"244,21977";"1.754.199";"---";"---"
104550973;"Ýþ Saðlýðý ve Güvenliði";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Dereli Meslek Yüksekokulu (Keþap)";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"42";"";"252,55179";"1.608.579";"252,31929";"1.612.576"
104550991;"Ýlk ve Acil Yardým";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"70";"2";"70";"2";"74";"74";"";"341,65193";"468.485";"342,29261";"463.927"
104551008;"Ýþ Saðlýðý ve Güvenliði";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Espiye Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"54";"54";"";"265,30585";"1.394.459";"265,38229";"1.393.149"
104551017;"Laborant ve Veteriner Saðlýk";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Alucra Turan Bulutçu Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"56";"---";"64";"64";"";"275,06193";"1.238.727";"275,32538";"1.234.649"
104551026;"Aþçýlýk";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Dereli Meslek Yüksekokulu (Keþap)";"TYT";"Ücretsiz";"40";"1";"41";"---";"42";"42";"";"278,92943";"1.179.077";"279,60116";"1.168.790"
104551035;"Saðlýk Kurumlarý Ýþletmeciliði";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Keþap Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"1";"54";"54";"";"258,50927";"1.506.923";"258,92853";"1.499.851"
104551044;"Elektrik Enerjisi Üretim, Ýletim ve Daðýtýmý (Doðankent)";"Devlet";"GÝRESUN ÜNÝVERSÝTESÝ ";1045;"Tirebolu Mehmet Bayrak Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"32";"32";"";"251,56727";"1.625.470";"250,01530";"1.652.376"
