University Id;Faculty Name
1071;Edebiyat Fakültesi
1071;Ýktisadi ve Ýdari Bilimler Fakültesi
1071;Ýslami Ýlimler Fakültesi
1071;Kýzýltepe Tarým Bilimleri ve Teknolojileri Fakültesi
1071;Midyat Sanat ve Tasarým Fakültesi
1071;Mühendislik-Mimarlýk Fakültesi
1071;Saðlýk Bilimleri Fakültesi
1071;Týp Fakültesi
1071;Turizm Fakültesi
1072;Atatürk Eðitim Fakültesi
1072;Diþ Hekimliði Fakültesi
1072;Eczacýlýk Fakültesi
1072;Fen Fakültesi
1072;Finansal Bilimler Fakültesi
1072;Güzel Sanatlar Fakültesi
1072;Hukuk Fakültesi
1072;Ýktisat Fakültesi
1072;Ýlahiyat Fakültesi
1072;Ýletiþim Fakültesi
1072;Ýnsan ve Toplum Bilimleri Fakültesi
1072;Ýþletme Fakültesi
1072;Mimarlýk ve Tasarým Fakültesi
1072;Mühendislik Fakültesi
1072;Saðlýk Bilimleri Fakültesi
1072;Siyasal Bilgiler Fakültesi
1072;Teknoloji Fakültesi
1072;Týp Fakültesi
1072;Uygulamalý Bilimler Fakültesi
2072;Hukuk Fakültesi
2072;Mühendislik Fakültesi
1074;Denizcilik Fakültesi
1074;Diþ Hekimliði Fakültesi
1074;Eczacýlýk Fakültesi
1074;Eðitim Fakültesi
1074;Erdemli Uygulamalý Teknoloji ve Ýþletmecilik Yüksekokulu
1074;Fen Fakültesi
1074;Hemþirelik Fakültesi
1074;Ýktisadi ve Ýdari Bilimler Fakültesi
1074;Ýlahiyat Fakültesi
1074;Ýletiþim Fakültesi
1074;Ýnsan ve Toplum Bilimleri Fakültesi
1074;Mimarlýk Fakültesi
1074;Mühendislik Fakültesi
1074;Saðlýk Bilimleri Fakültesi
1074;Silifke Uygulamalý Teknoloji ve Ýþletmecilik Yüksekokulu
1074;Su Ürünleri Fakültesi
1074;Taký Teknolojisi ve Tasarýmý Yüksekokulu
1074;Týp Fakültesi
1074;Turizm Fakültesi
1075;Fen-Edebiyat Fakültesi
1075;Güzel Sanatlar Fakültesi
1075;Kültür Varlýklarýný Koruma ve Onarým Yüksekokulu
1075;Mimarlýk Fakültesi
2100;Saðlýk Bilimleri Fakültesi
2100;Sanat ve Sosyal Bilimler Fakültesi
1076;Bodrum Güzel Sanatlar Fakültesi
1076;Dalaman Sivil Havacýlýk Yüksekokulu
1076;Diþ Hekimliði Fakültesi
1076;Edebiyat Fakültesi
1076;Eðitim Fakültesi
1076;Fen Fakültesi
1076;Fethiye Ýþletme Fakültesi
1076;Fethiye Saðlýk Bilimleri Fakültesi
1076;Fethiye Ziraat Fakültesi
1076;Ýktisadi ve Ýdari Bilimler Fakültesi
1076;Ýlahiyat Fakültesi
1076;Milas Veteriner Fakültesi
1076;Mimarlýk Fakültesi
1076;Mühendislik Fakültesi
1076;Saðlýk Bilimleri Fakültesi
1076;Seydikemer Uygulamalý Bilimler Yüksekokulu
1076;Su Ürünleri Fakültesi
1076;Teknoloji Fakültesi
1076;Týp Fakültesi
1076;Turizm Fakültesi
1095;Edebiyat Fakültesi
1095;Ýktisadi ve Ýdari Bilimler Fakültesi
1095;Ýletiþim Fakültesi
1095;Mühendislik Fakültesi
1095;Saðlýk Bilimleri Fakültesi
1095;Su Ürünleri Fakültesi
1078;Eðitim Fakültesi
1078;Fen-Edebiyat Fakültesi
1078;Ýktisadi ve Ýdari Bilimler Fakültesi
1078;Ýletiþim Fakültesi
1078;Ýslami Ýlimler Fakültesi
1078;Mühendislik-Mimarlýk Fakültesi
1078;Saðlýk Bilimleri Fakültesi
1078;Uygulamalý Bilimler Fakültesi
1070;Ahmet Keleþoðlu Eðitim Fakültesi
1070;Ahmet Keleþoðlu Ýlahiyat Fakültesi
1070;Diþ Hekimliði Fakültesi
1070;Ereðli Eðitim Fakültesi
1070;Ereðli Ziraat Fakültesi
1070;Fen Fakültesi
1070;Güzel Sanatlar ve Mimarlýk Fakültesi
1070;Havacýlýk ve Uzay Bilimleri Fakültesi
1070;Hemþirelik Fakültesi
1070;Hukuk Fakültesi
1070;Mühendislik Fakültesi
1070;Nezahat Keleþoðlu Saðlýk Bilimleri Fakültesi
1070;Seydiþehir Ahmet Cengiz Mühendislik Fakültesi
1070;Seydiþehir Kamil Akkanat Saðlýk Bilimleri Fakültesi
1070;Siyasal Bilgiler Fakültesi
1070;Sosyal ve Beþeri Bilimler Fakültesi
1070;Týp Fakültesi
1070;Turizm Fakültesi
1070;Uygulamalý Bilimler Fakültesi
1070;Veteriner Fakültesi (Ereðli)
1080;Diþ Hekimliði Fakültesi
1080;Eðitim Fakültesi
1080;Fen-Edebiyat Fakültesi
1080;Güzel Sanatlar Fakültesi (Hacýbektaþ)
1080;Ýktisadi ve Ýdari Bilimler Fakültesi
1080;Ýlahiyat Fakültesi
1080;Mühendislik-Mimarlýk Fakültesi
1080;Semra ve Vefa Küçük Saðlýk Bilimleri Fakültesi
1080;Turizm Fakültesi
1081;Bor Saðlýk Bilimleri Fakültesi
1081;Diþ Hekimliði Fakültesi
1081;Eðitim Fakültesi
1081;Fen Fakültesi
1081;Güzel Sanatlar Fakültesi
1081;Ýktisadi ve Ýdari Bilimler Fakültesi
1081;Ýletiþim Fakültesi
1081;Ýnsan ve Toplum Bilimleri Fakültesi
1081;Ýslami Ýlimler Fakültesi
1081;Mimarlýk Fakültesi
1081;Mühendislik Fakültesi
1081;Spor Bilimleri Fakültesi
1081;Tarým Bilimleri ve Teknolojileri Fakültesi
1081;Týp Fakültesi
1081;Zübeyde Haným Saðlýk Bilimleri Fakültesi
2046;Diþ Hekimliði Fakültesi
2046;Fen-Edebiyat Fakültesi
2046;Güzel Sanatlar ve Tasarým Fakültesi
2046;Hukuk Fakültesi
2046;Ýktisadi ve Ýdari Bilimler Fakültesi
2046;Mühendislik Fakültesi
2046;Saðlýk Bilimleri Fakültesi
1082;Ali Fuad Baþgil Hukuk Fakültesi (Çarþamba)
1082;Bafra Ýþletme Fakültesi
1082;Çarþamba Ýnsan ve Toplum Bilimleri Fakültesi
1082;Diþ Hekimliði Fakültesi
1082;Eczacýlýk Fakültesi
1082;Eðitim Fakültesi
1082;Fen Fakültesi
1082;Güzel Sanatlar Fakültesi
1082;Ýktisadi ve Ýdari Bilimler Fakültesi
1082;Ýlahiyat Fakültesi
1082;Ýletiþim Fakültesi (Çarþamba)
1082;Ýnsan ve Toplum Bilimleri Fakültesi
1082;Mimarlýk Fakültesi
1082;Mühendislik Fakültesi
1082;Saðlýk Bilimleri Fakültesi
1082;Týp Fakültesi
1082;Turizm Fakültesi (Bafra)
1082;Veteriner Fakültesi
1082;Ziraat Fakültesi
1083;Diþ Hekimliði Fakültesi
1083;Eðitim Fakültesi
1083;Fatsa Deniz Bilimleri Fakültesi
1083;Fen-Edebiyat Fakültesi
1083;Ýlahiyat Fakültesi
1083;Saðlýk Bilimleri Fakültesi
1083;Týp Fakültesi
1083;Turizm Fakültesi
1083;Ünye Ýktisadi ve Ýdari Bilimler Fakültesi
1083;Ziraat Fakültesi
1084;Eðitim Fakültesi
1084;Fen-Edebiyat Fakültesi
1084;Ýktisadi ve Ýdari Bilimler Fakültesi
1084;Mimarlýk Fakültesi
1084;Mühendislik Fakültesi
1084;ODTÜ Kuzey Kýbrýs Kampusu (KKTC-Güzelyurt)
1085;Beden Eðitimi ve Spor Yüksekokulu
1085;Ýktisadi ve Ýdari Bilimler Fakültesi
1085;Ýlahiyat Fakültesi
1085;Ýnsan ve Toplum Bilimleri Fakültesi
1085;Kadirli Sosyal ve Beþeri Bilimler Fakültesi
1085;Kadirli Uygulamalý Bilimler Fakültesi
1085;Mühendislik ve Doða Bilimleri Fakültesi
1085;Saðlýk Bilimleri Fakültesi
2091;Ýktisadi ve Ýdari Bilimler Fakültesi
2091;Mimarlýk ve Tasarým Fakültesi
2091;Mühendislik Fakültesi
2048;Havacýlýk ve Uzay Bilimleri Fakültesi
2048;Hukuk Fakültesi
2048;Ýþletme Fakültesi
2048;Mimarlýk ve Tasarým Fakültesi
2048;Mühendislik Fakültesi
2048;Sosyal Bilimler Fakültesi
2048;Uygulamalý Bilimler Fakültesi
1086;Diþ Hekimliði Fakültesi
1086;Eðitim Fakültesi
1086;Fen Fakültesi
1086;Fizyoterapi ve Rehabilitasyon Fakültesi
1086;Hukuk Fakültesi
1086;Ýktisadi ve Ýdari Bilimler Fakültesi
1086;Ýlahiyat Fakültesi
1086;Ýletiþim Fakültesi
1086;Ýnsan ve Toplum Bilimleri Fakültesi
1086;Mimarlýk ve Tasarým Fakültesi
1086;Mühendislik Fakültesi
1086;Saðlýk Bilimleri Fakültesi
1086;Teknoloji Fakültesi
1086;Týp Fakültesi
1086;Turizm Fakültesi
1086;Uygulamalý Bilimler Fakültesi (Çivril)
1086;Ziraat Fakültesi (Çivril)
2049;Denizcilik Fakültesi
2049;Hukuk Fakültesi
2049;Ýktisadi ve Ýdari Bilimler Fakültesi
2049;Mühendislik Fakültesi
3018;Ýþletme ve Ekonomi Fakültesi
3018;Mimarlýk ve Mühendislik Fakültesi
1087;Ardeþen Turizm Fakültesi
1087;Diþ Hekimliði Fakültesi
1087;Eðitim Fakültesi (Çayeli)
1087;Fen-Edebiyat Fakültesi
1087;Fýndýklý Uygulamalý Bilimler Yüksekokulu
1087;Güneysu Fizik Tedavi ve Rehabilitasyon Yüksekokulu
1087;Hukuk Fakültesi
1087;Ýktisadi ve Ýdari Bilimler Fakültesi
1087;Ýlahiyat Fakültesi
1087;Mühendislik ve Mimarlýk Fakültesi
1087;Saðlýk Bilimleri Fakültesi
1087;Su Ürünleri Fakültesi
1087;Týp Fakültesi
1087;Turgut Kýran Denizcilik Fakültesi
1087;Ziraat Fakültesi (Pazar)
2051;Mühendislik ve Doða Bilimleri Fakültesi
2051;Sanat ve Sosyal Bilimler Fakültesi
2051;Yönetim Bilimleri Fakültesi
1110;Adana Týp Fakültesi
1110;Bursa Týp Fakültesi
1110;Erzurum Týp Fakültesi
1110;Gülhane Diþ Hekimliði Fakültesi (Ankara)
1110;Gülhane Eczacýlýk Fakültesi (Ankara)
1110;Gülhane Fizyoterapi ve Rehabilitasyon Fakültesi
1110;Gülhane Hemþirelik Fakültesi
1110;Gülhane Saðlýk Bilimleri Fakültesi
1110;Gülhane Týp Fakültesi
1110;Hamidiye Diþ Hekimliði Fakültesi
1110;Hamidiye Eczacýlýk Fakültesi
1110;Hamidiye Hemþirelik Fakültesi
1110;Hamidiye Saðlýk Bilimleri Fakültesi
1110;Hamidiye Týp Fakültesi
1110;Hamidiye Uluslararasý Týp Fakültesi
1110;Hamidiye Yaþam Bilimleri Fakültesi
1110;Ýzmir Týp Fakültesi
1110;Kayseri Týp Fakültesi
1110;Trabzon Týp Fakültesi
1118;Saðlýk Bilimleri Fakültesi (Akyazý)
1118;Spor Bilimleri Fakültesi
1118;Teknoloji Fakültesi
1118;Turizm Fakültesi (Sapanca)
1118;Uygulamalý Bilimler Fakültesi (Kaynarca)
1118;Ziraat Fakültesi
1088;Bilgisayar ve Biliþim Bilimleri Fakültesi
1088;Diþ Hekimliði Fakültesi
1088;Eðitim Fakültesi (Hendek)
1088;Fen Fakültesi
1088;Hukuk Fakültesi
1088;Ýlahiyat Fakültesi
1088;Ýletiþim Fakültesi
1088;Ýnsan ve Toplum Bilimleri Fakültesi
1088;Ýþletme Fakültesi
1088;Mühendislik Fakültesi
1088;Saðlýk Bilimleri Fakültesi
1088;Siyasal Bilgiler Fakültesi
1088;Týp Fakültesi
1127;Ýlahiyat Fakültesi
1127;Ýnsan ve Toplum Bilimleri Fakültesi
1127;Mimarlýk ve Tasarým Fakültesi
1127;Mühendislik ve Doða Bilimleri Fakültesi
1127;Özdemir Bayraktar Havacýlýk ve Uzay Bilimleri Fakültesi
1127;Sivil Havacýlýk Yüksekokulu
1127;Siyasal Bilgiler Fakültesi
1127;Týp Fakültesi
2077;Saðlýk Bilimleri Fakültesi
2077;Týp Fakültesi
1089;Akþehir Ýktisadi ve Ýdari Bilimler Fakültesi
1089;Akþehir Kadir Yallagöz Saðlýk Yüksekokulu
1089;Akþehir Mühendislik ve Mimarlýk Fakültesi
1089;Beyþehir Ali Akkanat Ýþletme Fakültesi
1089;Beyþehir Ali Akkanat Turizm Fakültesi
1089;Beyþehir Ali Akkanat Uygulamalý Bilimler Yüksekokulu
1089;Çumra Uygulamalý Bilimler Yüksekokulu
1089;Diþ Hekimliði Fakültesi
1089;Eczacýlýk Fakültesi
1089;Edebiyat Fakültesi
1089;Eðitim Fakültesi
1089;Fen Fakültesi
1089;Güzel Sanatlar Fakültesi
1089;Hemþirelik Fakültesi
1089;Hukuk Fakültesi
1089;Ýktisadi ve Ýdari Bilimler Fakültesi
1089;Ýlahiyat Fakültesi
1089;Ýletiþim Fakültesi
1089;Kulu Saðlýk Bilimleri Fakültesi
1089;Mimarlýk ve Tasarým Fakültesi
1089;Saðlýk Bilimleri Fakültesi
1089;Sivil Havacýlýk Yüksekokulu
1089;Teknoloji Fakültesi
1089;Týp Fakültesi
1089;Turizm Fakültesi
1089;Veteriner Fakültesi
1089;Ziraat Fakültesi
1090;Eðitim Fakültesi
1090;Fen-Edebiyat Fakültesi
1090;Güzel Sanatlar ve Tasarým Fakültesi
1090;Ýktisadi ve Ýdari Bilimler Fakültesi
1090;Ýlahiyat Fakültesi
1090;Mühendislik Fakültesi
1090;Saðlýk Bilimleri Fakültesi
1090;Týp Fakültesi
1090;Turizm Ýþletmeciliði ve Otelcilik Yüksekokulu
1090;Veteriner Fakültesi
1090;Ziraat Fakültesi
1091;Boyabat Ýktisadi ve Ýdari Bilimler Fakültesi
1091;Eðitim Fakültesi
1091;Fen-Edebiyat Fakültesi
1091;Ýlahiyat Fakültesi
1091;Mühendislik ve Mimarlýk Fakültesi
1091;Saðlýk Bilimleri Fakültesi
1091;Su Ürünleri Fakültesi
1091;Turizm Fakültesi
1119;Havacýlýk ve Uzay Bilimleri Fakültesi
1119;Mühendislik ve Doða Bilimleri Fakültesi
1119;Tarým Bilimleri ve Teknoloji Fakültesi
1026;Diþ Hekimliði Fakültesi
1026;Eczacýlýk Fakültesi
1026;Edebiyat Fakültesi
1026;Eðitim Fakültesi
1026;Fen Fakültesi
1026;Hukuk Fakültesi
1026;Ýktisadi ve Ýdari Bilimler Fakültesi
1026;Ýlahiyat Fakültesi
1026;Ýletiþim Fakültesi
1026;Mühendislik Fakültesi
1026;Saðlýk Bilimleri Fakültesi
1026;Suþehri Saðlýk Yüksekokulu
1026;Þarkýþla Uygulamalý Bilimler Yüksekokulu
1026;Teknoloji Fakültesi
1026;Týp Fakültesi
1026;Turizm Fakültesi
1026;Veteriner Fakültesi
1026;Zara Veysel Dursun Uygulamalý Bilimler Yüksekokulu
1092;Diþ Hekimliði Fakültesi
1092;Eczacýlýk Fakültesi
1092;Eðitim Fakültesi
1092;Hukuk Fakültesi
1092;Ýktisadi ve Ýdari Bilimler Fakültesi
1092;Ýlahiyat Fakültesi
1092;Ýletiþim Fakültesi
1092;Ýnsan ve Toplum Bilimleri Fakültesi
1092;Mimarlýk Fakültesi
1092;Mühendislik ve Doða Bilimleri Fakültesi
1092;Saðlýk Bilimleri Fakültesi
1092;Sivil Havacýlýk Yüksekokulu (Keçiborlu)
1092;Týp Fakültesi
1093;Ýktisadi ve Ýdari Bilimler Fakültesi
1093;Ýlahiyat Fakültesi
1093;Mühendislik Fakültesi
1093;Saðlýk Bilimleri Fakültesi
1093;Turizm ve Otel Ýþletmeciliði Yüksekokulu
1093;Ziraat Fakültesi
1120;Havacýlýk ve Uzay Bilimleri Fakültesi
1120;Ýktisadi ve Ýdari Bilimler Fakültesi
1120;Mühendislik Fakültesi
1120;Saðlýk Bilimleri Fakültesi
1120;Uygulamalý Bilimler Fakültesi
2067;Eðitim Fakültesi
2067;Fen-Edebiyat Fakültesi
2067;Ýktisadi ve Ýdari Bilimler Fakültesi
2067;Mimarlýk ve Tasarým Fakültesi
2067;Mühendislik Fakültesi
1079;Çorlu Mühendislik Fakültesi
1079;Fen-Edebiyat Fakültesi
1079;Hukuk Fakültesi
1079;Ýktisadi ve Ýdari Bilimler Fakültesi
1079;Ýlahiyat Fakültesi
1079;Saðlýk Bilimleri Fakültesi
1079;Týp Fakültesi
1079;Veteriner Fakültesi
1079;Ziraat Fakültesi
2054;Fen-Edebiyat Fakültesi
2054;Hukuk Fakültesi
2054;Ýktisadi ve Ýdari Bilimler Fakültesi
2054;Mimarlýk ve Tasarým Fakültesi
2054;Mühendislik Fakültesi
2054;Týp Fakültesi
1043;Diþ Hekimliði Fakültesi
1043;Eczacýlýk Fakültesi
1043;Eðitim Fakültesi
1043;Erbaa Saðlýk Bilimleri Fakültesi
1043;Erbaa Sosyal ve Beþeri Bilimler Fakültesi
1043;Fen-Edebiyat Fakültesi
1043;Hukuk Fakültesi
1043;Ýktisadi ve Ýdari Bilimler Fakültesi
1043;Ýslami Ýlimler Fakültesi
1043;Mühendislik ve Mimarlýk Fakültesi
1043;Niksar Uygulamalý Bilimler Fakültesi
1043;Saðlýk Bilimleri Fakültesi
1043;Týp Fakültesi
1043;Turhal Uygulamalý Bilimler Fakültesi
1043;Zile Dinçerler Turizm Ýþletmeciliði ve Otelcilik Yüksekokulu
1043;Ziraat Fakültesi
2055;Mühendislik Fakültesi
2055;Saðlýk Bilimleri Fakültesi
1121;Bilgisayar ve Biliþim Bilimleri Fakültesi
1121;Fatih Eðitim Fakültesi
1121;Hukuk Fakültesi
1121;Ýlahiyat Fakültesi
1121;Ýletiþim Fakültesi
1121;Ýnsan ve Toplum Bilimleri Fakültesi
1121;Siyasal Bilgiler Fakültesi
1121;Uygulamalý Bilimler Yüksekokulu
1094;Diþ Hekimliði Fakültesi
1094;Eczacýlýk Fakültesi
1094;Edebiyat Fakültesi
1094;Eðitim Fakültesi
1094;Fen Fakültesi
1094;Güzel Sanatlar Fakültesi
1094;Ýktisadi ve Ýdari Bilimler Fakültesi
1094;Ýlahiyat Fakültesi
1094;Keþan Hakký Yörük Saðlýk Yüksekokulu
1094;Keþan Yusuf Çapraz Uygulamalý Bilimler Yüksekokulu
1094;Mimarlýk Fakültesi
1094;Mühendislik Fakültesi
1094;Saðlýk Bilimleri Fakültesi
1094;Týp Fakültesi
1094;Uygulamalý Bilimler Fakültesi
1094;Uzunköprü Uygulamalý Bilimler Yüksekokulu
2057;Hava Ulaþtýrma Fakültesi
2057;Havacýlýk ve Uzay Bilimleri Fakültesi
2057;Ýþletme Fakültesi
2057;Mühendislik Fakültesi
1096;Fen Fakültesi
1096;Hukuk Fakültesi
1096;Ýktisadi ve Ýdari Bilimler Fakültesi
1096;Kültür ve Sosyal Bilimler Fakültesi
1096;Mühendislik Fakültesi
2058;Eðitim Fakültesi
2058;Fen-Edebiyat Fakültesi
2058;Hemþirelik Yüksekokulu
2058;Hukuk Fakültesi
2058;Ýktisadi ve Ýdari Bilimler Fakültesi
2058;Týp Fakültesi
4096;Diþ Hekimliði Fakültesi
4096;Eðitim Fakültesi
4096;Hukuk Fakültesi
4096;Ýktisadi ve Ýdari Bilimler Fakültesi
4096;Mühendislik Fakültesi
4096;Sanat ve Tasarým Fakültesi
4096;Sosyal ve Beþeri Bilimler Fakültesi
3013;Diþ Hekimliði Fakültesi
3013;Eðitim Bilimleri Fakültesi
3013;Fen-Edebiyat Fakültesi
3013;Hukuk Fakültesi
3013;Ýktisadi ve Ýdari Bilimler Fakültesi
3013;Mimarlýk ve Güzel Sanatlar Fakültesi
3013;Mühendislik Fakültesi
3013;Saðlýk Bilimleri Fakültesi
3013;Turizm ve Mutfak Sanatlarý Yüksekokulu
3004;Diþ Hekimliði Fakültesi
3004;Eczacýlýk Fakültesi
3004;Eðitim Fakültesi
3004;Fen-Edebiyat Fakültesi
3004;Güzel Sanatlar Tasarým ve Mimarlýk Fakültesi
3004;Hukuk Fakültesi
3004;Ýktisadi ve Ýdari Bilimler Fakültesi
3004;Ýletiþim Fakültesi
3004;Mühendislik Fakültesi
3004;Saðlýk Bilimleri Fakültesi
3004;Saðlýk Bilimleri Yüksekokulu
3004;Tarým Bilimleri ve Teknolojileri Fakültesi
3004;Turizm ve Otel Ýþletmeciliði Yüksekokulu
3004;Uygulamalý Bilimler Yüksekokulu
4088;Eðitim Fakültesi
4088;Ekonomi ve Yönetim Bilimleri Fakültesi
4088;Hukuk Fakültesi
4088;Mühendislik ve Doða Bilimleri Fakültesi
4088;Sanat ve Sosyal Bilimler Fakültesi
1098;Diþ Hekimliði Fakültesi
1098;Eðitim Fakültesi
1098;Güzel Sanatlar Fakültesi
1098;Ýktisadi ve Ýdari Bilimler Fakültesi
1098;Ýletiþim Fakültesi
1098;Ýnsan ve Toplum Bilimleri Fakültesi
1098;Ýslami Ýlimler Fakültesi
1098;Mimarlýk ve Tasarým Fakültesi
1098;Mühendislik ve Doða Bilimleri Fakültesi
1098;Saðlýk Bilimleri Fakültesi
1098;Spor Bilimleri Fakültesi
1098;Týp Fakültesi
1098;Uygulamalý Bilimler Fakültesi
1098;Ziraat Fakültesi
2065;Diþ Hekimliði Fakültesi
2065;Ýletiþim Fakültesi
2065;Ýnsan ve Toplum Bilimleri Fakültesi
2065;Mühendislik ve Doða Bilimleri Fakültesi
2065;Saðlýk Bilimleri Fakültesi
2065;Týp Fakültesi
1102;Beden Eðitimi ve Spor Yüksekokulu
1102;Diþ Hekimliði Fakültesi
1102;Eczacýlýk Fakültesi
1102;Edebiyat Fakültesi
1102;Eðitim Fakültesi
1102;Erciþ Ýþletme Fakültesi
1102;Fen Fakültesi
1102;Ýktisadi ve Ýdari Bilimler Fakültesi
1102;Ýlahiyat Fakültesi
1102;Mimarlýk ve Tasarým Fakültesi
1102;Mühendislik Fakültesi
1102;Saðlýk Bilimleri Fakültesi
1102;Su Ürünleri Fakültesi
1102;Týp Fakültesi
1102;Turizm Fakültesi
1102;Veteriner Fakültesi
1102;Ziraat Fakültesi
3005;Atatürk Eðitim Fakültesi
3005;Diþ Hekimliði Fakültesi
3005;Eczacýlýk Fakültesi
3005;Fen-Edebiyat Fakültesi
3005;Hemþirelik Fakültesi
3005;Hukuk Fakültesi
3005;Ýktisadi ve Ýdari Bilimler Fakültesi
3005;Ýlahiyat Fakültesi
3005;Ýletiþim Fakültesi
3005;Ýnþaat ve Çevre Mühendisliði Fakültesi
3005;Mimarlýk Fakültesi
3005;Mühendislik Fakültesi
3005;Saðlýk Bilimleri Fakültesi
3005;Týp Fakültesi
3005;Turizm ve Otelcilik Yüksekokulu
3005;Veteriner Fakültesi
3005;Ziraat Fakültesi
1099;Hukuk Fakültesi
1099;Ýnsan ve Toplum Bilimleri Fakültesi
1099;Ýslami Ýlimler Fakültesi
1099;Mühendislik Fakültesi
1099;Saðlýk Bilimleri Fakültesi
1099;Sanat ve Tasarým Fakültesi
1099;Týp Fakültesi
1099;Yalova Ýktisadi ve Ýdari Bilimler Fakültesi
2060;Hukuk Fakültesi
2060;Ýletiþim Fakültesi
2060;Ýnsan ve Toplum Bilimleri Fakültesi
2060;Ýþletme Fakültesi
2060;Mimarlýk Fakültesi
2060;Mühendislik Fakültesi
2060;Sanat ve Tasarým Fakültesi
2060;Tarým Bilimleri ve Teknolojileri Fakültesi
2060;Uygulamalý Bilimler Yüksekokulu
2061;Bilgisayar ve Biliþim Bilimleri Fakültesi
2061;Diþ Hekimliði Fakültesi
2061;Eczacýlýk Fakültesi
2061;Eðitim Fakültesi
2061;Fen-Edebiyat Fakültesi
2061;Güzel Sanatlar Fakültesi
2061;Hukuk Fakültesi
2061;Ýktisadi ve Ýdari Bilimler Fakültesi
2061;Ýletiþim Fakültesi
2061;Mimarlýk Fakültesi
2061;Mühendislik Fakültesi
2061;Saðlýk Bilimleri Fakültesi
2061;Týp Fakültesi
1101;Eðitim Fakültesi
1101;Elektrik-Elektronik Fakültesi
1101;Fen-Edebiyat Fakültesi
1101;Gemi Ýnþaatý ve Denizcilik Fakültesi
1101;Ýktisadi ve Ýdari Bilimler Fakültesi
1101;Ýnþaat Fakültesi
1101;Kimya-Metalurji Fakültesi
1101;Makine Fakültesi
1101;Mimarlýk Fakültesi
1101;Sanat ve Tasarým Fakültesi
1023;Akdaðmadeni Saðlýk Yüksekokulu
1023;Diþ Hekimliði Fakültesi
1023;Eðitim Fakültesi
1023;Fen-Edebiyat Fakültesi
1023;Hukuk Fakültesi
1023;Ýktisadi ve Ýdari Bilimler Fakültesi
1023;Ýlahiyat Fakültesi
1023;Ýletiþim Fakültesi
1023;Mühendislik-Mimarlýk Fakültesi
1023;Saðlýk Bilimleri Fakültesi
1023;Sarýkaya Fizyoterapi ve Rehabilitasyon Yüksekokulu
1023;Týp Fakültesi
1023;Veteriner Fakültesi
1023;Ziraat Fakültesi
2079;Saðlýk Bilimleri Fakültesi
2079;Týp Fakültesi
1103;Denizcilik Fakültesi
1103;Diþ Hekimliði Fakültesi
1103;Eczacýlýk Fakültesi
1103;Ereðli Eðitim Fakültesi
1103;Fen Fakültesi
1103;Ýktisadi ve Ýdari Bilimler Fakültesi
1103;Ýlahiyat Fakültesi
1103;Ýletiþim Fakültesi
1103;Ýnsan ve Toplum Bilimleri Fakültesi
1103;Karadeniz Ereðli Turizm Fakültesi
1103;Mühendislik Fakültesi
1103;Saðlýk Bilimleri Fakültesi
1103;Týp Fakültesi
1103;Uygulamalý Bilimler Yüksekokulu (Devrek)
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
