DEPARTMENT_ID,DEPARTMENT_NAME,LAST_RANK,FIRST_RANK,LAST_SCORE,FIRST_SCORE,SUM_CAPACITY,SUM_ENROLLMENT,FIELD_RATE,GENERAL_ENROLLMENT,SCORE_RANGE,RANK_RANGE,ENROLLMENT_EFFICIENCY
111310949,Metalurji ve Malzeme Mühendisliði,294665.5,205682.75,283.79,321.54,22.25,9.75,0.44,9.75,37.75,88982.75,0.44
111311038,  Harita Mühendisliði,274249.0,201283.0,306.49,336.68,31.0,6.0,0.19,6.0,30.189999999999998,72966.0,0.19
111311038,Harita Mühendisliði,295572.67,166794.0,280.85,335.56,41.33,7.0,0.19,7.0,54.70999999999998,128778.66999999998,0.17
111330405,  Makine Mühendisliði (ÝÖ),276213.0,93302.0,305.81,411.8,82.0,82.0,1.0,82.0,105.99000000000001,182911.0,1.0
111330405,Makine Mühendisliði (ÝÖ),278802.5,189712.5,273.1,310.67,82.0,82.0,1.0,82.0,37.56999999999999,89090.0,1.0
111330405,Makine Mühendisliði(ÝÖ),244451.0,113518.0,277.59,348.18,82.0,82.0,1.0,82.0,70.59000000000003,130933.0,1.0
111330556,  Elektrik-Elektronik Mühendisliði (ÝÖ),180244.0,120002.0,347.61,388.11,72.0,72.0,1.0,72.0,40.5,60242.0,1.0
111330556,Elektrik-Elektronik Mühendisliði (ÝÖ),178215.67,108057.67,329.08,379.0,72.0,72.0,1.0,72.0,49.920000000000016,70158.00000000001,1.0
111330556,Elektrik-Elektronik Mühendisliði(ÝÖ),184130.0,106995.0,302.36,353.99,72.0,72.0,1.0,72.0,51.629999999999995,77135.0,1.0
111330565,  Bilgisayar Mühendisliði (ÝÖ),85613.0,49799.0,419.12,457.85,82.0,82.0,1.0,80.0,38.73000000000002,35814.0,1.0
111330565,Bilgisayar Mühendisliði (ÝÖ),104241.0,68569.0,380.24,414.61,78.67,78.67,1.0,77.67,34.370000000000005,35672.0,1.0
111330565,Bilgisayar Mühendisliði(ÝÖ),153706.0,96512.0,319.05,363.96,72.0,72.0,1.0,72.0,44.90999999999997,57194.0,1.0
111372223,  Yazýlým Mühendisliði,75415.0,55933.0,429.41,450.73,62.0,62.0,1.0,60.0,21.319999999999993,19482.0,1.0
111372223,Yazýlým Mühendisliði,84938.33,47172.33,392.97,432.42,68.67,68.67,1.0,66.67,39.44999999999999,37766.0,1.0
111372230,  Ýç Mimarlýk,319112.0,239141.0,292.13,319.75,41.0,41.0,1.0,40.0,27.620000000000005,79971.0,1.0
111372230,Ýç Mimarlýk,306246.0,242783.0,297.2,316.91,37.0,37.0,1.0,35.0,19.710000000000036,63463.0,1.0
111372251,Yapay Zeka ve Makine Öðrenmesi,123098.0,63410.0,366.29,419.58,42.0,42.0,1.0,40.0,53.289999999999964,59688.0,1.0
111410265,  Ebelik,224643.0,151855.0,325.86,364.8,77.0,77.0,1.0,75.0,38.94,72788.0,1.0
111410265,Ebelik,225781.33,191418.33,306.09,320.72,86.33,85.33,0.99,82.0,14.630000000000052,34363.0,0.99
111410265,Ebelik (Fakülte),221260.0,181055.0,314.5,335.83,72.0,72.0,1.0,70.0,21.329999999999984,40205.0,1.0
111410265,Ebelik(Fakülte),229917.0,205108.0,282.8,292.71,72.0,72.0,1.0,70.0,9.909999999999968,24809.0,1.0
111410274,  Fizyoterapi ve Rehabilitasyon,297896.0,196381.0,298.6,339.09,103.0,103.0,1.0,100.0,40.48999999999995,101515.0,1.0
111410274,Fizyoterapi ve Rehabilitasyon,317694.67,206446.67,277.25,313.98,106.67,105.67,0.99,102.67,36.73000000000002,111247.99999999997,0.99
111410274,Fizyoterapi ve Rehabilitasyon (Fakülte),247729.0,131522.0,302.76,370.75,103.0,103.0,1.0,100.0,67.99000000000001,116207.0,1.0
111410274,Fizyoterapi ve Rehabilitasyon(Fakülte),217964.0,57844.0,287.42,409.05,103.0,103.0,1.0,102.0,121.63,160120.0,1.0
111410283,  Hemþirelik,180614.0,103078.0,347.4,402.69,134.0,134.0,1.0,130.0,55.29000000000002,77536.0,1.0
111410283,Hemþirelik,179576.0,63291.67,326.42,419.44,133.0,131.67,0.99,126.67,93.01999999999998,116284.33,0.99
111410283,Hemþirelik (Fakülte),174819.0,59156.0,339.62,444.72,123.0,123.0,1.0,120.0,105.10000000000002,115663.0,1.0
111410283,Hemþirelik(Fakülte),187914.0,127187.0,300.57,337.16,123.0,123.0,1.0,120.0,36.59000000000003,60727.0,1.0
111410405,Týp,21209.0,8804.33,476.45,503.36,146.5,146.5,1.0,142.5,26.910000000000025,12404.67,1.0
111490170,Diþ Hekimliði,35635.17,26524.17,455.29,467.95,89.33,89.33,1.0,86.67,12.659999999999968,9111.0,1.0
111490202,  Dil ve Konuþma Terapisi,112571.0,44015.0,394.37,464.77,52.0,52.0,1.0,50.0,70.39999999999998,68556.0,1.0
111490202,Dil ve Konuþma Terapisi,119339.0,68213.67,363.85,408.71,55.0,54.67,0.99,51.67,44.85999999999996,51125.33,0.99
111490202,Dil ve Konuþma Terapisi (Fakülte),65084.0,53249.0,437.98,451.5,41.0,41.0,1.0,40.0,13.519999999999982,11835.0,1.0
111490203,  Beslenme ve Diyetetik,267887.0,172979.0,308.75,351.73,52.0,52.0,1.0,50.0,42.98000000000002,94908.0,1.0
111490203,Beslenme ve Diyetetik,276632.33,116953.67,288.93,367.14,46.0,45.67,0.99,44.0,78.20999999999998,159678.66000000003,0.99
111490203,Beslenme ve Diyetetik (Fakülte),211761.0,117580.0,319.15,382.81,41.0,41.0,1.0,40.0,63.660000000000025,94181.0,1.0
111490229,  Adli Bilimler,200632.0,102492.0,337.01,403.22,41.0,41.0,1.0,40.0,66.21000000000004,98140.0,1.0
111490229,Adli Bilimler,217327.67,83278.0,309.49,394.53,41.67,41.33,0.99,40.0,85.03999999999996,134049.67,0.99
111490230,  Adli Bilimler (KKTC Uyruklu),449602.0,449602.0,261.67,261.67,1.0,1.0,1.0,1.0,0.0,0.0,1.0
111490230,Adli Bilimler (KKTC Uyruklu),934021.5,934021.5,220.15,220.15,1.0,1.0,1.0,1.0,0.0,0.0,1.0
111490231,  Bilgisayar Mühendisliði,139659.0,105150.0,373.19,400.82,41.0,41.0,1.0,40.0,27.629999999999995,34509.0,1.0
111490231,Bilgisayar Mühendisliði,155689.67,87610.67,341.53,390.54,56.67,56.67,1.0,56.0,49.01000000000005,68079.00000000001,1.0
111490232,  Ergoterapi,259742.0,205117.0,311.7,334.82,41.0,41.0,1.0,40.0,23.120000000000005,54625.0,1.0
111490232,Ergoterapi,271276.0,173042.33,290.59,330.22,44.0,44.0,1.0,42.0,39.63000000000005,98233.67000000001,1.0
111490233,  Saðlýk Yönetimi,600069.0,340399.0,275.78,311.39,31.0,31.0,1.0,31.0,35.610000000000014,259670.0,1.0
111490233,Saðlýk Yönetimi,587923.67,218629.67,251.31,318.6,31.67,26.0,0.82,25.67,67.29000000000002,369294.0,0.82
111490279,Moleküler Biyoloji ve Genetik,394689.0,136748.5,276.84,368.73,42.0,42.0,1.0,41.0,91.89000000000004,257940.5,1.0
111490286,Sosyal Hizmet,594702.0,185982.0,274.02,337.32,42.0,42.0,1.0,40.0,63.30000000000001,408720.0,1.0
111510497,  Bahçe Bitkileri,543977.0,292925.0,246.81,300.2,41.0,41.0,1.0,41.0,53.389999999999986,251052.0,1.0
111510497,Bahçe Bitkileri,556828.5,255418.75,229.77,298.66,43.5,34.25,0.77,29.25,68.89000000000001,301409.75,0.79
111510628,  Bitki Koruma,433948.0,270070.0,264.64,307.97,41.0,41.0,1.0,41.0,43.33000000000004,163878.0,1.0
111510628,Bitki Koruma,448046.6,212849.0,241.03,312.12,43.0,40.6,0.94,36.6,71.09,235197.59999999998,0.94
111570286,  Bilgisayar Mühendisliði,183421.0,131916.0,345.85,378.78,62.0,62.0,1.0,61.0,32.92999999999995,51505.0,1.0
111570286,Bilgisayar Mühendisliði,230900.5,121558.25,307.06,371.79,71.0,71.0,1.0,63.25,64.73000000000002,109342.25,1.0
111570287,Biyomühendislik,187593.0,121060.0,332.04,379.66,41.0,2.0,0.05,2.0,47.620000000000005,66533.0,0.05
111570288,  Elektrik-Elektronik Mühendisliði,299873.0,227828.0,297.97,324.49,41.0,12.0,0.29,12.0,26.519999999999982,72045.0,0.29
111570288,Elektrik-Elektronik Mühendisliði,295114.33,230355.0,281.19,305.22,44.67,10.67,0.26,10.67,24.03000000000003,64759.330000000016,0.24
111570289,Uluslararasý Ýþletme Yönetimi,980174.0,558386.0,206.03,253.27,41.0,13.0,0.32,13.0,47.24000000000001,421788.0,0.32
111570290,Turizm Ýþletmeciliði (Fakülte),997339.0,831774.0,191.88,223.59,31.0,9.0,0.29,9.0,31.710000000000008,165565.0,0.29
111570301,Muhasebe ve Finans Yönetimi (Fakülte),966765.0,586719.0,209.76,249.62,31.0,31.0,1.0,31.0,39.860000000000014,380046.0,1.0
111570302,Yönetim Biliþim Sistemleri (Fakülte),572758.0,128723.0,251.39,351.6,41.0,41.0,1.0,41.0,100.21000000000004,444035.0,1.0
111570303,Uluslararasý Ticaret ve Finansman (Fakülte),997409.0,350318.0,191.8,287.15,41.0,13.0,0.32,13.0,95.34999999999997,647091.0,0.32
111570304,  Görsel Ýletiþim Tasarýmý,483235.0,103348.0,283.42,352.61,41.0,41.0,1.0,41.0,69.19,379887.0,1.0
111570304,Görsel Ýletiþim Tasarýmý,492437.0,41079.67,254.78,367.7,44.67,44.67,1.0,41.0,112.91999999999999,451357.33,1.0
111570306,  Tarým Ekonomisi,525535.0,123868.0,284.36,368.71,21.0,21.0,1.0,21.0,84.34999999999997,401667.0,1.0
111570306,Tarým Ekonomisi,643639.25,304212.0,250.57,298.59,30.5,30.5,1.0,26.0,48.01999999999998,339427.25,1.0
111570309,Týp,23588.0,17714.8,474.44,484.12,105.8,105.8,1.0,93.0,9.680000000000007,5873.200000000001,1.0
111570310,Ýnþaat Mühendisliði,279533.0,258540.0,290.4,298.37,41.0,2.0,0.05,2.0,7.970000000000027,20993.0,0.05
111570311,  Yazýlým Mühendisliði,127232.0,110614.0,382.35,396.05,62.0,62.0,1.0,60.0,13.699999999999989,16618.0,1.0
111570311,Yazýlým Mühendisliði,165114.75,97514.0,338.71,388.51,69.5,69.5,1.0,61.0,49.80000000000001,67600.75,1.0
111570312,  Beslenme ve Diyetetik,304503.0,165846.0,296.53,355.88,62.0,62.0,1.0,61.0,59.35000000000002,138657.0,1.0
111570312,Beslenme ve Diyetetik,343779.0,175454.67,271.3,333.49,60.33,60.33,1.0,50.67,62.19,168324.33,1.0
111570313,  Hemþirelik,155395.0,79658.0,362.44,425.11,41.0,41.0,1.0,40.0,62.670000000000016,75737.0,1.0
111570313,Hemþirelik,169887.0,136677.33,331.53,351.41,58.33,58.33,1.0,46.67,19.880000000000052,33209.67000000001,1.0
111570314,  Muhasebe ve Finans Yönetimi,1082433.0,446717.0,234.44,294.62,41.0,41.0,1.0,41.0,60.18000000000001,635716.0,1.0
111570314,Muhasebe ve Finans Yönetimi,894172.67,394153.33,233.77,282.23,51.0,38.33,0.69,30.33,48.46000000000001,500019.34,0.75
111570315,  Turizm Ýþletmeciliði,1217785.0,463899.0,224.91,292.23,31.0,31.0,1.0,31.0,67.32000000000002,753886.0,1.0
111570315,Turizm Ýþletmeciliði,997175.67,509775.33,228.67,270.51,47.67,37.67,0.68,29.67,41.84,487400.34,0.79
111570316,  Uluslararasý Ýþletme Yönetimi,1441459.0,704981.0,209.08,265.13,41.0,41.0,1.0,41.0,56.04999999999998,736478.0,1.0
111570316,Uluslararasý Ýþletme Yönetimi,1058416.67,706061.33,217.52,244.87,51.0,37.67,0.67,29.67,27.349999999999994,352355.33999999997,0.74
111570317,  Uluslararasý Ticaret ve Finansman,1181350.0,470582.0,227.44,291.33,41.0,41.0,1.0,41.0,63.889999999999986,710768.0,1.0
111570317,Uluslararasý Ticaret ve Finansman,1012833.0,638858.0,222.95,252.12,51.0,37.67,0.67,29.67,29.170000000000016,373975.0,0.74
111570318,  Yönetim Biliþim Sistemleri,360498.0,182588.0,307.9,348.04,41.0,41.0,1.0,41.0,40.14000000000004,177910.0,1.0
111570318,Yönetim Biliþim Sistemleri,342404.67,173127.33,290.34,325.45,53.33,53.33,1.0,44.0,35.110000000000014,169277.34,1.0
111570322,  Havacýlýk Yönetimi,490000.0,193818.0,288.81,344.64,31.0,31.0,1.0,30.0,55.829999999999984,296182.0,1.0
111570322,Havacýlýk Yönetimi,492349.33,195191.0,270.66,322.6,38.33,38.33,1.0,32.33,51.94,297158.33,1.0
111570336,  Sosyal Hizmet,495046.0,219501.0,288.16,337.49,31.0,31.0,1.0,30.0,49.329999999999984,275545.0,1.0
111570336,Sosyal Hizmet,523684.0,242188.5,281.82,324.15,43.0,43.0,1.0,33.5,42.329999999999984,281495.5,1.0
111570343,Biyomühendislik,275385.0,240307.0,315.26,327.57,39.0,2.0,0.05,2.0,12.310000000000002,35078.0,0.05
111570350,Ýnþaat Mühendisliði,274165.0,274165.0,315.64,315.64,39.0,1.0,0.03,1.0,0.0,0.0,0.03
111570357,Acil Yardým ve Afet Yönetimi,490647.0,284696.0,260.61,304.92,40.0,40.0,1.0,30.0,44.31,205951.0,1.0
111570364,Ebelik,239317.5,228008.5,318.17,322.51,56.0,56.0,1.0,42.5,4.339999999999975,11309.0,1.0
111570371,Egzersiz ve Spor Bilimleri,915435.0,316701.5,245.44,313.26,43.0,43.0,1.0,32.5,67.82,598733.5,1.0
111570378,Mimarlýk,178467.0,178467.0,355.26,355.26,39.0,1.0,0.03,1.0,0.0,0.0,0.03
111570385,"Radyo, Televizyon ve Sinema",883738.0,86500.0,243.69,358.64,40.0,40.0,1.0,31.0,114.94999999999999,797238.0,1.0
111570392,Ýngilizce Mütercim ve Tercümanlýk,50752.0,34829.5,345.21,380.04,40.0,39.0,0.98,31.0,34.83000000000004,15922.5,0.98
111570399,Kültür Varlýklarýný Koruma ve Onarým,1353930.0,286334.5,213.82,319.33,43.0,43.0,1.0,33.5,105.50999999999999,1067595.5,1.0
111570406,Psikoloji,154249.0,96133.5,346.43,368.77,40.0,40.0,1.0,30.0,22.339999999999975,58115.5,1.0
111570413,Siyaset Bilimi ve Kamu Yönetimi,1145918.0,240014.5,228.51,325.85,40.0,40.0,1.0,31.0,97.34000000000003,905903.5,1.0
111570420,Sosyoloji,1100385.5,815867.0,231.72,253.47,36.0,36.0,1.0,28.0,21.75,284518.5,1.0
111570427,Tarih,693151.5,255579.0,263.77,320.67,36.0,36.0,1.0,28.0,56.900000000000034,437572.5,1.0
111570434,Türk Dili ve Edebiyatý,477542.5,163505.5,287.21,342.6,36.0,36.0,1.0,28.0,55.39000000000004,314037.0,1.0
111570441,Yeni Medya ve Ýletiþim,845428.0,149454.0,249.11,343.28,43.0,43.0,1.0,33.5,94.16999999999996,695974.0,1.0
111570448,Biyosistem Mühendisliði,665361.5,377170.5,240.25,280.57,40.0,40.0,1.0,31.0,40.31999999999999,288191.0,1.0
111570455,Su Ürünleri Mühendisliði,866259.5,447078.5,222.96,271.13,40.0,40.0,1.0,31.0,48.16999999999999,419181.0,1.0
111570462,Tarla Bitkileri,703887.0,342586.5,236.61,292.19,40.0,40.0,1.0,31.0,55.579999999999984,361300.5,1.0
111570469,Toprak Bilimi ve Bitki Besleme,785121.0,473615.5,229.49,263.48,40.0,40.0,1.0,31.0,33.99000000000001,311505.5,1.0
111570476,Zootekni,823334.5,623804.0,226.43,246.0,40.0,40.0,1.0,31.0,19.569999999999993,199530.5,1.0
111610016,  Týp,2559.0,181.0,532.19,549.52,267.0,267.0,1.0,260.0,17.329999999999927,2378.0,1.0
111610016,Cerrahpaþa Týp,3212.0,110.0,533.03,552.27,267.0,267.0,1.0,260.0,19.24000000000001,3102.0,1.0
111610016,Týp,2187.75,215.25,519.51,541.26,272.0,272.0,1.0,265.0,21.75,1972.5,1.0
111610025,  Týp (Ýngilizce),716.0,14.0,542.36,555.58,62.0,62.0,1.0,60.0,13.220000000000027,702.0,1.0
111610025,Cerrahpaþa Týp (Ýngilizce),884.0,126.0,543.7,551.77,62.0,62.0,1.0,60.0,8.069999999999936,758.0,1.0
111610025,Týp (Ýngilizce),741.67,37.67,532.66,550.26,57.0,57.33,1.0,55.0,17.600000000000023,704.0,1.01
111610025,Týp(Ýngilizce),313.0,9.0,541.01,553.11,52.0,52.0,1.0,50.0,12.100000000000023,304.0,1.0
111610397,  Almanca Öðretmenliði (Almanca),30505.0,11793.0,381.38,439.9,52.0,52.0,1.0,52.0,58.51999999999998,18712.0,1.0
111610397,Almanca Öðretmenliði (Almanca),49855.75,16079.5,300.76,410.19,52.0,40.25,0.77,40.0,109.43,33776.25,0.77
111610413,  Fen Bilgisi Öðretmenliði,214327.0,102656.0,330.47,403.07,62.0,62.0,1.0,62.0,72.59999999999997,111671.0,1.0
111610413,Fen Bilgisi Öðretmenliði,223064.8,129063.8,305.96,357.01,56.8,56.8,1.0,56.6,51.05000000000001,94000.99999999999,1.0
111610422,  Fransýzca Öðretmenliði (Fransýzca),27106.0,5899.0,390.69,469.54,21.0,21.0,1.0,21.0,78.85000000000002,21207.0,1.0
111610422,Fransýzca Öðretmenliði (Fransýzca),47804.75,23289.75,313.1,386.59,26.0,21.75,0.8,21.75,73.48999999999995,24515.0,0.84
111610431,  Ýlköðretim Matematik Öðretmenliði,81011.0,65554.0,423.77,440.07,62.0,62.0,1.0,60.0,16.30000000000001,15457.0,1.0
111610431,Ýlköðretim Matematik Öðretmenliði,109042.2,63773.0,384.57,418.29,60.0,60.0,1.0,58.4,33.72000000000003,45269.2,1.0
111610449,  Ýngilizce Öðretmenliði (Ýngilizce),9951.0,6338.0,447.73,466.9,62.0,62.0,1.0,60.0,19.16999999999996,3613.0,1.0
111610449,Ýngilizce Öðretmenliði (Ýngilizce),8892.5,4793.75,439.26,464.84,59.5,59.5,1.0,57.5,25.579999999999984,4098.75,1.0
111610449,Ýngilizce Öðretmenliði(Ýngilizce),6619.0,3358.0,439.83,469.39,62.0,62.0,1.0,60.0,29.560000000000002,3261.0,1.0
111610458,  Rehberlik ve Psikolojik Danýþmanlýk,87978.0,27530.0,384.32,419.97,72.0,72.0,1.0,70.0,35.650000000000034,60448.0,1.0
111610458,Rehberlik ve Psikolojik Danýþmanlýk,62746.6,24429.8,373.73,407.52,63.8,63.8,1.0,62.0,33.789999999999964,38316.8,1.0
111610467,  Sýnýf Öðretmenliði,96000.0,13207.0,380.61,437.77,57.0,57.0,1.0,55.0,57.15999999999997,82793.0,1.0
111610467,Sýnýf Öðretmenliði,76282.6,27399.4,364.82,403.8,57.0,57.0,1.0,55.0,38.98000000000002,48883.200000000004,1.0
111610476,  Sosyal Bilgiler Öðretmenliði,60870.0,17899.0,371.13,406.02,62.0,62.0,1.0,62.0,34.889999999999986,42971.0,1.0
111610476,Sosyal Bilgiler Öðretmenliði,45288.4,14052.0,367.26,403.2,56.8,56.8,1.0,56.8,35.94,31236.4,1.0
111610485,  Türkçe Öðretmenliði,23328.0,8101.0,399.22,424.41,57.0,57.0,1.0,55.0,25.189999999999998,15227.0,1.0
111610485,Türkçe Öðretmenliði,13558.0,1891.4,401.65,446.4,56.0,56.0,1.0,54.0,44.75,11666.6,1.0
111610661,  Bilgisayar Mühendisliði,20267.0,7834.0,495.8,517.38,93.0,93.0,1.0,90.0,21.579999999999984,12433.0,1.0
111610661,Bilgisayar Mühendisliði,28689.0,15341.6,460.64,483.26,90.8,90.8,1.0,88.0,22.620000000000005,13347.4,1.0
111610679,  Çevre Mühendisliði,231329.0,158547.0,322.99,360.37,72.0,72.0,1.0,71.0,37.379999999999995,72782.0,1.0
111610679,Çevre Mühendisliði,209816.0,136468.2,310.23,351.18,68.0,68.0,1.0,68.0,40.94999999999999,73347.79999999999,1.0
111610688,  Deniz Ulaþtýrma Ýþletme Mühendisliði,112984.0,78004.0,394.02,426.75,72.0,72.0,1.0,70.0,32.73000000000002,34980.0,1.0
111610688,Deniz Ulaþtýrma Ýþletme Mühendisliði,119759.5,76998.75,359.45,395.99,73.25,73.25,1.0,72.25,36.54000000000002,42760.75,1.0
111610688,Deniz Ulaþtýrma Ýþletme Mühendisliði (Fakülte),139630.0,82264.0,364.26,418.43,72.0,72.0,1.0,72.0,54.170000000000016,57366.0,1.0
111610697,  Elektrik-Elektronik Mühendisliði,54911.0,38098.0,451.94,471.92,82.0,82.0,1.0,80.0,19.980000000000018,16813.0,1.0
111610697,Elektrik-Elektronik Mühendisliði,52311.6,34155.4,429.78,452.93,82.0,82.0,1.0,80.0,23.150000000000034,18156.199999999997,1.0
111610704,  Endüstri Mühendisliði,46297.0,26073.0,461.95,487.54,72.0,72.0,1.0,70.0,25.590000000000032,20224.0,1.0
111610704,Endüstri Mühendisliði,47378.0,29100.0,435.58,460.2,73.0,73.0,1.0,71.0,24.620000000000005,18278.0,1.0
111610713,  Ýnþaat Mühendisliði,155095.0,98166.0,362.62,407.23,82.0,82.0,1.0,80.0,44.610000000000014,56929.0,1.0
111610713,Ýnþaat Mühendisliði,145112.0,69571.4,344.85,411.14,78.0,78.0,1.0,76.4,66.28999999999996,75540.6,1.0
111610722,  Jeofizik Mühendisliði,299297.0,145117.0,298.17,369.32,21.0,6.0,0.29,6.0,71.14999999999998,154180.0,0.29
111610722,Jeofizik Mühendisliði,290184.25,108055.75,285.13,380.95,22.25,15.25,0.67,15.25,95.82,182128.5,0.69
111610731,  Jeoloji Mühendisliði,298456.0,77861.0,298.42,426.91,31.0,15.0,0.48,15.0,128.49,220595.0,0.48
111610731,Jeoloji Mühendisliði,282285.0,170378.0,287.52,336.62,31.0,22.0,0.71,22.0,49.10000000000002,111907.0,0.71
111610749,  Kimya,178324.0,106220.0,348.64,399.87,72.0,72.0,1.0,70.0,51.23000000000002,72104.0,1.0
111610749,Kimya,192481.6,96489.8,319.62,382.73,68.4,68.0,0.99,66.4,63.110000000000014,95991.8,0.99
111610758,  Kimya Mühendisliði,83959.0,9346.0,420.77,514.24,72.0,72.0,1.0,70.0,93.47000000000003,74613.0,1.0
111610758,Kimya Mühendisliði,85786.8,54483.8,392.59,427.03,68.0,68.0,1.0,66.0,34.44,31303.0,1.0
111610767,  Maden Mühendisliði,296156.0,43605.0,299.16,465.31,41.0,26.0,0.63,26.0,166.14999999999998,252551.0,0.63
111610767,Maden Mühendisliði,291559.5,130603.0,284.58,366.02,41.0,33.25,0.81,33.25,81.44,160956.5,0.81
111610776,  Makine Mühendisliði,68881.0,49415.0,436.4,458.29,82.0,82.0,1.0,80.0,21.890000000000043,19466.0,1.0
111610776,Makine Mühendisliði,63904.4,44554.2,416.46,439.6,83.2,83.2,1.0,81.0,23.140000000000043,19350.200000000004,1.0
111610785,  Metalurji ve Malzeme Mühendisliði,107319.0,79409.0,398.91,425.35,72.0,72.0,1.0,70.0,26.439999999999998,27910.0,1.0
111610785,Metalurji ve Malzeme Mühendisliði,115636.2,82163.4,365.96,396.21,73.0,73.0,1.0,71.4,30.25,33472.8,1.0
111610794,  Orman Endüstrisi Mühendisliði,361695.0,66607.0,280.54,438.85,72.0,72.0,1.0,71.0,158.31,295088.0,1.0
111610794,Orman Endüstrisi Mühendisliði,377307.2,205856.2,258.46,312.76,73.4,73.0,0.99,72.4,54.30000000000001,171451.0,0.99
111610801,  Orman Mühendisliði,321037.0,158218.0,291.56,360.58,82.0,82.0,1.0,82.0,69.01999999999998,162819.0,1.0
111610801,Orman Mühendisliði,330095.8,144086.4,269.98,345.57,78.4,78.2,1.0,77.2,75.58999999999997,186009.4,1.0
111610819,  Peyzaj Mimarlýðý,278254.0,163280.0,305.14,357.42,72.0,72.0,1.0,70.0,52.28000000000003,114974.0,1.0
111610819,Peyzaj Mimarlýðý,277109.6,151163.8,284.96,341.57,73.4,73.4,1.0,71.2,56.610000000000014,125945.79999999999,1.0
111610864,Veterinerlik,72658.5,28897.17,411.14,466.2,125.33,125.33,1.0,121.67,55.06,43761.33,1.0
111610952,  Bilgisayar ve Öðretim Teknolojileri Öðretmenliði,243850.0,197674.0,317.85,338.43,31.0,31.0,1.0,31.0,20.579999999999984,46176.0,1.0
111610952,Bilgisayar ve Öðretim Teknolojileri Öðretmenliði,248685.0,133917.25,299.09,363.95,37.5,37.5,1.0,37.5,64.86000000000001,114767.75,1.0
111611129,  Ebelik,188995.0,72349.0,342.89,432.61,93.0,93.0,1.0,90.0,89.72000000000003,116646.0,1.0
111611129,Ebelik,193186.0,89381.33,319.95,388.76,92.0,92.0,1.0,88.33,68.81,103804.67,1.0
111611129,Ebelik (Fakülte),177660.0,79383.0,337.88,421.61,82.0,82.0,1.0,80.0,83.73000000000002,98277.0,1.0
111611129,Ebelik(Fakülte),188857.0,94245.0,300.1,366.14,82.0,82.0,1.0,80.0,66.03999999999996,94612.0,1.0
111611138,  Fizyoterapi ve Rehabilitasyon,142372.0,71925.0,371.22,433.08,72.0,72.0,1.0,70.0,61.85999999999996,70447.0,1.0
111611138,Fizyoterapi ve Rehabilitasyon,156859.0,68729.0,339.02,408.54,77.67,77.67,1.0,75.0,69.52000000000004,88130.0,1.0
111611138,Fizyoterapi ve Rehabilitasyon (Fakülte),99135.0,52994.0,400.58,451.8,82.0,82.0,1.0,80.0,51.22000000000003,46141.0,1.0
111611138,Fizyoterapi ve Rehabilitasyon(Fakülte),78526.0,45693.0,383.21,426.04,82.0,82.0,1.0,80.0,42.83000000000004,32833.0,1.0
111611165,  Odyoloji,218446.0,114827.0,328.61,392.42,62.0,62.0,1.0,60.0,63.81,103619.0,1.0
111611165,Odyoloji,241543.33,135153.67,300.16,353.67,59.0,59.0,1.0,58.0,53.50999999999999,106389.65999999997,1.0
111611165,Odyoloji (Fakülte),105864.0,41062.0,393.79,465.85,72.0,72.0,1.0,70.0,72.06,64802.0,1.0
111611165,Odyoloji(Fakülte),83158.0,37126.0,377.92,438.84,72.0,72.0,1.0,70.0,60.91999999999996,46032.0,1.0
111611192,  Hemþirelik,98136.0,48757.0,407.24,459.11,216.0,216.0,1.0,210.0,51.870000000000005,49379.0,1.0
111611192,Hemþirelik,101480.33,45582.0,377.6,435.06,218.0,218.0,1.0,210.0,57.45999999999998,55898.33,1.0
111611192,Hemþirelik (Fakülte),94382.0,40998.0,405.46,465.92,216.0,216.0,1.0,210.0,60.460000000000036,53384.0,1.0
111611192,Hemþirelik(Fakülte),98830.0,31964.0,361.63,447.2,226.0,226.0,1.0,220.0,85.57,66866.0,1.0
111611217,  Sosyal Hizmet,305099.0,162379.0,318.06,354.61,72.0,72.0,1.0,70.0,36.55000000000001,142720.0,1.0
111611217,Sosyal Hizmet,298696.33,146199.33,297.14,333.48,74.33,74.33,1.0,72.67,36.34000000000003,152497.00000000003,1.0
111611217,Sosyal Hizmet (Fakülte),199331.0,107849.0,325.6,360.66,72.0,72.0,1.0,71.0,35.06,91482.0,1.0
111611217,Sosyal Hizmet(Fakülte),175319.0,91380.0,317.48,352.5,72.0,72.0,1.0,70.0,35.01999999999998,83939.0,1.0
111611226,  Saðlýk Yönetimi,285291.0,55415.0,322.08,401.24,72.0,72.0,1.0,70.0,79.16000000000003,229876.0,1.0
111611226,Saðlýk Yönetimi,273711.33,131650.67,301.29,340.15,74.33,74.33,1.0,72.33,38.85999999999996,142060.66,1.0
111611226,Saðlýk Yönetimi (Fakülte),237806.0,100752.0,313.97,363.92,72.0,72.0,1.0,70.0,49.94999999999999,137054.0,1.0
111611226,Saðlýk Yönetimi(Fakülte),220051.0,65470.0,304.04,367.59,72.0,72.0,1.0,70.0,63.549999999999955,154581.0,1.0
111611474,  Gerontoloji,549738.0,172493.0,246.04,352.01,72.0,72.0,1.0,71.0,105.97,377245.0,1.0
111611474,Gerontoloji,397026.75,192191.0,253.27,324.47,73.75,65.75,0.89,64.75,71.20000000000002,204835.75,0.89
