FACULTY_NAME,DEPARTMENT_ID,DEPARTMENT_NAME,LAST_RANK,FIRST_RANK,FIELD_RATE,SUM_ENROLLMENT,SUM_CAPACITY
Saðlýk Bilimleri Fakültesi,200950583,Odyoloji(Fakülte)(%75 Ýndirimli),181499.0,110795.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,200950631,Fizyoterapi ve Rehabilitasyon (%25 Ýndirimli),385583.0,157648.0,0.11,6.0,55.0
Saðlýk Bilimleri Fakültesi,200950633,Hemþirelik (%25 Ýndirimli),377393.0,243395.0,0.36,18.0,50.0
Saðlýk Bilimleri Fakültesi,200950638,Beslenme ve Diyetetik (%25 Ýndirimli),381300.0,123736.0,0.2,11.0,55.0
Saðlýk Bilimleri Fakültesi,200950750,Beslenme ve Diyetetik (Ücretli),537620.5,368074.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,200950757,Fizyoterapi ve Rehabilitasyon (Ücretli),824346.0,415395.5,1.0,6.5,6.5
Saðlýk Bilimleri Fakültesi,200950764,Hemþirelik (Ücretli),291377.0,265425.0,1.0,5.5,5.5
Saðlýk Bilimleri Fakültesi,200950771,Odyoloji (Ücretli),1117897.0,607144.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,200950778,Saðlýk Yönetimi (Ücretli),1608284.0,1142914.0,1.0,5.0,5.0
Saðlýk Bilimleri Fakültesi,201610893,Beslenme ve Diyetetik (Fakülte) (Ücretli),459736.0,309247.0,1.0,15.0,15.0
Saðlýk Bilimleri Fakültesi,201610893,Beslenme ve Diyetetik (Ücretli),338533.0,338533.0,0.07,1.0,15.0
Saðlýk Bilimleri Fakültesi,201610909,  Beslenme ve Diyetetik (Burslu),240891.0,130806.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,201610909,Beslenme ve Diyetetik (Burslu),209138.0,139443.67,0.92,8.33,9.0
Saðlýk Bilimleri Fakültesi,201610909,Beslenme ve Diyetetik (Fakülte) (Burslu),152211.0,75796.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,201610909,Beslenme ve Diyetetik(Fakülte)(Burslu),89694.0,63768.0,1.0,6.0,6.0
Saðlýk Bilimleri Fakültesi,201610918,  Beslenme ve Diyetetik (%50 Ýndirimli),386595.0,244371.0,1.0,40.0,40.0
Saðlýk Bilimleri Fakültesi,201610918,Beslenme ve Diyetetik (%50 Ýndirimli),431576.33,231397.67,1.0,33.33,33.33
Saðlýk Bilimleri Fakültesi,201610918,Beslenme ve Diyetetik (Fakülte) (%50 Ýndirimli),308796.0,158231.0,1.0,35.0,35.0
Saðlýk Bilimleri Fakültesi,201610918,Beslenme ve Diyetetik(Fakülte)(%50 Ýndirimli),252982.0,115274.0,1.0,14.0,14.0
Saðlýk Bilimleri Fakültesi,201610927,Beslenme ve Diyetetik(Fakülte)(%25 Ýndirimli),393383.0,253206.0,1.0,20.0,20.0
Saðlýk Bilimleri Fakültesi,201610936,Fizyoterapi ve Rehabilitasyon (Fakülte) (Ücretli),456973.0,353483.0,1.0,15.0,15.0
Saðlýk Bilimleri Fakültesi,201610936,Fizyoterapi ve Rehabilitasyon (Ücretli),317789.0,317789.0,0.07,1.0,15.0
Saðlýk Bilimleri Fakültesi,201610945,  Fizyoterapi ve Rehabilitasyon (Burslu),244873.0,229988.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,201610945,Fizyoterapi ve Rehabilitasyon (Burslu),268515.67,158454.0,0.96,9.0,9.33
Saðlýk Bilimleri Fakültesi,201610945,Fizyoterapi ve Rehabilitasyon (Fakülte) (Burslu),185414.0,87613.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,201610945,Fizyoterapi ve Rehabilitasyon(Fakülte)(Burslu),139680.0,97580.0,1.0,6.0,6.0
Saðlýk Bilimleri Fakültesi,201610954,  Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),401556.0,268711.0,1.0,30.0,30.0
Saðlýk Bilimleri Fakültesi,201610954,Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),443807.67,292331.67,0.93,28.67,31.0
Saðlýk Bilimleri Fakültesi,201610954,Fizyoterapi ve Rehabilitasyon (Fakülte) (%50 Ýndirimli),360639.0,203717.0,1.0,35.0,35.0
Saðlýk Bilimleri Fakültesi,201610954,Fizyoterapi ve Rehabilitasyon(Fakülte)(%50 Ýndirimli),323653.0,153232.0,1.0,20.0,20.0
Saðlýk Bilimleri Fakültesi,201610963,Fizyoterapi ve Rehabilitasyon(Fakülte)(%25 Ýndirimli),439724.0,268410.0,1.0,17.0,17.0
Saðlýk Bilimleri Fakültesi,201610972,  Hemþirelik (Ücretli),345180.0,216988.0,1.0,70.0,70.0
Saðlýk Bilimleri Fakültesi,201610972,Hemþirelik (Fakülte) (Ücretli),343651.0,237597.0,1.0,62.0,62.0
Saðlýk Bilimleri Fakültesi,201610972,Hemþirelik (Ücretli),392869.67,219284.0,1.0,73.67,73.67
Saðlýk Bilimleri Fakültesi,201610972,Hemþirelik(Fakülte)(Ücretli),396280.0,280390.0,1.0,40.0,40.0
Saðlýk Bilimleri Fakültesi,201610981,  Hemþirelik (Burslu),156734.0,86633.0,1.0,17.0,17.0
Saðlýk Bilimleri Fakültesi,201610981,Hemþirelik (Burslu),159653.67,99757.67,1.0,17.67,17.67
Saðlýk Bilimleri Fakültesi,201610981,Hemþirelik (Fakülte) (Burslu),164720.0,97397.0,1.0,14.0,14.0
Saðlýk Bilimleri Fakültesi,201610981,Hemþirelik(Fakülte)(Burslu),164671.0,67927.0,1.0,8.0,8.0
Saðlýk Bilimleri Fakültesi,201610999,  Hemþirelik (%50 Ýndirimli),215805.0,157828.0,1.0,23.0,23.0
Saðlýk Bilimleri Fakültesi,201610999,Hemþirelik (%50 Ýndirimli),219035.67,170275.67,1.0,22.67,22.67
Saðlýk Bilimleri Fakültesi,201610999,Hemþirelik (Fakülte) (%50 Ýndirimli),208233.0,179984.0,1.0,14.0,14.0
Saðlýk Bilimleri Fakültesi,201610999,Hemþirelik(Fakülte)(%50 Ýndirimli),230278.0,178779.0,1.0,17.0,17.0
Saðlýk Bilimleri Fakültesi,201611007,Hemþirelik(Fakülte)(%25 Ýndirimli),275062.0,231975.0,1.0,15.0,15.0
Saðlýk Bilimleri Fakültesi,201650339,Beslenme ve Diyetetik (Ücretli),627221.0,397530.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,201650346,Fizyoterapi ve Rehabilitasyon (Ücretli),742005.0,464946.0,1.0,13.0,13.0
Saðlýk Bilimleri Fakültesi,201710741,  Çocuk Geliþimi (Burslu),288939.0,270884.0,1.0,4.0,4.0
Saðlýk Bilimleri Fakültesi,201710741,Çocuk Geliþimi (Burslu),279263.0,229754.33,0.9,5.67,6.33
Saðlýk Bilimleri Fakültesi,201710741,Çocuk Geliþimi (Fakülte) (Burslu),225195.0,195358.0,1.0,5.0,5.0
Saðlýk Bilimleri Fakültesi,201710741,Çocuk Geliþimi(Fakülte)(Burslu),199279.0,198136.0,1.0,3.0,3.0
Saðlýk Bilimleri Fakültesi,201710777,  Çocuk Geliþimi (%50 Ýndirimli),872452.0,419360.0,1.0,25.0,25.0
Saðlýk Bilimleri Fakültesi,201710777,Çocuk Geliþimi (%50 Ýndirimli),976091.67,412147.33,0.73,21.67,28.33
Saðlýk Bilimleri Fakültesi,201710777,Çocuk Geliþimi (Fakülte) (%50 Ýndirimli),972598.0,646655.0,1.0,25.0,25.0
Saðlýk Bilimleri Fakültesi,201790178,  Beslenme ve Diyetetik (Burslu),205483.0,175228.0,1.0,6.0,6.0
Saðlýk Bilimleri Fakültesi,201790178,Beslenme ve Diyetetik (Burslu),212382.33,178277.0,0.87,6.0,7.0
Saðlýk Bilimleri Fakültesi,201790178,Beslenme ve Diyetetik (Fakülte) (Burslu),144622.0,123561.0,1.0,5.0,5.0
Saðlýk Bilimleri Fakültesi,201790178,Beslenme ve Diyetetik(Fakülte)(Burslu),115420.0,100449.0,1.0,4.0,4.0
Saðlýk Bilimleri Fakültesi,201790179,  Beslenme ve Diyetetik (%50 Ýndirimli),438237.0,252585.0,1.0,32.0,32.0
Saðlýk Bilimleri Fakültesi,201790179,Beslenme ve Diyetetik (%50 Ýndirimli),753487.67,284412.33,0.92,32.33,35.0
Saðlýk Bilimleri Fakültesi,201790179,Beslenme ve Diyetetik (Fakülte) (%50 Ýndirimli),473524.0,264502.0,1.0,27.0,27.0
Saðlýk Bilimleri Fakültesi,201790179,Beslenme ve Diyetetik(Fakülte)(%50 Ýndirimli),335823.0,171058.0,1.0,12.0,12.0
Saðlýk Bilimleri Fakültesi,201790181,  Beslenme ve Diyetetik (Ücretli),631973.0,508962.0,1.0,2.0,2.0
Saðlýk Bilimleri Fakültesi,201790181,Beslenme ve Diyetetik (Fakülte) (Ücretli),499128.0,425379.0,1.0,2.0,2.0
Saðlýk Bilimleri Fakültesi,201790181,Beslenme ve Diyetetik (Ücretli),958086.0,614164.5,1.0,3.0,3.0
Saðlýk Bilimleri Fakültesi,201790182,  Fizyoterapi ve Rehabilitasyon (Burslu),227124.0,202155.0,1.0,4.0,4.0
Saðlýk Bilimleri Fakültesi,201790182,Fizyoterapi ve Rehabilitasyon (Burslu),267340.0,197860.67,0.86,6.0,7.0
Saðlýk Bilimleri Fakültesi,201790182,Fizyoterapi ve Rehabilitasyon (Fakülte) (Burslu),179957.0,109962.0,1.0,6.0,6.0
Saðlýk Bilimleri Fakültesi,201790182,Fizyoterapi ve Rehabilitasyon(Fakülte)(Burslu),125370.0,117414.0,1.0,4.0,4.0
Saðlýk Bilimleri Fakültesi,201790183,  Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),508583.0,307128.0,1.0,25.0,25.0
Saðlýk Bilimleri Fakültesi,201790183,Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),485210.0,341385.5,0.56,17.5,32.5
Saðlýk Bilimleri Fakültesi,201790183,Fizyoterapi ve Rehabilitasyon (Fakülte) (%50 Ýndirimli),542720.0,364791.0,1.0,32.0,32.0
Saðlýk Bilimleri Fakültesi,201790183,Fizyoterapi ve Rehabilitasyon(Fakülte)(%50 Ýndirimli),458213.0,331513.0,1.0,22.0,22.0
Saðlýk Bilimleri Fakültesi,201790185,Fizyoterapi ve Rehabilitasyon (Fakülte) (Ücretli),555364.0,484166.0,1.0,2.0,2.0
Saðlýk Bilimleri Fakültesi,201790220,  Hemþirelik (Burslu),157779.0,128473.0,1.0,5.0,5.0
Saðlýk Bilimleri Fakültesi,201790220,Hemþirelik (Burslu),168853.33,155386.33,0.9,5.67,6.33
Saðlýk Bilimleri Fakültesi,201790220,Hemþirelik (Fakülte) (Burslu),170178.0,147424.0,1.0,15.0,15.0
Saðlýk Bilimleri Fakültesi,201790220,Hemþirelik(Fakülte)(Burslu),192648.0,157116.0,1.0,15.0,15.0
Saðlýk Bilimleri Fakültesi,201790234,Çocuk Geliþimi(Fakülte)(%75 Ýndirimli),376978.0,209011.0,1.0,12.0,12.0
Saðlýk Bilimleri Fakültesi,201790235,Fizyoterapi ve Rehabilitasyon(Fakülte)(%75 Ýndirimli),285945.0,141606.0,1.0,12.0,12.0
Saðlýk Bilimleri Fakültesi,201790262,  Hemþirelik (%50 Ýndirimli),331646.0,181215.0,1.0,22.0,22.0
Saðlýk Bilimleri Fakültesi,201790262,Hemþirelik (%50 Ýndirimli),375603.67,247704.0,1.0,29.0,29.0
Saðlýk Bilimleri Fakültesi,201790348,  Hemþirelik (Ücretli),521622.0,468763.0,1.0,3.0,3.0
Saðlýk Bilimleri Fakültesi,201790348,Hemþirelik (Ücretli),704052.5,428375.0,1.0,3.0,3.0
Saðlýk Bilimleri Fakültesi,201790411,Çocuk Geliþimi (Ücretli),1094962.0,876372.0,1.0,2.0,2.0
Saðlýk Bilimleri Fakültesi,201790418,Fizyoterapi ve Rehabilitasyon (Ücretli),1006359.0,692799.0,1.0,3.0,3.0
Saðlýk Bilimleri Fakültesi,201910306,  Hemþirelik (Burslu),152335.0,133406.0,1.0,14.0,14.0
Saðlýk Bilimleri Fakültesi,201910306,Hemþirelik (Burslu),149388.33,135046.33,0.93,13.0,14.0
Saðlýk Bilimleri Fakültesi,201910306,Hemþirelik (Fakülte) (Burslu),140009.0,126418.0,1.0,14.0,14.0
Saðlýk Bilimleri Fakültesi,201910324,  Beslenme ve Diyetetik (Burslu),152508.0,114778.0,1.0,12.0,12.0
Saðlýk Bilimleri Fakültesi,201910324,Beslenme ve Diyetetik (Burslu),163235.33,130933.0,0.9,11.33,12.67
Saðlýk Bilimleri Fakültesi,201910324,Beslenme ve Diyetetik (Fakülte) (Burslu),123706.0,99841.0,1.0,12.0,12.0
Saðlýk Bilimleri Fakültesi,201910333,  Beslenme ve Diyetetik (%50 Ýndirimli),402241.0,217924.0,1.0,68.0,68.0
Saðlýk Bilimleri Fakültesi,201910333,Beslenme ve Diyetetik (%50 Ýndirimli),501894.0,226928.5,1.0,68.0,68.0
Saðlýk Bilimleri Fakültesi,201910333,Beslenme ve Diyetetik (Fakülte) (%50 Ýndirimli),380527.0,148636.0,1.0,68.0,68.0
Saðlýk Bilimleri Fakültesi,201910351,  Ebelik (Burslu),220595.0,173641.0,1.0,8.0,8.0
Saðlýk Bilimleri Fakültesi,201910351,Ebelik (Burslu),217467.0,143493.33,0.95,10.67,11.33
Saðlýk Bilimleri Fakültesi,201910351,Ebelik (Fakülte) (Burslu),205038.0,180737.0,1.0,8.0,8.0
Saðlýk Bilimleri Fakültesi,201910369,  Ebelik (%50 Ýndirimli),488325.0,299392.0,1.0,47.0,47.0
Saðlýk Bilimleri Fakültesi,201910369,Ebelik (%50 Ýndirimli),433960.5,304686.5,1.0,55.5,55.5
Saðlýk Bilimleri Fakültesi,201910369,Ebelik (Fakülte) (%50 Ýndirimli),386003.0,252823.0,1.0,47.0,47.0
Saðlýk Bilimleri Fakültesi,201910387,  Fizyoterapi ve Rehabilitasyon (Burslu),194694.0,169691.0,1.0,6.0,6.0
Saðlýk Bilimleri Fakültesi,201910387,Fizyoterapi ve Rehabilitasyon (Burslu),223485.67,176432.67,0.92,8.0,8.67
Saðlýk Bilimleri Fakültesi,201910387,Fizyoterapi ve Rehabilitasyon (Fakülte) (Burslu),173303.0,144064.0,1.0,9.0,9.0
Saðlýk Bilimleri Fakültesi,201910396,  Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),497455.0,240321.0,1.0,34.0,34.0
Saðlýk Bilimleri Fakültesi,201910396,Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),560926.5,265811.5,0.61,27.0,47.0
Saðlýk Bilimleri Fakültesi,201910396,Fizyoterapi ve Rehabilitasyon (Fakülte) (%50 Ýndirimli),416031.0,234678.0,1.0,51.0,51.0
Saðlýk Bilimleri Fakültesi,201910757,  Hemþirelik (%50 Ýndirimli),353853.0,241853.0,1.0,76.0,76.0
Saðlýk Bilimleri Fakültesi,201910757,Hemþirelik (%50 Ýndirimli),335334.5,228076.0,1.0,75.0,75.0
Saðlýk Bilimleri Fakültesi,201910757,Hemþirelik (Fakülte) (%50 Ýndirimli),335610.0,231758.0,1.0,76.0,76.0
Saðlýk Bilimleri Fakültesi,201990487,  Fizyoterapi ve Rehabilitasyon (Ýngilizce) (Burslu),188923.0,125008.0,1.0,6.0,6.0
Saðlýk Bilimleri Fakültesi,201990487,Fizyoterapi ve Rehabilitasyon (Fakülte) (Ýngilizce) (Burslu),164459.0,114999.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,201990487,Fizyoterapi ve Rehabilitasyon (Ýngilizce) (Burslu),218129.0,157530.67,0.88,8.0,9.0
Saðlýk Bilimleri Fakültesi,201990505,  Beslenme ve Diyetetik (Ýngilizce) (Burslu),132020.0,103545.0,1.0,9.0,9.0
Saðlýk Bilimleri Fakültesi,201990505,Beslenme ve Diyetetik (Fakülte) (Ýngilizce) (Burslu),127202.0,89941.0,1.0,9.0,9.0
Saðlýk Bilimleri Fakültesi,201990505,Beslenme ve Diyetetik (Ýngilizce) (Burslu),155266.67,109837.67,0.94,10.0,10.67
Saðlýk Bilimleri Fakültesi,201990506,  Beslenme ve Diyetetik (Ýngilizce) (%50 Ýndirimli),429367.0,185161.0,1.0,51.0,51.0
Saðlýk Bilimleri Fakültesi,201990506,Beslenme ve Diyetetik (Fakülte) (Ýngilizce) (%50 Ýndirimli),477015.0,178840.0,1.0,51.0,51.0
Saðlýk Bilimleri Fakültesi,201990506,Beslenme ve Diyetetik (Ýngilizce) (%50 Ýndirimli),833539.5,217800.5,0.75,42.0,55.5
Saðlýk Bilimleri Fakültesi,201990515,  Hemþirelik (Ýngilizce) (Burslu),168524.0,132255.0,1.0,9.0,9.0
Saðlýk Bilimleri Fakültesi,201990515,Hemþirelik (Fakülte) (Ýngilizce) (Burslu),164208.0,142176.0,1.0,9.0,9.0
Saðlýk Bilimleri Fakültesi,201990515,Hemþirelik (Ýngilizce) (Burslu),158858.0,142311.0,0.94,10.0,10.67
Saðlýk Bilimleri Fakültesi,201990516,  Hemþirelik (Ýngilizce) (%50 Ýndirimli),470142.0,291065.0,1.0,51.0,51.0
Saðlýk Bilimleri Fakültesi,201990516,Hemþirelik (Fakülte) (Ýngilizce) (%50 Ýndirimli),499193.0,305674.0,1.0,51.0,51.0
Saðlýk Bilimleri Fakültesi,201990516,Hemþirelik (Ýngilizce) (%50 Ýndirimli),429611.0,282854.5,0.7,40.0,55.5
Saðlýk Bilimleri Fakültesi,201990538,  Fizyoterapi ve Rehabilitasyon (Ýngilizce) (%50 Ýndirimli),565288.0,288213.0,1.0,34.0,34.0
Saðlýk Bilimleri Fakültesi,201990538,Fizyoterapi ve Rehabilitasyon (Ýngilizce) (%50 Ýndirimli),639115.0,333286.0,1.0,43.0,43.0
Saðlýk Bilimleri Fakültesi,201990937,Beslenme ve Diyetetik (Ücretli),1295086.0,844240.0,1.0,15.0,15.0
Saðlýk Bilimleri Fakültesi,201990944,Beslenme ve Diyetetik (%25 Ýndirimli),835081.0,212039.0,1.0,53.0,53.0
Saðlýk Bilimleri Fakültesi,201990958,Beslenme ve Diyetetik (Ýngilizce) (%25 Ýndirimli),1188067.0,286989.0,1.0,44.0,44.0
Saðlýk Bilimleri Fakültesi,201990965,Ebelik (Ücretli),1018092.0,750946.0,1.0,16.0,16.0
Saðlýk Bilimleri Fakültesi,201990972,Ebelik (%25 Ýndirimli),807543.0,364080.0,1.0,53.0,53.0
Saðlýk Bilimleri Fakültesi,201990986,Fizyoterapi ve Rehabilitasyon (%25 Ýndirimli),910973.0,309268.0,1.0,36.0,36.0
Saðlýk Bilimleri Fakültesi,201991007,Hemþirelik (Ücretli),887492.0,604814.0,1.0,18.0,18.0
Saðlýk Bilimleri Fakültesi,201991014,Hemþirelik (%25 Ýndirimli),560265.0,250882.0,1.0,64.0,64.0
Saðlýk Bilimleri Fakültesi,201991021,Hemþirelik (Ýngilizce) (Ücretli),1138605.0,951827.0,1.0,14.0,14.0
Saðlýk Bilimleri Fakültesi,201991028,Hemþirelik (Ýngilizce) (%25 Ýndirimli),1011561.0,334554.0,1.0,45.0,45.0
Saðlýk Bilimleri Fakültesi,202390227,  Hemþirelik (Ücretli),503962.0,329927.0,1.0,7.0,7.0
Saðlýk Bilimleri Fakültesi,202390227,Hemþirelik (Ücretli),632895.67,499445.67,0.78,19.0,21.0
Saðlýk Bilimleri Fakültesi,202390237,  Beslenme ve Diyetetik (Burslu),185914.0,170715.0,1.0,6.0,6.0
Saðlýk Bilimleri Fakültesi,202390237,Beslenme ve Diyetetik (Burslu),218760.67,191041.33,0.9,7.0,7.67
Saðlýk Bilimleri Fakültesi,202390238,  Beslenme ve Diyetetik (%50 Ýndirimli),474156.0,240214.0,1.0,24.0,24.0
Saðlýk Bilimleri Fakültesi,202390238,Beslenme ve Diyetetik (%50 Ýndirimli),903508.67,370407.0,0.63,19.67,36.67
Saðlýk Bilimleri Fakültesi,202390239,  Çocuk Geliþimi (Burslu),296399.0,221201.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,202390239,Çocuk Geliþimi (Burslu),270074.0,248020.67,0.91,7.33,8.0
Saðlýk Bilimleri Fakültesi,202390240,  Çocuk Geliþimi (%50 Ýndirimli),872000.0,392039.0,1.0,30.0,30.0
Saðlýk Bilimleri Fakültesi,202390240,Çocuk Geliþimi (%50 Ýndirimli),1264589.0,707672.67,0.61,18.33,34.33
Saðlýk Bilimleri Fakültesi,202390241,  Fizyoterapi ve Rehabilitasyon (Burslu),224242.0,198210.0,1.0,6.0,6.0
Saðlýk Bilimleri Fakültesi,202390241,Fizyoterapi ve Rehabilitasyon (Burslu),266463.0,212956.0,0.91,6.67,7.33
Saðlýk Bilimleri Fakültesi,202390242,  Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),556572.0,319766.0,1.0,24.0,24.0
Saðlýk Bilimleri Fakültesi,202390242,Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),942323.33,507380.33,0.71,22.33,30.67
Saðlýk Bilimleri Fakültesi,202390243,  Hemþirelik (Burslu),178138.0,147001.0,1.0,12.0,12.0
Saðlýk Bilimleri Fakültesi,202390243,Hemþirelik (Burslu),173780.33,147163.33,0.95,12.0,12.67
Saðlýk Bilimleri Fakültesi,202390244,  Hemþirelik (%50 Ýndirimli),302675.0,194881.0,1.0,56.0,56.0
Saðlýk Bilimleri Fakültesi,202390244,Hemþirelik (%50 Ýndirimli),307013.0,226225.0,1.0,46.0,46.0
Saðlýk Bilimleri Fakültesi,202390245,  Saðlýk Yönetimi (Burslu),407711.0,347708.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,202390245,Saðlýk Yönetimi (Burslu),383852.0,330983.67,0.89,5.0,5.67
Saðlýk Bilimleri Fakültesi,202390246,  Saðlýk Yönetimi (%50 Ýndirimli),1053008.0,840454.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,202390246,Saðlýk Yönetimi (%50 Ýndirimli),1766353.0,1034471.0,0.32,8.0,25.0
Saðlýk Bilimleri Fakültesi,202390247,  Sosyal Hizmet (Burslu),428687.0,351485.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,202390247,Sosyal Hizmet (Burslu),391615.67,378170.67,0.81,3.67,4.67
Saðlýk Bilimleri Fakültesi,202390248,  Sosyal Hizmet (%50 Ýndirimli),1265535.0,702469.0,1.0,10.0,10.0
Saðlýk Bilimleri Fakültesi,202390248,Sosyal Hizmet (%50 Ýndirimli),1127790.5,758614.0,0.16,4.0,24.0
Saðlýk Bilimleri Fakültesi,202390766,Beslenme ve Diyetetik (Ücretli),909810.5,744452.0,1.0,4.5,4.5
Saðlýk Bilimleri Fakültesi,202390773,Çocuk Geliþimi (Ücretli),1575635.5,1259383.5,1.0,2.5,2.5
Saðlýk Bilimleri Fakültesi,202390780,Fizyoterapi ve Rehabilitasyon (Ücretli),1059678.0,723554.0,1.0,4.5,4.5
Saðlýk Bilimleri Fakültesi,202390787,Hemþirelik (%25 Ýndirimli),662907.5,445870.0,1.0,45.0,45.0
Saðlýk Bilimleri Fakültesi,202412004,  Çocuk Geliþimi (Burslu),253720.0,183708.0,1.0,12.0,12.0
Saðlýk Bilimleri Fakültesi,202412004,Çocuk Geliþimi (Burslu),241927.0,165761.33,0.91,12.33,13.67
Saðlýk Bilimleri Fakültesi,202412004,Çocuk Geliþimi (Fakülte) (Burslu),239151.0,186890.0,1.0,11.0,11.0
Saðlýk Bilimleri Fakültesi,202412004,Çocuk Geliþimi(Fakülte)(Burslu),173955.0,145157.0,1.0,6.0,6.0
Saðlýk Bilimleri Fakültesi,202412022,  Çocuk Geliþimi (%50 Ýndirimli),749388.0,281007.0,1.0,68.0,68.0
Saðlýk Bilimleri Fakültesi,202412022,Çocuk Geliþimi (%50 Ýndirimli),938160.33,322322.0,0.91,66.0,72.0
Saðlýk Bilimleri Fakültesi,202412022,Çocuk Geliþimi (Fakülte) (%50 Ýndirimli),501431.0,255135.0,1.0,59.0,59.0
Saðlýk Bilimleri Fakültesi,202412022,Çocuk Geliþimi(Fakülte)(%50 Ýndirimli),743339.0,303069.0,1.0,54.0,54.0
Saðlýk Bilimleri Fakültesi,202412058,  Odyoloji (Burslu),250819.0,222865.0,1.0,5.0,5.0
Saðlýk Bilimleri Fakültesi,202412058,Odyoloji (Burslu),272714.67,217204.33,0.84,5.67,6.67
Saðlýk Bilimleri Fakültesi,202412058,Odyoloji (Fakülte) (Burslu),169801.0,152986.0,1.0,5.0,5.0
Saðlýk Bilimleri Fakültesi,202412058,Odyoloji(Fakülte)(Burslu),125814.0,81159.0,1.0,4.0,4.0
Saðlýk Bilimleri Fakültesi,202412076,  Odyoloji (%50 Ýndirimli),476172.0,313492.0,1.0,25.0,25.0
Saðlýk Bilimleri Fakültesi,202412076,Odyoloji (%50 Ýndirimli),799780.0,372586.0,0.53,15.33,32.33
Saðlýk Bilimleri Fakültesi,202412076,Odyoloji (Fakülte) (%50 Ýndirimli),459548.0,248155.0,1.0,27.0,27.0
Saðlýk Bilimleri Fakültesi,202412173,Hemþirelik(Fakülte)(Ücretli),439507.0,149281.0,1.0,25.0,25.0
Saðlýk Bilimleri Fakültesi,202412182,  Hemþirelik (Burslu),146786.0,90010.0,1.0,14.0,14.0
Saðlýk Bilimleri Fakültesi,202412182,Hemþirelik (Burslu),145278.33,111300.0,0.96,14.0,14.67
Saðlýk Bilimleri Fakültesi,202412182,Hemþirelik (Fakülte) (Burslu),131178.0,98894.0,1.0,11.0,11.0
Saðlýk Bilimleri Fakültesi,202412182,Hemþirelik(Fakülte)(Burslu),131419.0,125101.0,1.0,6.0,6.0
Saðlýk Bilimleri Fakültesi,202412207,Hemþirelik(Fakülte)(%50 Ýndirimli),278058.0,213345.0,1.0,26.0,26.0
Saðlýk Bilimleri Fakültesi,202412216,  Hemþirelik (%25 Ýndirimli),384472.0,223492.0,1.0,76.0,76.0
Saðlýk Bilimleri Fakültesi,202412216,Hemþirelik (%25 Ýndirimli),623503.33,213750.33,1.0,80.33,80.33
Saðlýk Bilimleri Fakültesi,202412216,Hemþirelik (Fakülte) (%25 Ýndirimli),324030.0,211823.0,1.0,62.0,62.0
Saðlýk Bilimleri Fakültesi,202412216,Hemþirelik(Fakülte)(%25 Ýndirimli),331775.0,287725.0,1.0,3.0,3.0
Saðlýk Bilimleri Fakültesi,202412455,  Fizyoterapi ve Rehabilitasyon (Burslu),184680.0,161876.0,1.0,12.0,12.0
Saðlýk Bilimleri Fakültesi,202412455,Fizyoterapi ve Rehabilitasyon (Burslu),238086.33,177711.67,0.9,11.33,12.67
Saðlýk Bilimleri Fakültesi,202412455,Fizyoterapi ve Rehabilitasyon (Fakülte) (Burslu),155493.0,124764.0,1.0,11.0,11.0
Saðlýk Bilimleri Fakültesi,202412455,Fizyoterapi ve Rehabilitasyon(Fakülte)(Burslu),103556.0,81803.0,1.0,6.0,6.0
Saðlýk Bilimleri Fakültesi,202412464,  Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),400029.0,236591.0,1.0,68.0,68.0
Saðlýk Bilimleri Fakültesi,202412464,Fizyoterapi ve Rehabilitasyon (%50 Ýndirimli),857301.67,270838.67,0.89,60.67,68.0
Saðlýk Bilimleri Fakültesi,202412464,Fizyoterapi ve Rehabilitasyon (Fakülte) (%50 Ýndirimli),387398.0,224841.0,1.0,59.0,59.0
Saðlýk Bilimleri Fakültesi,202412516,  Sosyal Hizmet (Burslu),334690.0,232764.0,1.0,6.0,6.0
Saðlýk Bilimleri Fakültesi,202412516,Sosyal Hizmet (Burslu),364137.0,297464.67,0.86,6.67,7.67
Saðlýk Bilimleri Fakültesi,202412516,Sosyal Hizmet (Fakülte) (Burslu),301805.0,268674.0,1.0,8.0,8.0
